,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,netgear,networking,sf16n4/tqp,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,nan,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
1,netgear,memory,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,hx-mta64da / g32,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
2,netgear,networking,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,cables interconnects,icon4-blk,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
3,netgear,networking,33250,238.0,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,nan,switches,nan,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
4,netgear,networking,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,icon4-blk,nan,pny 4gb class 4 navy sd card car audio video pny p-sdhc4g4-ef / navy 11.18,0
5,netgear,networking,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,23056,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
6,netgear,networking,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,paper mate,switches,q3675a,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
7,netgear,networking,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,97556,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
8,netgear,networking,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,2455b002,119.88,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
9,netgear,car stereos,nan,238.0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,switches,2455b002,nan,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,0
