,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,Illusion ( feat . Echosmith ),4:12,Leave A Whisper,Snoop Dogg,( C ) 2004 Geffen Records,"Dance & Electronic , Rap & Hip-Hop , House",$ 0.99,"November 16 , 2004",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],4:03,1
1,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Disclosure,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,"Young , Wild & Free ( feat . Bruno Mars )",4:12,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),X Ambassadors,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",Rashi ( Outro ),4:41,1
2,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],4:12,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],4:10,1
3,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,18-Sep-07,Teardrops On My Guitar ( Pop Version ),4:12,Version [ Explicit ],Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],4:03,1
4,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,"Young , Wild & Free ( feat . Bruno Mars )",4:12,Live At Carnegie Hall [ Explicit ],Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",What I did for Love ( feat . Emeli SandÌ © ),4:03,1
5,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,Anything Goes,4:12,Live At Carnegie Hall [ Explicit ],Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",What I did for Love ( feat . Emeli SandÌ © ),4:03,1
6,Pop Life ( Extended Version ) [ Bonus Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,Anything Goes,4:12,Live At Carnegie Hall [ Explicit ],Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",What I did for Love ( feat . Emeli SandÌ © ),4:03,1
7,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,Outversion,4:12,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),Snoop Dogg,( C ) 2004 Geffen Records,"Dance & Electronic , Rap & Hip-Hop , House",$ 0.99,"May 20 , 2003",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],4:41,1
8,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,12-Dec-11,"Young , Wild & Free ( feat . Bruno Mars )",4:12,Live At Carnegie Hall [ Explicit ],Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],4:03,1
9,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Snoop Dogg,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved","Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,7-Jul-14,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],4:12,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),Snoop Dogg,( C ) 2004 Geffen Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,"November 16 , 2004",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],4:10,1
