,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Recess Remixes - EP,Skrillex & Kill the Noise,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:09,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( c ) 2013 Digitop Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",45,4:41,1
1,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:09,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( c ) 2013 Digitop Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
2,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:32,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
3,Recess Remixes - EP,Jason Derulo,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:03,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( c ) 2013 Digitop Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
4,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:47,Pop for Your Weekend [ Explicit ],Skrillex,( c ) 2013 Digitop Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),3:46,1
5,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,17-Apr-09,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:29,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( c ) 2013 Digitop Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
6,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],3:47,Live At Carnegie Hall [ Explicit ],Skrillex,( C ) 2011 The Island Def Jam Music Group,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),3:47,1
7,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:29,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( c ) 2013 Digitop Ltd,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
8,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:29,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )","Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
9,Recess Remixes - EP,Skrillex & Kill the Noise,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Dance , Music",$ 1.29,7-Jul-14,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ],4:29,Scary Monsters And Nice Sprites EP [ Explicit ],Skrillex,( C ) 2005 MCA Nashville,"Electronica , Dance & Electronic , Dubstep",$ 1.29,"December 21 , 2010",Kill Everybody ( Bare Noize Remix ),4:41,1
