,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
21,back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be750g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_category')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'electronics - general']","['back-ups es 8-outlet 450va 120v uninterrupted power supply', 'batteries chargers accessories']",0.25469568,0.7453044,2
66,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be750g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_brand')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'apc']","['apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply', 'apc']",0.027876323,0.9721237,2
67,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be450g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_modelno')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'be750g']","['apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply', 'be450g']",0.027876323,0.9721237,2
68,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be750g,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_price')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 95.88]","['apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply', 55.99]",0.041910067,0.9580899,2
24,back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be750g,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_price')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 95.88]","['back-ups es 8-outlet 450va 120v uninterrupted power supply', 55.99]",0.3846597,0.6153403,2
23,back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be450g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_modelno')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'be750g']","['back-ups es 8-outlet 450va 120v uninterrupted power supply', 'be450g']",0.39853898,0.601461,2
22,back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be750g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_brand')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'apc']","['back-ups es 8-outlet 450va 120v uninterrupted power supply', 'apc']",0.39853898,0.601461,2
20,back-ups es 8-outlet 450va 120v uninterrupted power supply,electronics - general,apc,be750g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title',)",['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g'],['back-ups es 8-outlet 450va 120v uninterrupted power supply'],0.39853898,0.601461,2
52,apc be450g back-ups es 8-outlet 450va 120v uninterrupted,batteries chargers accessories,apc,be750g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_category')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'electronics - general']","['apc be450g back-ups es 8-outlet 450va 120v uninterrupted', 'batteries chargers accessories']",0.026582278,0.9734177,2
65,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,chargers accessories,apc,be750g,95.88,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply,batteries chargers accessories,apc,be450g,55.99,"('ltable_title', 'ltable_category')","['apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g', 'electronics - general']","['apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply', 'chargers accessories']",0.021085402,0.9789146,2
