,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14",,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,Must Be The Music ( Joey Negro Club Mix ) Brooklyn Fire Records 8:18,,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('rtable_Song_Name',)","['Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010']",['Must Be The Music ( Joey Negro Club Mix ) Brooklyn Fire Records 8:18'],0.2539791,0.7460209,2
434,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:52",,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name',)","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14']","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:52']",0.1762982,0.8237018,2
51,"Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14",,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Change ( In the House of Flies ) Twinkle Twinkle Little Rock Star ( C ) 2012 Roma Music Group Inc. October 30 , 2012",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010', nan]","['Change ( In the House of Flies ) Twinkle Twinkle Little Rock Star ( C ) 2012 Roma Music Group Inc. October 30 , 2012', nan]",0.37154284,0.6284572,2
306,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville",,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name',)","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14']","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville']",0.19670576,0.80329424,2
307,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville",Keith Urban,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name', 'ltable_Artist_Name')","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14', nan]","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville', 'Keith Urban']",0.18975158,0.81024843,2
308,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville",,Fuse,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name', 'ltable_Album_Name')","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14', nan]","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville', 'Fuse']",0.16150597,0.83849406,2
309,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville",,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name', 'ltable_Genre')","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14', nan]","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville', nan]",0.19670576,0.80329424,2
310,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville",,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name', 'ltable_Price')","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14', '$ 1.29']","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville', '$ 1.29']",0.19670576,0.80329424,2
435,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:52",Keith Urban,,,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name', 'ltable_Artist_Name')","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14', nan]","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:52', 'Keith Urban']",0.17258246,0.82741755,2
311,"Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville",,,,$ 1.29,,3:47,,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",,,"Electronica , Dance & Electronic , Dubstep",,,4:41,,"('ltable_Song_Name', 'ltable_CopyRight')","['Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ] Skrillex & Kill the Noise Recess Remixes - EP Dance , Music 7-Jul-14', '2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .']","['Heart Like Mine Country , Music , Honky Tonk , Contemporary Country 2013 Hit Red Records under exclusive license to Capitol Records Nashville', nan]",0.21297207,0.78702796,2
