,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` west la ',310/837,american,534,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` apple pan the '"", ""' 10801 w. pico blvd. '"", '310-475-3585']","[""` jack sprat \\ 's grill '"", ""' 10668 w. pico blvd. '"", '310/837']",1,0,0.44508213,0.5549179,3
61,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill ',' 10801 w. pico blvd. ',` west la ',310/837 -6662,american,140,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` apple pan the '"", '310-475-3585', 534]","[""` jack sprat \\ 's grill '"", '310/837 -6662', 140]",1,0,0.14044271,0.85955733,3
60,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill ',' 10801 w. pico blvd. ',` west la ',310/837 -6662,` health food ',534,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` apple pan the '"", '310-475-3585', 'american']","[""` jack sprat \\ 's grill '"", '310/837 -6662', ""` health food '""]",1,0,0.24499752,0.7550025,3
59,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill ',' 10801 w. pico blvd. ',` los angeles ',310/837 -6662,american,534,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` apple pan the '"", ""` west la '"", '310-475-3585']","[""` jack sprat \\ 's grill '"", ""` los angeles '"", '310/837 -6662']",1,0,0.2332831,0.7667169,3
58,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill ',' 10668,` west la ',310/837 -6662,american,534,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` apple pan the '"", ""' 10801 w. pico blvd. '"", '310-475-3585']","[""` jack sprat \\ 's grill '"", ""' 10668"", '310/837 -6662']",1,0,0.12768742,0.8723126,3
40,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10668 w. pico blvd. ',` west la ',310/837 -6662,american,140,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 10801 w. pico blvd. '"", '310-475-3585', 534]","[""' 10668 w. pico blvd. '"", '310/837 -6662', 140]",1,0,0.1529616,0.84703845,3
39,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,american,534,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 10801 w. pico blvd. '"", ""` west la '"", '310-475-3585']","[""' 10668 w. pico blvd. '"", ""` los angeles '"", '310/837 -6662']",1,0,0.43216944,0.56783056,3
22,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10668 w. pico blvd. ',` west la ',310/837 -6662,american,140,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 10801 w. pico blvd. '"", '310-475-3585', 534]","[""' 10668 w. pico blvd. '"", '310/837 -6662', 140]",1,0,0.15296161,0.8470384,3
21,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` apple pan the ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,american,534,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 10801 w. pico blvd. '"", ""` west la '"", '310-475-3585']","[""' 10668 w. pico blvd. '"", ""` los angeles '"", '310/837 -6662']",1,0,0.43216944,0.56783056,3
20,,` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` jack sprat \ 's grill,' 10801 w. pico blvd. ',` west la ',310/837 -6662,american,140,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` apple pan the '"", '310-475-3585', 534]","[""` jack sprat \\ 's grill"", '310/837 -6662', 140]",1,0,0.07288155,0.9271185,3
