,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,4:15,nan,Fetty Wap,( C ) 2015 Interscope Records,Pop,$ 1.29,nan,Wonder [ feat . Emeli SandÌ © ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:27,2:09,0
1,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,4:07,nan,Flo Rida,nan,Pop,$ 1.29,"August 19 , 2014","Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",5:14,1
2,Hotel Cabana,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",5:10,nan,Naughty Boy,nan,Pop,$ 0.99,nan,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,2:09,0
3,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,5:20,nan,Naughty Boy,nan,Pop,$ 1.29,nan,"Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",2:09,1
4,nan,nan,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,3:34,nan,Naughty Boy,nan,Pop,$ 1.29,nan,"Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",2:09,0
5,nan,Ryan Adams,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,4:15,nan,Naughty Boy,nan,Pop,$ 1.29,nan,"Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",4:42,1
6,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,5:20,nan,Naughty Boy,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Pop,$ 1.29,nan,"Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",2:09,0
7,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,4:07,nan,Flo Rida,nan,Pop,$ 1.29,"August 19 , 2014","Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",2:09,0
8,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",5:10,nan,Naughty Boy,nan,Pop,$ 0.99,nan,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,2:09,1
9,nan,nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,3:34,nan,Naughty Boy,nan,Pop,$ 1.29,nan,"Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",2:09,0
