,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],deadmau5,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,,"('rtable_Artist_Name', 'rtable_Released')","['Zedd', 'May 18 , 2015']","['deadmau5', nan]",0.4039162,0.5960838,2
326,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],deadmau5,50 Great Party Songs [ Explicit ],Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Artist_Name', 'rtable_Album_Name')","['Zedd', 'True Colors']","['deadmau5', '50 Great Party Songs [ Explicit ]']",0.4647996,0.5352004,2
95,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],Zedd,50 Great Modern Folk Songs,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,4:01,"May 18 , 2015","('rtable_Album_Name', 'rtable_Time')","['True Colors', '7:23']","['50 Great Modern Folk Songs', '4:01']",0.47208518,0.52791476,2
94,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],Zedd,50 Great Modern Folk Songs,Dance & Electronic,$ 1.29,( C ) 2015 Chrome Dreams,7:23,"May 18 , 2015","('rtable_Album_Name', 'rtable_CopyRight')","['True Colors', '( C ) 2015 Interscope Records']","['50 Great Modern Folk Songs', '( C ) 2015 Chrome Dreams']",0.47408357,0.52591646,2
93,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],Zedd,50 Great Modern Folk Songs,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Album_Name', 'rtable_Genre')","['True Colors', 'Dance & Electronic']","['50 Great Modern Folk Songs', 'Dance & Electronic']",0.44929564,0.55070436,2
92,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],deadmau5,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,,"('rtable_Artist_Name', 'rtable_Released')","['Zedd', 'May 18 , 2015']","['deadmau5', nan]",0.4039162,0.5960838,2
91,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],deadmau5,50 Great Modern Folk Songs,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Artist_Name', 'rtable_Album_Name')","['Zedd', 'True Colors']","['deadmau5', '50 Great Modern Folk Songs']",0.3110852,0.6889148,2
130,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],SNBRN feat . Kerli,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Artist_Name',)",['Zedd'],['SNBRN feat . Kerli'],0.32286516,0.6771349,2
90,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],Zedd,50 Great Modern Folk Songs,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Album_Name',)",['True Colors'],['50 Great Modern Folk Songs'],0.44929552,0.5507045,2
72,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Dibs,Kelsea Ballerini,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Song_Name', 'rtable_Artist_Name')","['Papercut [ feat . Troye Sivan ]', 'Zedd']","['Dibs', 'Kelsea Ballerini']",0.4954292,0.5045708,2
354,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Countdown,Zedd,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Song_Name',)",['Papercut [ feat . Troye Sivan ]'],['Countdown'],0.4308602,0.56913984,2
355,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Countdown,Beyonce,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Song_Name', 'rtable_Artist_Name')","['Papercut [ feat . Troye Sivan ]', 'Zedd']","['Countdown', 'Beyonce']",0.23239736,0.7676026,2
356,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Countdown,Zedd,4,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Song_Name', 'rtable_Album_Name')","['Papercut [ feat . Troye Sivan ]', 'True Colors']","['Countdown', '4']",0.26407808,0.73592186,2
357,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Countdown,Zedd,True Colors,Pop,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Song_Name', 'rtable_Genre')","['Papercut [ feat . Troye Sivan ]', 'Dance & Electronic']","['Countdown', 'Pop']",0.32667556,0.67332447,2
358,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Countdown,Zedd,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015","('rtable_Song_Name', 'rtable_Price')","['Papercut [ feat . Troye Sivan ]', '$ 1.29']","['Countdown', '$ 1.29']",0.4308602,0.56913984,2
73,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,Papercut [ feat . Troye Sivan ],Kelsea Ballerini,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Black River Entertainment,7:23,"May 18 , 2015","('rtable_Artist_Name', 'rtable_CopyRight')","['Zedd', '( C ) 2015 Interscope Records']","['Kelsea Ballerini', '( C ) 2015 Black River Entertainment']",0.48299816,0.5170018,2
