,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
70,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',' 240 central park s. ',` new york city ',212/484 -5113,italian,57,"('rtable_name', 'rtable_phone')","[""` san domenico '"", '212-265-5959']","[""` les celebrites '"", '212/484 -5113']",1,0,0.013851585,0.98614836,2
36,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',',` new york city ',212/484 -5113,italian,57,"('rtable_addr', 'rtable_phone')","[""' 240 central park s. '"", '212-265-5959']","[""'"", '212/484 -5113']",1,0,0.22995867,0.7700413,2
37,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york ',212/484 -5113,italian,57,"('rtable_city', 'rtable_phone')","[""` new york city '"", '212-265-5959']","[""` new york '"", '212/484 -5113']",1,0,0.035251446,0.9647485,2
38,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,french,57,"('rtable_phone', 'rtable_res_type')","['212-265-5959', 'italian']","['212/484 -5113', 'french']",1,0,0.03182071,0.9681792,2
39,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,italian,42,"('rtable_phone', 'rtable_class')","['212-265-5959', 57]","['212/484 -5113', 42]",1,0,0.04493247,0.9550675,2
69,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,italian,57,"('rtable_phone',)",['212-265-5959'],['212/484 -5113'],1,0,0.31550342,0.68449664,2
35,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',' 240 central park s. ',` new york city ',212/484 -5113,italian,57,"('rtable_name', 'rtable_phone')","[""` san domenico '"", '212-265-5959']","[""` les celebrites '"", '212/484 -5113']",1,0,0.013851585,0.98614836,2
71,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 160 central park s ',` new york city ',212/484 -5113,italian,57,"('rtable_addr', 'rtable_phone')","[""' 240 central park s. '"", '212-265-5959']","[""' 160 central park s '"", '212/484 -5113']",1,0,0.010228374,0.98977154,2
72,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',new york ',212/484 -5113,italian,57,"('rtable_city', 'rtable_phone')","[""` new york city '"", '212-265-5959']","[""new york '"", '212/484 -5113']",1,0,0.06156527,0.9384347,2
73,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,french,57,"('rtable_phone', 'rtable_res_type')","['212-265-5959', 'italian']","['212/484 -5113', 'french']",1,0,0.03182072,0.9681792,2
74,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,italian,42,"('rtable_phone', 'rtable_class')","['212-265-5959', 57]","['212/484 -5113', 42]",1,0,0.04493248,0.9550675,2
34,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,italian,57,"('rtable_phone',)",['212-265-5959'],['212/484 -5113'],1,0,0.31550342,0.6844966,2
76,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',' 240 central park s. ',new york ',212/484 -5113,italian,57,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` san domenico '"", ""` new york city '"", '212-265-5959']","[""` les celebrites '"", ""new york '"", '212/484 -5113']",1,0,0.01229192,0.9877081,3
84,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',` new york city ',212/484 -5113,french,42,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['212-265-5959', 'italian', 57]","['212/484 -5113', 'french', 42]",1,0,0.027499871,0.9725001,3
83,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',new york ',212/484 -5113,italian,42,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` new york city '"", '212-265-5959', 57]","[""new york '"", '212/484 -5113', 42]",1,0,0.013255439,0.9867446,3
82,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 240 central park s. ',new york ',212/484 -5113,french,57,"('rtable_city', 'rtable_phone', 'rtable_res_type')","[""` new york city '"", '212-265-5959', 'italian']","[""new york '"", '212/484 -5113', 'french']",1,0,0.012995684,0.98700434,3
81,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` san domenico ',' 160 central park s ',` new york city ',212/484 -5113,italian,42,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 240 central park s. '"", '212-265-5959', 57]","[""' 160 central park s '"", '212/484 -5113', 42]",1,0,0.008775341,0.9912246,3
40,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',',` new york city ',212/484 -5113,italian,57,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` san domenico '"", ""' 240 central park s. '"", '212-265-5959']","[""` les celebrites '"", ""'"", '212/484 -5113']",1,0,0.023814647,0.9761854,3
41,,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',' 240 central park s. ',` new york ',212/484 -5113,italian,57,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` san domenico '"", ""` new york city '"", '212-265-5959']","[""` les celebrites '"", ""` new york '"", '212/484 -5113']",1,0,0.0073705334,0.9926294,3
