,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
3,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,a query language and optimization techniques for unstructured dataâ '' in sigmod,"p buneman , s davidson , g hillebrand , d suciu","proc of vldb ,",,"('rtable_title', 'rtable_authors')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦']","[""a query language and optimization techniques for unstructured dataâ '' in sigmod"", 'p buneman , s davidson , g hillebrand , d suciu']",0.35445076,0.64554924,2
22,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,using message reflection in a management architecture for corba,y breitbartâ ? ¦,"lecture notes in computer science ,",,"('rtable_title', 'rtable_venue')","['panel : interoperability in multidatabases : semantic and systems issues', 'proc of vldb ,']","['using message reflection in a management architecture for corba', 'lecture notes in computer science ,']",0.024176946,0.97582304,2
7,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,schemasql { a language for querying and restructuring multidatabase systems,"lvs lakshmanan , f sadri , in subramanian","proc of vldb ,",,"('rtable_title', 'rtable_authors')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦']","['schemasql { a language for querying and restructuring multidatabase systems', 'lvs lakshmanan , f sadri , in subramanian']",0.0043221344,0.9956779,2
17,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,a language for describing rectilinear steiner tree configurations,"pcn antony , cd thompson , p raghavan","proc of vldb ,",,"('rtable_title', 'rtable_authors')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦']","['a language for describing rectilinear steiner tree configurations', 'pcn antony , cd thompson , p raghavan']",0.004703361,0.99529666,2
21,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,using message reflection in a management architecture for corba,"m wegdam , dj plas , a van halteren , b nieuwenhuis","proc of vldb ,",,"('rtable_title', 'rtable_authors')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦']","['using message reflection in a management architecture for corba', 'm wegdam , dj plas , a van halteren , b nieuwenhuis']",0.42113152,0.57886845,2
0,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,sna primer for programmers : part i.,"dm baer , j sturch","computerworld. ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦', 'proc of vldb ,']","['sna primer for programmers : part i.', 'dm baer , j sturch', 'computerworld. ,']",0.075760394,0.92423964,3
19,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,a language for describing rectilinear steiner tree configurations,"pcn antony , cd thompson , p raghavan","proc of vldb ,",1986.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦', nan]","['a language for describing rectilinear steiner tree configurations', 'pcn antony , cd thompson , p raghavan', 1986.0]",0.0047612586,0.9952388,3
15,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,wright mh usersâ ?? s guide for npsol ( version 4.0 ) : a fortran package for non-linear programming,"pe gill , w murray , ma saunders","technical report , department of operations research , stanford",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦', 'proc of vldb ,']","['wright mh usersâ ?? s guide for npsol ( version 4.0 ) : a fortran package for non-linear programming', 'pe gill , w murray , ma saunders', 'technical report , department of operations research , stanford']",0.3126048,0.6873952,3
13,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,an early look at xquery api for java tm ( xqj ),a eisenberg,"sigmod record ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['panel : interoperability in multidatabases : semantic and systems issues', 'y breitbartâ ? ¦', 'proc of vldb ,']","['an early look at xquery api for java tm ( xqj )', 'a eisenberg', 'sigmod record ,']",0.07398898,0.926011,3
24,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,using message reflection in a management architecture for corba,y breitbartâ ? ¦,"lecture notes in computer science ,",2000.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['panel : interoperability in multidatabases : semantic and systems issues', 'proc of vldb ,', nan]","['using message reflection in a management architecture for corba', 'lecture notes in computer science ,', 2000.0]",0.16788286,0.83211714,3
