,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,campanile,' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_name',)","[""` lillie langtry \\ 's '""]",['campanile'],0.98612994,0.013870058,2
579,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` new york city ',702-385-6277,cuban,71,"('rtable_city', 'rtable_res_type')","[""` las vegas '"", ""` pacific rim '""]","[""` new york city '"", 'cuban']",0.99968004,0.00032000986,2
398,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,japanese,595,"('rtable_res_type', 'rtable_class')","[""` pacific rim '"", 71]","['japanese', 595]",0.78037506,0.21962494,2
397,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',818-508-7017,` pacific rim ',595,"('rtable_phone', 'rtable_class')","['702-385-6277', 71]","['818-508-7017', 595]",0.67140764,0.32859236,2
396,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',818-508-7017,japanese,71,"('rtable_phone', 'rtable_res_type')","['702-385-6277', ""` pacific rim '""]","['818-508-7017', 'japanese']",0.7933083,0.20669165,2
395,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` studio city ',702-385-6277,` pacific rim ',595,"('rtable_city', 'rtable_class')","[""` las vegas '"", 71]","[""` studio city '"", 595]",0.9637905,0.036209535,2
394,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` studio city ',702-385-6277,japanese,71,"('rtable_city', 'rtable_res_type')","[""` las vegas '"", ""` pacific rim '""]","[""` studio city '"", 'japanese']",0.88544065,0.1145594,2
393,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` studio city ',818-508-7017,` pacific rim ',71,"('rtable_city', 'rtable_phone')","[""` las vegas '"", '702-385-6277']","[""` studio city '"", '818-508-7017']",0.99980265,0.00019740645,2
392,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 11288 ventura blvd. ',` las vegas ',702-385-6277,` pacific rim ',595,"('rtable_addr', 'rtable_class')","[""' 200 e. fremont st. '"", 71]","[""' 11288 ventura blvd. '"", 595]",0.6111559,0.38884404,2
391,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 11288 ventura blvd. ',` las vegas ',702-385-6277,japanese,71,"('rtable_addr', 'rtable_res_type')","[""' 200 e. fremont st. '"", ""` pacific rim '""]","[""' 11288 ventura blvd. '"", 'japanese']",0.7338566,0.26614332,2
390,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 11288 ventura blvd. ',` las vegas ',818-508-7017,` pacific rim ',71,"('rtable_addr', 'rtable_phone')","[""' 200 e. fremont st. '"", '702-385-6277']","[""' 11288 ventura blvd. '"", '818-508-7017']",0.96564007,0.03435992,2
389,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 11288 ventura blvd. ',` studio city ',702-385-6277,` pacific rim ',71,"('rtable_addr', 'rtable_city')","[""' 200 e. fremont st. '"", ""` las vegas '""]","[""' 11288 ventura blvd. '"", ""` studio city '""]",0.99973816,0.0002618316,2
388,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` sushi nozawa ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',595,"('rtable_name', 'rtable_class')","[""` second street grill '"", 71]","[""` sushi nozawa '"", 595]",0.99995685,4.312383e-05,2
578,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` new york city ',212-595-7000,` pacific rim ',71,"('rtable_city', 'rtable_phone')","[""` las vegas '"", '702-385-6277']","[""` new york city '"", '212-595-7000']",0.99036247,0.009637493,2
189,` izzy \ 's steak & chop house ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_name',)","[""` lillie langtry \\ 's '""]","[""` izzy \\ 's steak & chop house '""]",0.9986779,0.0013220347,2
191,` lillie langtry \ 's ',' 129 e. fremont st. ',` san francisco ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_city',)","[""` las vegas '""]","[""` san francisco '""]",0.8775472,0.12245283,2
192,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',415/563 -0487,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_phone',)",['702/385 -7111'],['415/563 -0487'],0.9602241,0.039775953,2
193,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,` steak houses ',442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_res_type',)",['asian'],"[""` steak houses '""]",0.9972874,0.0027125927,2
194,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,484,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_class',)",[442],[484],0.9443082,0.055691767,2
195,` izzy \ 's steak & chop house ',' 3345 steiner st. ',` las vegas ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_name', 'ltable_addr')","[""` lillie langtry \\ 's '"", ""' 129 e. fremont st. '""]","[""` izzy \\ 's steak & chop house '"", ""' 3345 steiner st. '""]",0.9997261,0.00027383573,2
196,` izzy \ 's steak & chop house ',' 129 e. fremont st. ',` san francisco ',702/385 -7111,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_name', 'ltable_city')","[""` lillie langtry \\ 's '"", ""` las vegas '""]","[""` izzy \\ 's steak & chop house '"", ""` san francisco '""]",0.99782974,0.0021702151,2
197,` izzy \ 's steak & chop house ',' 129 e. fremont st. ',` las vegas ',415/563 -0487,asian,442,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,"('ltable_name', 'ltable_phone')","[""` lillie langtry \\ 's '"", '702/385 -7111']","[""` izzy \\ 's steak & chop house '"", '415/563 -0487']",0.9986779,0.0013220347,2
