,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
5,a hypertext query language for images,li yang,sigmod conference,2003,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_authors')","['xquery : a query language for xml', 'donald d. chamberlin']","['a hypertext query language for images', 'li yang']",0.04058138,0.95941865,2
6,a hypertext query language for images,donald d. chamberlin,sigmod record,2003,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_venue')","['xquery : a query language for xml', 'sigmod conference']","['a hypertext query language for images', 'sigmod record']",0.30932668,0.6906733,2
0,xquery : a query language for xml,donald d. chamberlin,sigmod conference,2003,adaptable query optimization and evaluation in temporal middleware,"giedrius slivinskas , christian s. jensen , richard thomas snodgrass",international conference on management of data,2003,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a graphical query language for mobile information systems', 'ya-hui chang', 'acm sigmod record']","['adaptable query optimization and evaluation in temporal middleware', 'giedrius slivinskas , christian s. jensen , richard thomas snodgrass', 'international conference on management of data']",0.2600891,0.7399109,3
2,xquery : a query language for xml,donald d. chamberlin,sigmod conference,2003,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon halevy",the vldb journal -- the international journal on very large data bases,2003,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a graphical query language for mobile information systems', 'ya-hui chang', 'acm sigmod record']","['minicon : a scalable algorithm for answering queries using views', 'rachel pottinger , alon halevy', 'the vldb journal -- the international journal on very large data bases']",0.2209133,0.7790867,3
7,a hypertext query language for images,li yang,sigmod record,2003,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_authors', 'ltable_venue')","['xquery : a query language for xml', 'donald d. chamberlin', 'sigmod conference']","['a hypertext query language for images', 'li yang', 'sigmod record']",0.009084942,0.990915,3
8,a hypertext query language for images,li yang,sigmod conference,1994,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_authors', 'ltable_year')","['xquery : a query language for xml', 'donald d. chamberlin', 2003]","['a hypertext query language for images', 'li yang', 1994]",0.03426271,0.96573734,3
9,a hypertext query language for images,donald d. chamberlin,sigmod record,1994,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_venue', 'ltable_year')","['xquery : a query language for xml', 'sigmod conference', 2003]","['a hypertext query language for images', 'sigmod record', 1994]",0.324199,0.67580104,3
1,xquery : a query language for xml,donald d. chamberlin,sigmod conference,2003,adaptable query optimization and evaluation in temporal middleware,"giedrius slivinskas , christian s. jensen , richard thomas snodgrass",international conference on management of data,2001,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['a graphical query language for mobile information systems', 'ya-hui chang', 'acm sigmod record', 2003]","['adaptable query optimization and evaluation in temporal middleware', 'giedrius slivinskas , christian s. jensen , richard thomas snodgrass', 'international conference on management of data', 2001]",0.24457957,0.75542045,4
3,xquery : a query language for xml,donald d. chamberlin,sigmod conference,2003,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon halevy",the vldb journal -- the international journal on very large data bases,2001,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['a graphical query language for mobile information systems', 'ya-hui chang', 'acm sigmod record', 2003]","['minicon : a scalable algorithm for answering queries using views', 'rachel pottinger , alon halevy', 'the vldb journal -- the international journal on very large data bases', 2001]",0.21249422,0.7875058,4
4,object query standards,andrew e. wade,sigmod record,1996,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['xquery : a query language for xml', 'donald d. chamberlin', 'sigmod conference', 2003]","['object query standards', 'andrew e. wade', 'sigmod record', 1996]",0.48921287,0.5107871,4
10,a hypertext query language for images,li yang,sigmod record,1994,a graphical query language for mobile information systems,ya-hui chang,acm sigmod record,2003,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['xquery : a query language for xml', 'donald d. chamberlin', 'sigmod conference', 2003]","['a hypertext query language for images', 'li yang', 'sigmod record', 1994]",0.005132737,0.9948672,4
