,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,philips 7-outlet power strip white 3,electronics - general,uniden,1360bk,23.98,uniden slimline corded phone with cid cw - un-1260bk,corded telephones,uniden,,16.87,"('ltable_title',)",['uniden 1360bk desktop corded phone with caller id black'],['philips 7-outlet power strip white 3'],1.0,7.9508516e-10,2
34,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,hp copy laser inkjet 3-hole paper 96 brightness 20 lb letter size 8.5 x 11 white 500 sheets 11310-1,corded telephones,hp,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk', 'uniden']","['hp copy laser inkjet 3-hole paper 96 brightness 20 lb letter size 8.5 x 11 white 500 sheets 11310-1', 'hp']",0.9999994,5.8376963e-07,2
35,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,hp copy laser inkjet 3-hole paper 96 brightness 20 lb letter size 8.5 x 11 white 500 sheets 11310-1,corded telephones,uniden,11310-1,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk', nan]","['hp copy laser inkjet 3-hole paper 96 brightness 20 lb letter size 8.5 x 11 white 500 sheets 11310-1', '11310-1']",0.9999963,3.7439984e-06,2
36,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,hp copy laser inkjet 3-hole paper 96 brightness 20 lb letter size 8.5 x 11 white 500 sheets 11310-1,corded telephones,uniden,,7.18,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk', 16.87]","['hp copy laser inkjet 3-hole paper 96 brightness 20 lb letter size 8.5 x 11 white 500 sheets 11310-1', 7.18]",0.9999976,2.325758e-06,2
81,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,lorex eco 16-channel security dvr with 8 indoor outdoor security cameras,complete surveillance systems,uniden,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk', 'corded telephones']","['lorex eco 16-channel security dvr with 8 indoor outdoor security cameras', 'complete surveillance systems']",0.9999989,1.1262572e-06,2
115,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w,corded telephones,uniden,,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk', nan]","['brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w', nan]",0.99080515,0.009194919,2
114,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w,corded telephones,sony,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk', 'uniden']","['brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w', 'sony']",0.9965598,0.00344023,2
113,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w,computers accessories,uniden,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk', 'corded telephones']","['brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w', 'computers accessories']",0.99822754,0.00177242,2
112,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w,corded telephones,uniden,,16.87,"('rtable_title',)",['uniden slimline corded phone with cid cw - un-1260bk'],['brand new 14 wxga glossy laptop led screen for sony vaio vpceg1afx w'],0.99080515,0.009194919,2
48,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,corded telephones,uniden,,16.87,"('rtable_title',)",['uniden slimline corded phone with cid cw - un-1260bk'],['da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal'],0.99996984,3.015982e-05,2
49,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,uniden,,16.87,"('rtable_title', 'rtable_category')","['uniden slimline corded phone with cid cw - un-1260bk', 'corded telephones']","['da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal', 'projection screens']",0.9999527,4.7301357e-05,2
50,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,corded telephones,da-lite,,16.87,"('rtable_title', 'rtable_brand')","['uniden slimline corded phone with cid cw - un-1260bk', 'uniden']","['da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal', 'da-lite']",0.9999691,3.0902473e-05,2
51,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,corded telephones,uniden,,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk', nan]","['da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal', nan]",0.99996984,3.015982e-05,2
52,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,corded telephones,uniden,,,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk', 16.87]","['da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal', nan]",0.99999225,7.735919e-06,2
100,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,new-pendaflex 48434 - cutless watershed file folders 1 3 cut top tab letter assorted 100 box - ess48434,corded telephones,uniden,,,"('rtable_title', 'rtable_price')","['uniden slimline corded phone with cid cw - un-1260bk', 16.87]","['new-pendaflex 48434 - cutless watershed file folders 1 3 cut top tab letter assorted 100 box - ess48434', nan]",0.9920551,0.007944834,2
99,uniden 1360bk desktop corded phone with caller id black,electronics - general,uniden,1360bk,23.98,new-pendaflex 48434 - cutless watershed file folders 1 3 cut top tab letter assorted 100 box - ess48434,corded telephones,uniden,,16.87,"('rtable_title', 'rtable_modelno')","['uniden slimline corded phone with cid cw - un-1260bk', nan]","['new-pendaflex 48434 - cutless watershed file folders 1 3 cut top tab letter assorted 100 box - ess48434', nan]",0.9968451,0.0031549346,2
