,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,riviera,' 519 e. paces ferry rd. ',` las vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '""]","['riviera', ""' 519 e. paces ferry rd. '""]",0.35614467,0.64385533,2
24,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '""]","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '""]",0.14750464,0.8524954,2
25,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,662,"('rtable_name', 'rtable_class')","[""` fiore rotisserie & grille '"", 660]","[""` madame ching \\ 's '"", 662]",0.18465425,0.81534576,2
3,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,riviera,' 519 e. paces ferry rd. ',` las vegas ',702-252-7702,italian,712,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","['riviera', ""' 519 e. paces ferry rd. '"", 712]",0.039481524,0.9605184,3
48,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,664,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", 664]",0.43991646,0.56008357,3
32,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,asian,662,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", 'italian', 660]","[""` madame ching \\ 's '"", 'asian', 662]",0.339806,0.66019404,3
31,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-894-7111,italian,662,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` fiore rotisserie & grille '"", '702-252-7702', 660]","[""` madame ching \\ 's '"", '702-894-7111', 662]",0.18465425,0.81534576,3
30,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,662,"('rtable_name', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 660]","[""` madame ching \\ 's '"", ""` las vegas '"", 662]",0.18465425,0.81534576,3
29,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,662,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", 662]",0.033121496,0.96687853,3
28,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-252-7702,asian,660,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 'italian']","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", 'asian']",0.09486978,0.90513015,3
2,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,riviera,' 519 e. paces ferry rd. ',` las vegas ',702-252-7702,mediterranean,660,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 'italian']","['riviera', ""' 519 e. paces ferry rd. '"", 'mediterranean']",0.4201927,0.5798073,3
26,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr', 'rtable_city')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", ""` las vegas '""]","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", ""` las vegas '""]",0.14750464,0.8524954,3
1,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,riviera,' 519 e. paces ferry rd. ',` las vegas ',404-262-7112,italian,660,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", '702-252-7702']","['riviera', ""' 519 e. paces ferry rd. '"", '404-262-7112']",0.35614467,0.64385533,3
27,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,italian,660,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", '702-252-7702']","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", '702-894-7111']",0.14750464,0.8524954,3
4,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,riviera,' 3700 w. flamingo rd. ',atlanta,702-252-7702,italian,712,"('rtable_name', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 660]","['riviera', 'atlanta', 712]",0.38589412,0.6141059,3
12,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` sterling brunch ',' 3645 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,673,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","[""` sterling brunch '"", ""' 3645 las vegas blvd. s. '"", 673]",0.09740951,0.90259045,3
13,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` sterling brunch ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,eclectic,673,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", 'italian', 660]","[""` sterling brunch '"", 'eclectic', 673]",0.41839567,0.58160436,3
14,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` sterling brunch ',' 3645 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,673,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", ""` las vegas '"", 660]","[""` sterling brunch '"", ""' 3645 las vegas blvd. s. '"", ""` las vegas '"", 673]",0.09740951,0.90259045,4
49,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-252-7702,italian,664,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", ""` las vegas '"", 660]","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", 664]",0.43991646,0.56008357,4
41,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-894-7111,asian,662,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", '702-252-7702', 'italian', 660]","[""` madame ching \\ 's '"", '702-894-7111', 'asian', 662]",0.339806,0.66019404,4
40,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,asian,662,"('rtable_name', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 'italian', 660]","[""` madame ching \\ 's '"", ""` las vegas '"", 'asian', 662]",0.339806,0.66019404,4
39,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,` madame ching \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-894-7111,italian,662,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", '702-252-7702', 660]","[""` madame ching \\ 's '"", ""` las vegas '"", '702-894-7111', 662]",0.18465425,0.81534576,4
