,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,grid data management systems & services,,,2003.0,data grid services for biodiversity informatics,"lkw leong , p coddington , a wendelborn","acm sigmod record ,",1977.0,"('rtable_title', 'rtable_authors')","['research directions in data base management systems', 'd tsichritzis']","['data grid services for biodiversity informatics', 'lkw leong , p coddington , a wendelborn']",0.09648805856704712,0.9035119414329529,2
35,research directions in data base,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base'],0.3834565281867981,0.6165434718132019,2
36,research directions in data base,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base', 'd tsichritzis']",0.0719982385635376,0.9280017614364624,2
37,research directions in data base,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base', 1977.0]",0.1378939151763916,0.8621060848236084,2
81,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.03364300727844238,0.9663569927215576,2
42,research directions in data base management,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management', 'd tsichritzis']",0.0610923171043396,0.9389076828956604,2
43,research directions in data base management,,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management', 'acm sigmod record ,']",0.48511433601379395,0.514885663986206,2
44,research directions in data base management,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management', 1977.0]",0.06051218509674072,0.9394878149032593,2
49,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.03335291147232056,0.9666470885276794,2
50,research directions in data base management systems,tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'tsichritzis']",0.0389326810836792,0.9610673189163208,2
51,research directions in data base management systems,,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm sigmod record ,']",0.10097521543502808,0.8990247845649719,2
52,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.03962451219558716,0.9603754878044128,2
57,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.03335291147232056,0.9666470885276794,2
58,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",0.054652512073516846,0.9453474879264832,2
59,research directions in data base management systems,,"sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'sigmod record ,']",0.08023673295974731,0.9197632670402527,2
60,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.03932392597198486,0.9606760740280151,2
65,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.03400731086730957,0.9659926891326904,2
66,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",0.05448722839355469,0.9455127716064453,2
67,research directions in data base management systems,,acm,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm']",0.037296414375305176,0.9627035856246948,2
68,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.0390889048576355,0.9609110951423645,2
84,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.039215683937072754,0.9607843160629272,2
73,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.03400731086730957,0.9659926891326904,2
74,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",0.05456352233886719,0.9454364776611328,2
75,research directions in data base management systems,,"record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'record ,']",0.056773245334625244,0.9432267546653748,2
