,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Beethoven,Naughty Boy,Beethoven 's Last Night,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Album_Name')","['Wonder [ feat . Emeli SandÌ © ]', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]']","['Beethoven', ""Beethoven 's Last Night""]",0.49623635,0.5037637,2
227,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Wonder [ feat . Emeli SandÌ © ],Selena,Ones,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Artist_Name', 'rtable_Album_Name')","['Naughty Boy', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]']","['Selena', 'Ones']",0.45897108,0.5410289,2
226,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Amor Prohibido,Naughty Boy,Ones,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Album_Name')","['Wonder [ feat . Emeli SandÌ © ]', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]']","['Amor Prohibido', 'Ones']",0.40271863,0.5972814,2
184,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,"Silhouetten , Op. 8 , B. 98 : VII . Allegro",Naughty Boy,DvorÌÁk : Complete Piano Works,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Album_Name')","['Wonder [ feat . Emeli SandÌ © ]', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]']","['Silhouetten , Op. 8 , B. 98 : VII . Allegro', 'DvorÌÁk : Complete Piano Works']",0.48319948,0.5168005,2
233,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Wonder [ feat . Emeli SandÌ © ],Selena,Ones,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Genre')","['Naughty Boy', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]', 'Pop']","['Selena', 'Ones', 'Pop']",0.45897108,0.5410289,3
234,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Wonder [ feat . Emeli SandÌ © ],Selena,Ones,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Price')","['Naughty Boy', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]', '$ 1.29']","['Selena', 'Ones', '$ 1.29']",0.45897108,0.5410289,3
235,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Wonder [ feat . Emeli SandÌ © ],Selena,Ones,Pop,$ 1.29,( C ) 2002 EMI Latin,3:27,"May 6 , 2014","('rtable_Artist_Name', 'rtable_Album_Name', 'rtable_CopyRight')","['Naughty Boy', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]', '( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['Selena', 'Ones', '( C ) 2002 EMI Latin']",0.39916268,0.6008373,3
236,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Wonder [ feat . Emeli SandÌ © ],Selena,Ones,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:49,"May 6 , 2014","('rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Time')","['Naughty Boy', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]', '3:27']","['Selena', 'Ones', '2:49']",0.44274455,0.55725545,3
237,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Wonder [ feat . Emeli SandÌ © ],Selena,Ones,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"October 1 , 2002","('rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Released')","['Naughty Boy', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]', 'May 6 , 2014']","['Selena', 'Ones', 'October 1 , 2002']",0.45450333,0.54549664,3
375,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,"Silhouetten , Op. 8 , B. 98 : XI . Allegro moderato",Naughty Boy,DvorÌÁk : Complete Piano Works,Pop,$ 0.99,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014","('rtable_Song_Name', 'rtable_Album_Name', 'rtable_Price')","['Wonder [ feat . Emeli SandÌ © ]', 'Hotel Cabana ( Deluxe Version ) [ Explicit ]', '$ 1.29']","['Silhouetten , Op. 8 , B. 98 : XI . Allegro moderato', 'DvorÌÁk : Complete Piano Works', '$ 0.99']",0.4999321,0.50006783,3
