,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']",[nan],0.0041924957,0.9958075,2
60,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_year',)",[nan],[nan],0.001801689,0.99819833,2
59,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","proceedings of the acm-sigmod international conference. , & hellip ; ,",,"('rtable_venue',)",[nan],"['proceedings of the acm-sigmod international conference. , & hellip ; ,']",0.004359134,0.9956409,2
58,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']",[nan],0.0041924957,0.9958075,2
56,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","phil . mag ,",,"('rtable_venue', 'rtable_year')","[nan, nan]","['phil . mag ,', nan]",0.002229253,0.9977708,2
55,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","[nan, nan]",0.0041924957,0.9958075,2
54,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,"phil . mag ,",,"('rtable_authors', 'rtable_venue')","['s saltenis , c jensen , s leutenegger', nan]","[nan, 'phil . mag ,']",0.003590834,0.9964091,2
53,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_year',)",[nan],[nan],0.001801689,0.99819833,2
52,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","phil . mag ,",,"('rtable_venue',)",[nan],"['phil . mag ,']",0.002229253,0.9977708,2
51,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']",[nan],0.0041924957,0.9958075,2
45,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","proc . ieee ,",,"('rtable_venue', 'rtable_year')","[nan, nan]","['proc . ieee ,', nan]",0.0019382382,0.9980617,2
44,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","[nan, nan]",0.0041924957,0.9958075,2
43,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,"proc . ieee ,",,"('rtable_authors', 'rtable_venue')","['s saltenis , c jensen , s leutenegger', nan]","[nan, 'proc . ieee ,']",0.0058021774,0.99419785,2
84,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,1993.0,"('rtable_venue', 'rtable_year')","[nan, nan]","[nan, 1993.0]",0.0021517845,0.9978483,2
41,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,on the output spectrum of unlocked driven oscillators m armand,"s saltenis , c jensen , s leutenegger","proc . ieee ,",,"('rtable_title', 'rtable_venue')","['lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference', nan]","['on the output spectrum of unlocked driven oscillators m armand', 'proc . ieee ,']",0.05647418,0.94352585,2
40,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,on the output spectrum of unlocked driven oscillators m armand,,,,"('rtable_title', 'rtable_authors')","['lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference', 's saltenis , c jensen , s leutenegger']","['on the output spectrum of unlocked driven oscillators m armand', nan]",0.07411513,0.9258849,2
61,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,"proceedings of the acm-sigmod international conference. , & hellip ; ,",,"('rtable_authors', 'rtable_venue')","['s saltenis , c jensen , s leutenegger', nan]","[nan, 'proceedings of the acm-sigmod international conference. , & hellip ; ,']",0.0038214205,0.9961786,2
62,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","[nan, nan]",0.0041924957,0.9958075,2
63,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","proceedings of the acm-sigmod international conference. , & hellip ; ,",,"('rtable_venue', 'rtable_year')","[nan, nan]","['proceedings of the acm-sigmod international conference. , & hellip ; ,', nan]",0.004359134,0.9956409,2
65,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']",[nan],0.0041924957,0.9958075,2
83,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","t shimizu , d fujita",,1993.0,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","['t shimizu , d fujita', 1993.0]",0.0039589107,0.99604106,2
82,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","t shimizu , d fujita",,,"('rtable_authors', 'rtable_venue')","['s saltenis , c jensen , s leutenegger', nan]","['t shimizu , d fujita', nan]",0.0030210859,0.9969789,2
81,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,1993.0,"('rtable_year',)",[nan],[1993.0],0.0021517845,0.9978483,2
80,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_venue',)",[nan],[nan],0.001801689,0.99819833,2
79,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","t shimizu , d fujita",,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']","['t shimizu , d fujita']",0.0030210859,0.9969789,2
77,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","sigmod record special ,",,"('rtable_venue', 'rtable_year')","[nan, nan]","['sigmod record special ,', nan]",0.0007618869,0.99923813,2
76,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","m christoffel , s pulkowski , b schmitt , p lockemann",,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","['m christoffel , s pulkowski , b schmitt , p lockemann', nan]",0.0015031478,0.9984969,2
39,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_year',)",[nan],[nan],0.001801689,0.99819833,2
75,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","m christoffel , s pulkowski , b schmitt , p lockemann","sigmod record special ,",,"('rtable_authors', 'rtable_venue')","['s saltenis , c jensen , s leutenegger', nan]","['m christoffel , s pulkowski , b schmitt , p lockemann', 'sigmod record special ,']",0.0010101666,0.9989899,2
73,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","sigmod record special ,",,"('rtable_venue',)",[nan],"['sigmod record special ,']",0.0007618869,0.99923813,2
72,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","m christoffel , s pulkowski , b schmitt , p lockemann",,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']","['m christoffel , s pulkowski , b schmitt , p lockemann']",0.0015031478,0.9984969,2
70,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_venue', 'rtable_year')","[nan, nan]","[nan, nan]",0.001801689,0.99819833,2
69,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","[nan, nan]",0.0041924957,0.9958075,2
68,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors', 'rtable_venue')","['s saltenis , c jensen , s leutenegger', nan]","[nan, nan]",0.0041924957,0.9958075,2
67,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_year',)",[nan],[nan],0.001801689,0.99819833,2
66,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_venue',)",[nan],[nan],0.001801689,0.99819833,2
74,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_year',)",[nan],[nan],0.001801689,0.99819833,2
38,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger","proc . ieee ,",,"('rtable_venue',)",[nan],"['proc . ieee ,']",0.0019382382,0.9980617,2
42,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,on the output spectrum of unlocked driven oscillators m armand,"s saltenis , c jensen , s leutenegger",,,"('rtable_title', 'rtable_year')","['lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference', nan]","['on the output spectrum of unlocked driven oscillators m armand', nan]",0.11720563,0.8827944,2
36,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,on the output spectrum of unlocked driven oscillators m armand,"s saltenis , c jensen , s leutenegger",,,"('rtable_title',)","['lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference']",['on the output spectrum of unlocked driven oscillators m armand'],0.11720563,0.8827944,2
20,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",vv prozorov,,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","['vv prozorov', nan]",0.004269757,0.9957302,2
37,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference",,,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']",[nan],0.0041924957,0.9958075,2
18,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"lopez. , m. : indexing the position of continuously moving objects proceedings of acm sigmod conference","s saltenis , c jensen , s leutenegger",,,"('rtable_year',)",[nan],[nan],0.001801689,0.99819833,2
