,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,nan,paper mate,nan,248.27,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black resl422b-f 125.99,printer accessories,paper mate,nan,nan,0
1,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,nan,paper mate,nan,11.98,evga geforce gts450 superclocked 1 gb gddr5 pci-express 2.0 graphics card 01g-p3-1452-tr,printer accessories,paper mate,nan,nan,0
2,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,nan,paper mate,nan,nan,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,laser printer toner,paper mate,nan,nan,0
3,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,nan,paper mate,nan,nan,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,printer accessories,paper mate,nan,230.74,0
4,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,nan,paper mate,99712,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,printer accessories,paper mate,nan,nan,0
5,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,nan,ep memory,nan,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,printer accessories,paper mate,nan,nan,0
6,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,paper mate,nan,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,corded telephones,paper mate,nan,nan,0
7,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,nan,paper mate,35199,nan,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,printer accessories,paper mate,nan,nan,0
8,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,paper mate,nan,238.0,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,printer accessories,paper mate,nan,nan,0
9,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,nan,paper mate,nan,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,printer accessories,paper mate,nan,nan,0
