,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90 %,Blackwater Libertine,Bristol Brewing Company,Barley Wine,11.25 %,"('rtable_Beer_Name',)",['Bristol Old No. 23 Barley Wine'],['Blackwater Libertine'],0.16134637594223022,0.8386536240577698,2
584,Gratitude,The Pike Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name',)",['Pike Old Bawdy Barley Wine'],['Gratitude'],0.16001099348068237,0.8399890065193176,2
585,Gratitude,East End Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Pike Old Bawdy Barley Wine', 'The Pike Brewing Company']","['Gratitude', 'East End Brewing Company']",0.16254311800003052,0.8374568819999695,2
586,Gratitude,The Pike Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_Style')","['Pike Old Bawdy Barley Wine', 'American Barleywine']","['Gratitude', 'American Barleywine']",0.16001099348068237,0.8399890065193176,2
587,Gratitude,The Pike Brewing Company,American Barleywine,11.50 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_ABV')","['Pike Old Bawdy Barley Wine', '9.90 %']","['Gratitude', '11.50 %']",0.13140058517456055,0.8685994148254395,2
305,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90 %,Aviator Horsepower,Bristol Brewing Company,Barley Wine,10.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bristol Old No. 23 Barley Wine', '11.25 %']","['Aviator Horsepower', '10.20 %']",0.4684751033782959,0.5315248966217041,2
304,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90 %,Aviator Horsepower,Bristol Brewing Company,Imperial IPA,11.25 %,"('rtable_Beer_Name', 'rtable_Style')","['Bristol Old No. 23 Barley Wine', 'Barley Wine']","['Aviator Horsepower', 'Imperial IPA']",0.3776399493217468,0.6223600506782532,2
303,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90 %,Aviator Horsepower,Aviator Brewing Company,Barley Wine,11.25 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bristol Old No. 23 Barley Wine', 'Bristol Brewing Company']","['Aviator Horsepower', 'Aviator Brewing Company']",0.3672695755958557,0.6327304244041443,2
302,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90 %,Aviator Horsepower,Bristol Brewing Company,Barley Wine,11.25 %,"('rtable_Beer_Name',)",['Bristol Old No. 23 Barley Wine'],['Aviator Horsepower'],0.35882478952407837,0.6411752104759216,2
592,Ginger Slap,The Pike Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name',)",['Pike Old Bawdy Barley Wine'],['Ginger Slap'],0.36301279067993164,0.6369872093200684,2
297,Right Hand Red,The Pike Brewing Company,American Barleywine,5.70 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_ABV')","['Pike Old Bawdy Barley Wine', '9.90 %']","['Right Hand Red', '5.70 %']",0.37385690212249756,0.6261430978775024,2
310,Spruce Springsteen,The Pike Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name',)",['Pike Old Bawdy Barley Wine'],['Spruce Springsteen'],0.2923089265823364,0.7076910734176636,2
296,Right Hand Red,The Pike Brewing Company,American Amber / Red Ale,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_Style')","['Pike Old Bawdy Barley Wine', 'American Barleywine']","['Right Hand Red', 'American Amber / Red Ale']",0.47046607732772827,0.5295339226722717,2
294,Right Hand Red,The Pike Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name',)",['Pike Old Bawdy Barley Wine'],['Right Hand Red'],0.4775426983833313,0.5224573016166687,2
593,Ginger Slap,Palmetto Brewing Company,American Barleywine,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Pike Old Bawdy Barley Wine', 'The Pike Brewing Company']","['Ginger Slap', 'Palmetto Brewing Company']",0.35237938165664673,0.6476206183433533,2
594,Ginger Slap,The Pike Brewing Company,American Amber / Red Ale,9.90 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_Style')","['Pike Old Bawdy Barley Wine', 'American Barleywine']","['Ginger Slap', 'American Amber / Red Ale']",0.3506621718406677,0.6493378281593323,2
595,Ginger Slap,The Pike Brewing Company,American Barleywine,6.00 %,Bristol Old No. 23 Barley Wine,Bristol Brewing Company,Barley Wine,11.25 %,"('ltable_Beer_Name', 'ltable_ABV')","['Pike Old Bawdy Barley Wine', '9.90 %']","['Ginger Slap', '6.00 %']",0.3482612371444702,0.6517387628555298,2
