,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,italian,434,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_res_type', 'ltable_class')","['continental', 429]","['italian', 434]",0.44653377,0.55346626,2
16,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,446,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_class')","['bistro', 429]","['mikado', 446]",0.4779581,0.52204186,2
50,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,438,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_res_type', 'ltable_class')","['continental', 429]","['asian', 438]",0.4301747,0.5698253,2
17,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_res_type', 'ltable_class')","['continental', 429]","['asian', 446]",0.4526804,0.5473196,2
19,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,446,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_city', 'ltable_class')","['bistro', ""` las vegas '"", 429]","['mikado', ""` las vegas '"", 446]",0.4779581,0.52204186,3
20,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,446,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_phone', 'ltable_class')","['bistro', '702/791 -7111', 429]","['mikado', '702/791 -7111', 446]",0.4779581,0.52204186,3
52,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_phone', 'ltable_res_type', 'ltable_class')","['702/791 -7111', 'continental', 429]","['702/731 -7888', 'asian', 438]",0.43017495,0.56982505,3
21,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_res_type', 'ltable_class')","['bistro', 'continental', 429]","['mikado', 'asian', 446]",0.4456787,0.5543213,3
40,` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',702/791 -7111,continental,429,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_addr', 'ltable_city')","['bistro', ""' 3400 las vegas blvd. s '"", ""` las vegas '""]","[""` tommy tang \\ 's '"", ""' 7313 melrose ave. '"", ""` los angeles '""]",0.27717805,0.722822,3
22,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_addr', 'ltable_res_type', 'ltable_class')","[""' 3400 las vegas blvd. s '"", 'continental', 429]","[""' 3400 las vegas blvd. s '"", 'asian', 446]",0.4526804,0.5473196,3
