,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Leave a Whisper ( Deluxe Version ),Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,Extra Extra Credit,6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 0.99,"July 23 , 2013",Anything Goes,3:38,1
1,Ready for the Weekend - EP,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 1.29,15-Sep-09,45,6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 1.29,"July 23 , 2013",Ready for the Weekend ( Album Version ),3:38,1
2,Rolling Papers,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,Ready for the Weekend ( Dave Spoon Dub Remix ),6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 0.99,"March 28 , 2011",Ready for the Weekend ( Album Version ),3:38,1
3,Ready for the Weekend - EP,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock",$ 0.99,15-Sep-09,Ready for the Weekend ( Dave Spoon Dub Remix ),6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Rap & Hip-Hop,$ 0.99,"July 23 , 2013",X2CU,3:38,1
4,Ready for the Weekend - EP,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,Ready for the Weekend ( Dave Spoon Dub Remix ),6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 0.99,"July 23 , 2013",X2CU,3:38,0
5,Ready for the Weekend - EP,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 1.29,17-Apr-09,45,6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 1.29,"July 23 , 2013",Ready for the Weekend ( Album Version ),3:38,1
6,Ready for the Weekend - EP,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,Outversion,6:35,Ready For The Weekend,Calvin Harris,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Dance & Electronic,$ 0.99,"July 23 , 2013",Ready for the Weekend ( Album Version ),0:19,1
7,Ready for the Weekend - EP,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,Ready for the Weekend ( Dave Spoon Dub Remix ),6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 0.99,"July 23 , 2013",45,3:38,1
8,True Colors,Calvin Harris,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,Ready for the Weekend ( Dave Spoon Dub Remix ),6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 0.99,"March 17 , 2008",Ready for the Weekend ( Album Version ),3:38,1
9,Ready for the Weekend - EP,Calvin Harris,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance , Music , Rock , Electronic",$ 0.99,15-Sep-09,45,6:35,Ready For The Weekend,Calvin Harris,"( C ) 1994 UMG Recordings , Inc.",Dance & Electronic,$ 0.99,"July 23 , 2013",Ready for the Weekend ( Album Version ),3:38,1
