,explanation,label,latency,match,prediction,row,type
0,"{'ltable_brand': 0.14360293810162567, 'ltable_category': -0.4637047640227833, 'ltable_modelno': 0.04276531048253829, 'ltable_price': 0.024311828458065527, 'ltable_title': 0.2614801627309721, 'rtable_brand': -0.018754756393745194, 'rtable_category': -0.05133813534226695, 'rtable_modelno': -0.05117955958401564, 'rtable_price': -0.024935503156322154, 'rtable_title': 0.21750019211590252}",0.0,1.4296616149949841,0.0,[0.9922346  0.00776541],1853-2139,landmark
1,"{'ltable_brand': 0.1509314012919583, 'ltable_category': -0.33173363567365344, 'ltable_modelno': 0.06250066159538638, 'ltable_price': 0.19280029692150222, 'ltable_title': 0.5236775807625313, 'rtable_brand': -0.0356819059990189, 'rtable_category': -0.07581095931242536, 'rtable_modelno': 0.1078391750123169, 'rtable_price': 0.052517968319575864, 'rtable_title': 0.23503532439171473}",0.0,1.3534861630178057,0.0,[9.999949e-01 5.068478e-06],621-3167,landmark
2,"{'ltable_brand': 0.04594341649510526, 'ltable_category': 0.02243684402483159, 'ltable_modelno': 0.0035814370320529764, 'ltable_price': 0.017133425506637837, 'ltable_title': -0.16027509695629838, 'rtable_brand': -0.015744042978095077, 'rtable_category': -0.03619986702249148, 'rtable_modelno': 0.036924636047625234, 'rtable_price': 0.0558681011617882, 'rtable_title': -0.0048324327855277325}",0.0,2.0501624370226637,0.0,[9.9999416e-01 5.7907428e-06],2115-8789,landmark
3,"{'ltable_brand': 0.0007432037560560823, 'ltable_category': -0.0008050455065142824, 'ltable_modelno': -0.0004385993149441339, 'ltable_price': -0.00045048032188833446, 'ltable_title': -0.000648268001760271, 'rtable_brand': -2.298010413883472e-05, 'rtable_category': -0.0011750584200345485, 'rtable_modelno': -0.0007753295024947052, 'rtable_price': -0.00041477345042643043, 'rtable_title': 0.0017290922969973557}",0.0,1.4501777979894541,0.0,[9.995672e-01 4.328200e-04],278-9064,landmark
4,"{'ltable_brand': -5.7802290445917086e-05, 'ltable_category': 0.00012913662137258594, 'ltable_modelno': 9.279288932231165e-05, 'ltable_price': -7.318552871232941e-05, 'ltable_title': -0.001251401914131274, 'rtable_brand': -4.840676592193312e-05, 'rtable_category': 0.00022094634675642047, 'rtable_modelno': -0.00017504556368300335, 'rtable_price': -2.2507519752527628e-05, 'rtable_title': 8.558067732914385e-05}",0.0,1.5259647640050389,0.0,[1.0000000e+00 2.1207864e-08],1673-13279,landmark
5,"{'ltable_brand': 0.0783980609520672, 'ltable_category': -0.06887656071249422, 'ltable_modelno': 0.04303245599311239, 'ltable_price': 0.09420612058303794, 'ltable_title': -0.09965756379069571, 'rtable_brand': 0.06743826470644884, 'rtable_category': 0.08050794222613596, 'rtable_modelno': 0.028685721855437253, 'rtable_price': 0.0044884502686296755, 'rtable_title': -0.24942580741315523}",0.0,1.4361330359824933,0.0,[1.0000000e+00 2.9433933e-15],2305-2948,landmark
6,"{'ltable_brand': 0.18230366941929368, 'ltable_category': 0.15779575997096806, 'ltable_modelno': 0.23793719278381392, 'ltable_price': 0.20213842955777345, 'ltable_title': -0.5933587192363351, 'rtable_brand': 0.04001102675226312, 'rtable_category': 0.07123428512829239, 'rtable_modelno': 0.027795330089876523, 'rtable_price': -0.1280592642009607, 'rtable_title': -0.29146843346594803}",0.0,1.4762116729980335,0.0,[9.999994e-01 5.670184e-07],1543-10366,landmark
7,"{'ltable_brand': -0.11439703152884512, 'ltable_category': 0.3805718889713906, 'ltable_modelno': -0.13244416393231628, 'ltable_price': -0.005156159405134919, 'ltable_title': 0.8167026839581789, 'rtable_brand': 0.016566878807732166, 'rtable_category': -0.15067400506914086, 'rtable_modelno': -0.05921569956082892, 'rtable_price': -0.023868857053624248, 'rtable_title': 0.884668473441752}",1.0,1.5309632699936628,1.0,[3.9719566e-06 9.9999607e-01],88-3269,landmark
8,"{'ltable_brand': 0.0008458815176044571, 'ltable_category': 0.0416146762445692, 'ltable_modelno': -0.023281499208934284, 'ltable_price': -0.2750545876292567, 'ltable_title': 0.3228127174434019, 'rtable_brand': 0.03357188806706346, 'rtable_category': -0.08001105020494899, 'rtable_modelno': -0.04616830768358084, 'rtable_price': -0.000993850631226801, 'rtable_title': 0.1270767326853058}",0.0,1.2566352169960737,0.0,[9.9933356e-01 6.6637702e-04],1718-11835,landmark
9,"{'ltable_brand': -0.043529958212409126, 'ltable_category': 0.0634656332019628, 'ltable_modelno': -0.0353084298940935, 'ltable_price': 0.007297797690466057, 'ltable_title': 0.0017111891963272506, 'rtable_brand': 0.030018501022901923, 'rtable_category': -0.10620850282161211, 'rtable_modelno': 0.014538578178035465, 'rtable_price': 0.04413846971310821, 'rtable_title': -0.11728700732468804}",1.0,1.2935210459982045,0.0,[1.0000000e+00 3.0665514e-12],1624-5013,landmark
10,"{'ltable_brand': -0.038207240234096496, 'ltable_category': 0.052374449752244825, 'ltable_modelno': -0.08338813069795989, 'ltable_price': 0.15044443872028804, 'ltable_title': -0.4950580447663854, 'rtable_brand': 0.1682694695364737, 'rtable_category': 0.13904734630732166, 'rtable_modelno': 0.10078125308007993, 'rtable_price': 0.28803649355445937, 'rtable_title': 0.3262130327076629}",0.0,1.4972203120123595,0.0,[9.999906e-01 9.368806e-06],614-5969,landmark
11,"{'ltable_brand': 0.023487000690992764, 'ltable_category': -0.024570946605639053, 'ltable_modelno': 0.00010220333720551696, 'ltable_price': 0.028076687088306317, 'ltable_title': 0.13000171004417374, 'rtable_brand': 0.014652498717036033, 'rtable_category': -0.04048693649208816, 'rtable_modelno': 0.017669129818057558, 'rtable_price': -0.0496616785367793, 'rtable_title': -0.12922051276163762}",0.0,1.3022482930100523,0.0,[9.999999e-01 8.209617e-08],768-10397,landmark
12,"{'ltable_brand': -0.024221423092993688, 'ltable_category': -0.03388088226477381, 'ltable_modelno': -0.020417075338280924, 'ltable_price': 0.0017955137374315337, 'ltable_title': -0.01697571947239961, 'rtable_brand': -0.003685048117088782, 'rtable_category': 0.02872354647634468, 'rtable_modelno': -0.019930135823474655, 'rtable_price': -0.005178168184730992, 'rtable_title': -0.010911713391094795}",0.0,1.340093042992521,0.0,[9.9966133e-01 3.3862088e-04],2476-18730,landmark
13,"{'ltable_brand': -0.023779487026707034, 'ltable_category': -0.0012847015720171934, 'ltable_modelno': 0.014879451487161311, 'ltable_price': 0.010464209236046938, 'ltable_title': 0.04497153735265788, 'rtable_brand': -0.003827496759112153, 'rtable_category': -0.00024612847945838096, 'rtable_modelno': -0.007564228085482306, 'rtable_price': -0.01589034293319458, 'rtable_title': -0.05135850742178519}",1.0,1.3079794099903665,0.0,[1.0000000e+00 5.5782925e-09],470-10874,landmark
14,"{'ltable_brand': -0.016794610130680707, 'ltable_category': 0.1490561091873755, 'ltable_modelno': 0.006802291440358883, 'ltable_price': 0.046684813290359686, 'ltable_title': -0.1889388366745209, 'rtable_brand': -0.22897272992703704, 'rtable_category': -0.1671428698407847, 'rtable_modelno': -0.20212850649629072, 'rtable_price': -0.019511433672931303, 'rtable_title': -0.0018873342152130445}",0.0,1.613166322989855,1.0,[0.00391298 0.9960871 ],2223-10753,landmark
15,"{'ltable_brand': 0.4781778830817547, 'ltable_category': -0.618249094236593, 'ltable_modelno': 0.025655521573669456, 'ltable_price': -0.053951575139448114, 'ltable_title': 0.4211001808657703, 'rtable_brand': 0.12072883970863464, 'rtable_category': 0.02867435111404744, 'rtable_modelno': 0.1285525722366085, 'rtable_price': 0.06718568863020224, 'rtable_title': -0.504155329747049}",0.0,1.4333906920510344,0.0,[9.9970680e-01 2.9319472e-04],1512-19684,landmark
16,"{'ltable_brand': -0.004258159961261568, 'ltable_category': -0.03455974919460849, 'ltable_modelno': 0.0052455897640759815, 'ltable_price': 0.011472843046156037, 'ltable_title': -0.026209357232774184, 'rtable_brand': -0.02139524573374699, 'rtable_category': -0.02188134866240214, 'rtable_modelno': 0.01110340802197413, 'rtable_price': 0.02323952191592454, 'rtable_title': -0.012275696553201928}",0.0,1.4494970070081763,0.0,[9.9999976e-01 1.8043707e-07],1136-17384,landmark
17,"{'ltable_brand': 0.20246606449460725, 'ltable_category': 0.36387163367818304, 'ltable_modelno': 0.7290715628836628, 'ltable_price': 0.032197807681029714, 'ltable_title': -0.009036249118738716, 'rtable_brand': -0.32670861431356746, 'rtable_category': 0.34727497294569054, 'rtable_modelno': -0.24919950365680155, 'rtable_price': -0.2528708615692275, 'rtable_title': 1.0395183259382939}",0.0,1.262252102023922,0.0,[9.9996185e-01 3.8170827e-05],2089-687,landmark
18,"{'ltable_brand': -0.014551620251911078, 'ltable_category': 0.0034895246472312937, 'ltable_modelno': -0.01255094360825433, 'ltable_price': 0.019296733667313496, 'ltable_title': 0.06794902946832697, 'rtable_brand': 0.0049779651485430025, 'rtable_category': -0.10734411329015905, 'rtable_modelno': 0.01613016271178706, 'rtable_price': 0.005504869064243353, 'rtable_title': 0.02282742090812368}",0.0,1.4199712320114486,0.0,[9.9999976e-01 2.0299859e-07],2020-18153,landmark
19,"{'ltable_brand': 0.17071471956268736, 'ltable_category': 0.12970956315900406, 'ltable_modelno': -0.06867734898405667, 'ltable_price': -0.033622486107078395, 'ltable_title': 0.6033211082314441, 'rtable_brand': 0.018920096132104464, 'rtable_category': -0.32702575768219105, 'rtable_modelno': 0.1025310887249064, 'rtable_price': 0.11345594357245942, 'rtable_title': 1.0369187184266966}",0.0,1.4225733969942667,1.0,[0.00288902 0.99711096],95-12,landmark
20,"{'ltable_brand': 0.040394681333834684, 'ltable_category': -0.0189548755482462, 'ltable_modelno': 0.00863111999993616, 'ltable_price': 0.021911144612100877, 'ltable_title': -0.20334095653061895, 'rtable_brand': 0.028064789682714884, 'rtable_category': 0.08807438562193028, 'rtable_modelno': 0.022156604255547243, 'rtable_price': -0.005929836619976438, 'rtable_title': 0.038028719837539644}",0.0,1.5059191510081291,0.0,[1.0000000e+00 1.8372676e-09],2248-4299,landmark
21,"{'ltable_brand': 0.30443268456219774, 'ltable_category': -0.25959242450807607, 'ltable_modelno': 0.339094711672793, 'ltable_price': -0.01935302323335329, 'ltable_title': 0.06121621227099707, 'rtable_brand': 0.10550853950823899, 'rtable_category': 0.12031787804067567, 'rtable_modelno': 0.09681728020212713, 'rtable_price': 0.06101005399791649, 'rtable_title': -0.1259719071977431}",0.0,1.5137803140096366,0.0,[1.0000000e+00 1.5913332e-09],896-1632,landmark
22,"{'ltable_brand': -0.01041933550789845, 'ltable_category': -0.12620787131723646, 'ltable_modelno': 0.003504150825231658, 'ltable_price': -0.04192918133304475, 'ltable_title': 0.18598483278145037, 'rtable_brand': -0.0652634865199562, 'rtable_category': 0.012143337193615197, 'rtable_modelno': -0.06381507309647189, 'rtable_price': 0.019816685354021583, 'rtable_title': 0.027638928443255138}",1.0,1.3476541829877533,0.0,[9.993724e-01 6.276411e-04],1534-1090,landmark
23,"{'ltable_brand': -0.004356774705336451, 'ltable_category': -0.012888309317063591, 'ltable_modelno': -0.008136829045428683, 'ltable_price': -0.0015116847280015001, 'ltable_title': -0.005453969381249344, 'rtable_brand': -0.01984118058070386, 'rtable_category': 0.014036742162772531, 'rtable_modelno': -0.016305712159926065, 'rtable_price': -0.0043935990056732325, 'rtable_title': -0.03508191832100445}",0.0,1.3709824359975755,0.0,[0.6064722  0.39352778],2118-5344,landmark
24,"{'ltable_brand': -0.06668144346203152, 'ltable_category': -0.004608416771074391, 'ltable_modelno': 0.01807810930659229, 'ltable_price': -0.08800501506434419, 'ltable_title': 0.3872599402981535, 'rtable_brand': 0.04483329238804745, 'rtable_category': -0.4737956326254925, 'rtable_modelno': -0.038297828255489184, 'rtable_price': 0.6846186732892144, 'rtable_title': 0.2604603068328484}",0.0,1.271700006967876,0.0,[0.99740356 0.00259643],54-649,landmark
25,"{'ltable_brand': 0.005628834947609968, 'ltable_category': -0.0035229959304766247, 'ltable_modelno': -0.042628528427655646, 'ltable_price': -0.06936978182342432, 'ltable_title': -0.032517774251434185, 'rtable_brand': 0.012193997651045469, 'rtable_category': -0.12167571061411175, 'rtable_modelno': 0.007531236735698381, 'rtable_price': 0.05837534913027824, 'rtable_title': -0.021189366223072853}",0.0,1.415770536987111,0.0,[1.0000000e+00 2.9438502e-10],417-8786,landmark
26,"{'ltable_brand': 0.03369215618306623, 'ltable_category': 0.03212516833086898, 'ltable_modelno': 0.022449502353156174, 'ltable_price': -0.10458573527408951, 'ltable_title': 0.0881763448454442, 'rtable_brand': 0.030804589773491355, 'rtable_category': -0.005892937449441348, 'rtable_modelno': 0.009200179507196187, 'rtable_price': -0.03997982383444045, 'rtable_title': 0.02978134385682386}",0.0,1.7998840840300545,1.0,[0.04182976 0.95817024],1468-4568,landmark
27,"{'ltable_brand': -0.0025330942765076627, 'ltable_category': 0.0032653152603711643, 'ltable_modelno': -0.0006054854095961487, 'ltable_price': -0.0002537416372666519, 'ltable_title': -0.006547482878024129, 'rtable_brand': -0.001914047563849458, 'rtable_category': -0.002676229848828879, 'rtable_modelno': -0.0003266042880499902, 'rtable_price': 0.0007953419730849069, 'rtable_title': 0.0028616204359259217}",0.0,1.5527368490002118,0.0,[9.9978691e-01 2.1312233e-04],1455-14080,landmark
