,explanation,label,latency,match,prediction,row,type
0,"{'ltable_brand': 0.0, 'ltable_category': -0.08631095287359292, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.17334568710828055, 'rtable_brand': 0.0, 'rtable_category': -0.03864532158415379, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.17238278187577205}",0.0,1.7522743840236217,0.0,[0.9922346  0.00776541],1853-2139,shap
1,"{'ltable_brand': 0.0, 'ltable_category': -0.023486969511716388, 'ltable_modelno': 0.0, 'ltable_price': -0.027661463995446778, 'ltable_title': -0.14245210568844163, 'rtable_brand': 0.0, 'rtable_category': -0.11745222182578152, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.15963235273082998}",0.0,1.7260182130266912,0.0,[9.999949e-01 5.068478e-06],621-3167,shap
2,"{'ltable_brand': -0.01605201063258796, 'ltable_category': -0.08554139722158921, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.08087177701530118, 'rtable_brand': 0.0, 'rtable_category': -0.19748052009597067, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.09072706044550938}",0.0,1.798346331983339,0.0,[9.9999416e-01 5.7907428e-06],2115-8789,shap
3,"{'ltable_brand': 0.0, 'ltable_category': -0.03916605689412465, 'ltable_modelno': -0.009684047932895318, 'ltable_price': -0.051818053551271184, 'ltable_title': -0.12951766846966678, 'rtable_brand': 0.0, 'rtable_category': -0.15954894897837896, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.08095041846424123}",0.0,1.76678785396507,0.0,[9.995672e-01 4.328200e-04],278-9064,shap
4,"{'ltable_brand': 0.0, 'ltable_category': -0.06555015184103913, 'ltable_modelno': 0.0, 'ltable_price': -0.051512982797705234, 'ltable_title': -0.18584857000031496, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.16777350462707336}",0.0,1.7678321140119806,0.0,[1.0000000e+00 2.1207864e-08],1673-13279,shap
5,"{'ltable_brand': 0.0, 'ltable_category': -0.0750039070874674, 'ltable_modelno': -0.0008243627330443079, 'ltable_price': 0.0, 'ltable_title': -0.13072325620556224, 'rtable_brand': 0.0, 'rtable_category': -0.07998161388307473, 'rtable_modelno': 0.0, 'rtable_price': -0.03245843008910976, 'rtable_title': -0.15169190783272118}",0.0,1.7235505679855123,0.0,[1.0000000e+00 2.9433933e-15],2305-2948,shap
6,"{'ltable_brand': -0.022554743851839587, 'ltable_category': -0.009908127331085204, 'ltable_modelno': -0.08055243188359013, 'ltable_price': -0.14693163458038394, 'ltable_title': -0.038293128921981, 'rtable_brand': -0.024402479274867633, 'rtable_category': -0.0935104374675747, 'rtable_modelno': 0.0, 'rtable_price': -0.04125044630567376, 'rtable_title': -0.005799872337161949}",0.0,1.7587092210305855,0.0,[9.999994e-01 5.670184e-07],1543-10366,shap
7,"{'ltable_brand': 0.0, 'ltable_category': 0.05639194759187621, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.21473104171880952, 'rtable_brand': 0.014625331732935398, 'rtable_category': 0.07555587854707413, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.1680104670948782}",1.0,1.7723888370092027,1.0,[3.9719566e-06 9.9999607e-01],88-3269,shap
8,"{'ltable_brand': 0.0, 'ltable_category': -0.009569334523541945, 'ltable_modelno': 0.0, 'ltable_price': -0.06271128798611388, 'ltable_title': -0.12655284282508414, 'rtable_brand': 0.0, 'rtable_category': -0.1112092088533984, 'rtable_modelno': 0.0, 'rtable_price': -0.0422774633062325, 'rtable_title': -0.11836507661025125}",0.0,1.7322498640278354,0.0,[9.9933356e-01 6.6637702e-04],1718-11835,shap
9,"{'ltable_brand': 0.0, 'ltable_category': -0.08444020277484385, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.1475152194474027, 'rtable_brand': 0.0, 'rtable_category': -0.0913813740583358, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.14731642924061294}",1.0,1.779434316966217,0.0,[1.0000000e+00 3.0665514e-12],1624-5013,shap
