,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,pamplemousse,' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name',)","[""` heera of india '""]",['pamplemousse'],0.6152070462703705,0.3847929537296295,2
3027,` veni vidi vici ',' 595 piedmont ave. rio shopping mall ',atlanta,404/875 -8424,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_phone')","[""` heera of india '"", '404/876 -4408']","[""` veni vidi vici '"", '404/875 -8424']",0.5351059138774872,0.4648940861225128,2
3028,` veni vidi vici ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,italian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_res_type')","[""` heera of india '"", 'asian']","[""` veni vidi vici '"", 'italian']",0.5320501029491425,0.46794989705085754,2
3029,` veni vidi vici ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,93,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_class')","[""` heera of india '"", 83]","[""` veni vidi vici '"", 93]",0.9119326919317245,0.08806730806827545,2
3030,` heera of india ','41 14th st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_city')","[""' 595 piedmont ave. rio shopping mall '"", 'atlanta']","[""'41 14th st. '"", 'atlanta']",0.5275079607963562,0.4724920392036438,2
3031,` heera of india ','41 14th st. ',atlanta,404/875 -8424,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_phone')","[""' 595 piedmont ave. rio shopping mall '"", '404/876 -4408']","[""'41 14th st. '"", '404/875 -8424']",0.5308615267276764,0.4691384732723236,2
3032,` heera of india ','41 14th st. ',atlanta,404/876 -4408,italian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_res_type')","[""' 595 piedmont ave. rio shopping mall '"", 'asian']","[""'41 14th st. '"", 'italian']",0.5278366804122925,0.4721633195877075,2
3033,` heera of india ','41 14th st. ',atlanta,404/876 -4408,asian,93,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_class')","[""' 595 piedmont ave. rio shopping mall '"", 83]","[""'41 14th st. '"", 93]",0.9095658361911774,0.09043416380882263,2
3034,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,93,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city', 'ltable_class')","['atlanta', 83]","['atlanta', 93]",0.8962569013237953,0.10374309867620468,2
3035,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/875 -8424,asian,93,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_class')","['404/876 -4408', 83]","['404/875 -8424', 93]",0.8981114253401756,0.10188857465982437,2
3036,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,italian,93,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_res_type', 'ltable_class')","['asian', 83]","['italian', 93]",0.8967827558517456,0.1032172441482544,2
3078,` izzy \ 's steak & chop house ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name',)","[""` heera of india '""]","[""` izzy \\ 's steak & chop house '""]",0.5666284561157227,0.43337154388427734,2
3079,` heera of india ',' 3345 steiner st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr',)","[""' 595 piedmont ave. rio shopping mall '""]","[""' 3345 steiner st. '""]",0.545032411813736,0.45496758818626404,2
3080,` heera of india ',' 595 piedmont ave. rio shopping mall ',` san francisco ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city',)",['atlanta'],"[""` san francisco '""]",0.5114457607269287,0.4885542392730713,2
3082,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,` steak houses ',83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_res_type',)",['asian'],"[""` steak houses '""]",0.5095899403095245,0.49041005969047546,2
3083,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,484,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_class',)",[83],[484],0.9163381606340408,0.08366183936595917,2
3084,` izzy \ 's steak & chop house ',' 3345 steiner st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_addr')","[""` heera of india '"", ""' 595 piedmont ave. rio shopping mall '""]","[""` izzy \\ 's steak & chop house '"", ""' 3345 steiner st. '""]",0.6187734007835388,0.3812265992164612,2
3085,` izzy \ 's steak & chop house ',' 595 piedmont ave. rio shopping mall ',` san francisco ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_city')","[""` heera of india '"", 'atlanta']","[""` izzy \\ 's steak & chop house '"", ""` san francisco '""]",0.5826732814311981,0.4173267185688019,2
3086,` izzy \ 's steak & chop house ',' 595 piedmont ave. rio shopping mall ',atlanta,415/563 -0487,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_phone')","[""` heera of india '"", '404/876 -4408']","[""` izzy \\ 's steak & chop house '"", '415/563 -0487']",0.5735125541687012,0.42648744583129883,2
3087,` izzy \ 's steak & chop house ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,` steak houses ',83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_res_type')","[""` heera of india '"", 'asian']","[""` izzy \\ 's steak & chop house '"", ""` steak houses '""]",0.5803245306015015,0.41967546939849854,2
3026,` veni vidi vici ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_city')","[""` heera of india '"", 'atlanta']","[""` veni vidi vici '"", 'atlanta']",0.5316626131534576,0.46833738684654236,2
3088,` izzy \ 's steak & chop house ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,484,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_class')","[""` heera of india '"", 83]","[""` izzy \\ 's steak & chop house '"", 484]",0.9377849884331226,0.062215011566877365,2
3025,` veni vidi vici ','41 14th st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_addr')","[""` heera of india '"", ""' 595 piedmont ave. rio shopping mall '""]","[""` veni vidi vici '"", ""'41 14th st. '""]",0.5633787214756012,0.4366212785243988,2
3023,` heera of india ','41 14th st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr',)","[""' 595 piedmont ave. rio shopping mall '""]","[""'41 14th st. '""]",0.5275079607963562,0.4724920392036438,2
2962,` heera of india ',' 595 piedmont ave. rio shopping mall ',` new york ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city',)",['atlanta'],"[""` new york '""]",0.5120694041252136,0.4879305958747864,2
2963,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,212/725 -1333,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone',)",['404/876 -4408'],['212/725 -1333'],0.5078952312469482,0.49210476875305176,2
2964,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,233,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_class',)",[83],[233],0.915768451988697,0.08423154801130295,2
2965,'em pire korea ',' 6 e. 32nd st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_addr')","[""` heera of india '"", ""' 595 piedmont ave. rio shopping mall '""]","[""'em pire korea '"", ""' 6 e. 32nd st. '""]",0.6077953577041626,0.3922046422958374,2
2966,'em pire korea ',' 595 piedmont ave. rio shopping mall ',` new york ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_city')","[""` heera of india '"", 'atlanta']","[""'em pire korea '"", ""` new york '""]",0.5693274140357971,0.4306725859642029,2
2967,'em pire korea ',' 595 piedmont ave. rio shopping mall ',atlanta,212/725 -1333,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_phone')","[""` heera of india '"", '404/876 -4408']","[""'em pire korea '"", '212/725 -1333']",0.5648801624774933,0.4351198375225067,2
2968,'em pire korea ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_res_type')","[""` heera of india '"", 'asian']","[""'em pire korea '"", 'asian']",0.5559175908565521,0.4440824091434479,2
2969,'em pire korea ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,233,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_class')","[""` heera of india '"", 83]","[""'em pire korea '"", 233]",0.9343535900115967,0.06564640998840332,2
2970,` heera of india ',' 6 e. 32nd st. ',` new york ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_city')","[""' 595 piedmont ave. rio shopping mall '"", 'atlanta']","[""' 6 e. 32nd st. '"", ""` new york '""]",0.5642192363739014,0.43578076362609863,2
2971,` heera of india ',' 6 e. 32nd st. ',atlanta,212/725 -1333,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_phone')","[""' 595 piedmont ave. rio shopping mall '"", '404/876 -4408']","[""' 6 e. 32nd st. '"", '212/725 -1333']",0.5595408380031586,0.44045916199684143,2
2972,` heera of india ',' 6 e. 32nd st. ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_res_type')","[""' 595 piedmont ave. rio shopping mall '"", 'asian']","[""' 6 e. 32nd st. '"", 'asian']",0.5507698655128479,0.4492301344871521,2
2973,` heera of india ',' 6 e. 32nd st. ',atlanta,404/876 -4408,asian,233,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_class')","[""' 595 piedmont ave. rio shopping mall '"", 83]","[""' 6 e. 32nd st. '"", 233]",0.9330530017614365,0.06694699823856354,2
2974,` heera of india ',' 595 piedmont ave. rio shopping mall ',` new york ',212/725 -1333,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city', 'ltable_phone')","['atlanta', '404/876 -4408']","[""` new york '"", '212/725 -1333']",0.5209843516349792,0.47901564836502075,2
2975,` heera of india ',' 595 piedmont ave. rio shopping mall ',` new york ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city', 'ltable_res_type')","['atlanta', 'asian']","[""` new york '"", 'asian']",0.5120693743228912,0.48793062567710876,2
2976,` heera of india ',' 595 piedmont ave. rio shopping mall ',` new york ',404/876 -4408,asian,233,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city', 'ltable_class')","['atlanta', 83]","[""` new york '"", 233]",0.9189723059535027,0.08102769404649734,2
2977,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,212/725 -1333,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_res_type')","['404/876 -4408', 'asian']","['212/725 -1333', 'asian']",0.5078952014446259,0.49210479855537415,2
2978,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,212/725 -1333,asian,233,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_class')","['404/876 -4408', 83]","['212/725 -1333', 233]",0.9192089587450027,0.08079104125499725,2
2979,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,233,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_res_type', 'ltable_class')","['asian', 83]","['asian', 233]",0.915768451988697,0.08423154801130295,2
3022,` veni vidi vici ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name',)","[""` heera of india '""]","[""` veni vidi vici '""]",0.5347154438495636,0.4652845561504364,2
3024,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,93,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_class',)",[83],[93],0.8962569013237953,0.10374309867620468,2
3089,` heera of india ',' 3345 steiner st. ',` san francisco ',404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_city')","[""' 595 piedmont ave. rio shopping mall '"", 'atlanta']","[""' 3345 steiner st. '"", ""` san francisco '""]",0.5609083473682404,0.43909165263175964,2
3090,` heera of india ',' 3345 steiner st. ',atlanta,415/563 -0487,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_phone')","[""' 595 piedmont ave. rio shopping mall '"", '404/876 -4408']","[""' 3345 steiner st. '"", '415/563 -0487']",0.5516351759433746,0.44836482405662537,2
3091,` heera of india ',' 3345 steiner st. ',atlanta,404/876 -4408,` steak houses ',83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_res_type')","[""' 595 piedmont ave. rio shopping mall '"", 'asian']","[""' 3345 steiner st. '"", ""` steak houses '""]",0.5587384402751923,0.44126155972480774,2
3158,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -1800,asian,86,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_class')","['404/876 -4408', 83]","['404/876 -1800', 86]",0.911442294716835,0.08855770528316498,2
3159,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,southern,86,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_res_type', 'ltable_class')","['asian', 83]","['southern', 86]",0.910038486123085,0.08996151387691498,2
3202,` sa tsu ki ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name',)","[""` heera of india '""]","[""` sa tsu ki '""]",0.5300407111644745,0.4699592888355255,2
3203,` heera of india ',' 3043 buford hwy . ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr',)","[""' 595 piedmont ave. rio shopping mall '""]","[""' 3043 buford hwy . '""]",0.5235834121704102,0.47641658782958984,2
3204,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/325 -5285,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone',)",['404/876 -4408'],['404/325 -5285'],0.5058747231960297,0.49412527680397034,2
3205,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,415,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_class',)",[83],[415],0.9105929359793663,0.0894070640206337,2
3206,` sa tsu ki ',' 3043 buford hwy . ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_addr')","[""` heera of india '"", ""' 595 piedmont ave. rio shopping mall '""]","[""` sa tsu ki '"", ""' 3043 buford hwy . '""]",0.5579142868518829,0.44208571314811707,2
3207,` sa tsu ki ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_city')","[""` heera of india '"", 'atlanta']","[""` sa tsu ki '"", 'atlanta']",0.5300407111644745,0.4699592888355255,2
3208,` sa tsu ki ',' 595 piedmont ave. rio shopping mall ',atlanta,404/325 -5285,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_phone')","[""` heera of india '"", '404/876 -4408']","[""` sa tsu ki '"", '404/325 -5285']",0.5399064719676971,0.46009352803230286,2
3209,` sa tsu ki ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_res_type')","[""` heera of india '"", 'asian']","[""` sa tsu ki '"", 'asian']",0.5300407111644745,0.4699592888355255,2
3210,` sa tsu ki ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,415,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_name', 'ltable_class')","[""` heera of india '"", 83]","[""` sa tsu ki '"", 415]",0.9233687743544579,0.07663122564554214,2
3211,` heera of india ',' 3043 buford hwy . ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_city')","[""' 595 piedmont ave. rio shopping mall '"", 'atlanta']","[""' 3043 buford hwy . '"", 'atlanta']",0.5235834121704102,0.47641658782958984,2
3212,` heera of india ',' 3043 buford hwy . ',atlanta,404/325 -5285,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_phone')","[""' 595 piedmont ave. rio shopping mall '"", '404/876 -4408']","[""' 3043 buford hwy . '"", '404/325 -5285']",0.5336226224899292,0.4663773775100708,2
3213,` heera of india ',' 3043 buford hwy . ',atlanta,404/876 -4408,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_res_type')","[""' 595 piedmont ave. rio shopping mall '"", 'asian']","[""' 3043 buford hwy . '"", 'asian']",0.5235834121704102,0.47641658782958984,2
3214,` heera of india ',' 3043 buford hwy . ',atlanta,404/876 -4408,asian,415,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_addr', 'ltable_class')","[""' 595 piedmont ave. rio shopping mall '"", 83]","[""' 3043 buford hwy . '"", 415]",0.921796165406704,0.07820383459329605,2
3215,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/325 -5285,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city', 'ltable_phone')","['atlanta', '404/876 -4408']","['atlanta', '404/325 -5285']",0.5058747231960297,0.49412527680397034,2
3216,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,415,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_city', 'ltable_class')","['atlanta', 83]","['atlanta', 415]",0.9105929359793663,0.0894070640206337,2
3217,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/325 -5285,asian,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_res_type')","['404/876 -4408', 'asian']","['404/325 -5285', 'asian']",0.5058747231960297,0.49412527680397034,2
3218,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/325 -5285,asian,415,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_class')","['404/876 -4408', 83]","['404/325 -5285', 415]",0.9139691814780235,0.08603081852197647,2
3157,` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -1800,southern,83,` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('ltable_phone', 'ltable_res_type')","['404/876 -4408', 'asian']","['404/876 -1800', 'southern']",0.5040140450000763,0.4959859549999237,2
