,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2,networking,netgear,nan,238.0,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,switches,nan,q3675a,nan,0
1,uniden d1680 dect 6.0 with caller id and call waiting 33.84,networking,netgear,nan,238.0,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,switches,nan,nan,nan,0
2,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,networking,netgear,nan,238.0,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,switches,nan,nan,nan,0
3,kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module kingston ktd-dm8400a / 1g 22.92,electronics - general,netgear,nan,238.0,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,switches,nan,nan,nan,0
4,samsung s2 640gb usb 3.0 portable external hard drive red,networking,netgear,nan,238.0,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,switches,nan,nan,nan,0
5,kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module kingston ktd-dm8400a / 1g 22.92,networking,netgear,nan,238.0,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,switches,nan,nan,nan,0
6,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,networking,netgear,99712,238.0,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,switches,nan,nan,nan,0
7,da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99,networking,netgear,nan,238.0,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,switches,nan,nan,nan,0
8,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,networking,netgear,nan,238.0,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,projection screens,nan,nan,nan,0
9,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,networking,netgear,nan,238.0,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,switches,nan,nan,nan,0
