,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,sony dsch2 soft carrying camera case black finish lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['sony dsch2 soft carrying camera case black finish lcscsh'],1,0,0.01932132,0.98067874,2
108,,lcs-csh soft camera case lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]","['lcs-csh soft camera case lcscsh', nan]",1,0,0.022448948,0.97755104,2
107,,lcs-csh soft camera case lcscsh,top loading polypropylene black,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_description')","['sony lcs-twa/b black soft leather carrying case lcstwab', 'sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish']","['lcs-csh soft camera case lcscsh', 'top loading polypropylene black']",1,0,0.025569491,0.9744305,2
106,,sony lcs-twa/b black soft leather carrying case lcstwab,top loading polypropylene black,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_description',)",['sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish'],['top loading polypropylene black'],1,0,0.24651018,0.7534898,2
105,,lcs-csh soft camera case lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['lcs-csh soft camera case lcscsh'],1,0,0.020995647,0.9790044,2
103,,sony lcs-twa/b black soft leather carrying case lcstwab,"weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required",719.0,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_description', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish', nan]","['weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required', 719.0]",1,0,0.07982032,0.92017967,2
102,,weber genesis e-310 natural gas black outdoor grill 3841001,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,719.0,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]","['weber genesis e-310 natural gas black outdoor grill 3841001', 719.0]",1,0,0.020383876,0.97961617,2
101,,weber genesis e-310 natural gas black outdoor grill 3841001,"weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required",,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_description')","['sony lcs-twa/b black soft leather carrying case lcstwab', 'sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish']","['weber genesis e-310 natural gas black outdoor grill 3841001', 'weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required']",1,0,0.06647102,0.93352896,2
100,,sony lcs-twa/b black soft leather carrying case lcstwab,"weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required",,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_description',)",['sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish'],"['weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required']",1,0,0.042753205,0.9572468,2
99,,weber genesis e-310 natural gas black outdoor grill 3841001,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['weber genesis e-310 natural gas black outdoor grill 3841001'],1,0,0.019157043,0.9808429,2
