,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,a survey of logical models for olap databases,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title',)",['aries/csa : a method for database recovery in client-server architectures'],['a survey of logical models for olap databases'],0.863810807466507,0.13618919253349304,2
464,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,2002,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_year',)",[1994],[2002],0.9506527855992317,0.04934721440076828,2
465,serviceglobe : distributing e-services across the internet,"konrad stocker , alfons kemper , stefan seltzsam , markus keidl",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_authors')","['aries/csa : a method for database recovery in client-server architectures', 'c. mohan , inderpal narang']","['serviceglobe : distributing e-services across the internet', 'konrad stocker , alfons kemper , stefan seltzsam , markus keidl']",0.9558240510523319,0.044175948947668076,2
466,serviceglobe : distributing e-services across the internet,"c. mohan , inderpal narang",vldb,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_venue')","['aries/csa : a method for database recovery in client-server architectures', 'sigmod conference']","['serviceglobe : distributing e-services across the internet', 'vldb']",0.9537451565265656,0.04625484347343445,2
467,serviceglobe : distributing e-services across the internet,"c. mohan , inderpal narang",sigmod conference,2002,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_year')","['aries/csa : a method for database recovery in client-server architectures', 1994]","['serviceglobe : distributing e-services across the internet', 2002]",0.9508872963488102,0.049112703651189804,2
468,aries/csa : a method for database recovery in client-server architectures,"konrad stocker , alfons kemper , stefan seltzsam , markus keidl",vldb,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors', 'ltable_venue')","['c. mohan , inderpal narang', 'sigmod conference']","['konrad stocker , alfons kemper , stefan seltzsam , markus keidl', 'vldb']",0.9275130406022072,0.07248695939779282,2
469,aries/csa : a method for database recovery in client-server architectures,"konrad stocker , alfons kemper , stefan seltzsam , markus keidl",sigmod conference,2002,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors', 'ltable_year')","['c. mohan , inderpal narang', 1994]","['konrad stocker , alfons kemper , stefan seltzsam , markus keidl', 2002]",0.9481940791010857,0.05180592089891434,2
470,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",vldb,2002,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['vldb', 2002]",0.9525292813777924,0.04747071862220764,2
463,serviceglobe : distributing e-services across the internet,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title',)",['aries/csa : a method for database recovery in client-server architectures'],['serviceglobe : distributing e-services across the internet'],0.5733422935009003,0.42665770649909973,2
856,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal",international conference on management of data,2000,"('rtable_authors', 'rtable_year')","['c. mohan , inderpal narang', 1994]","['mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal', 2000]",0.9513428434729576,0.04865715652704239,2
854,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,towards self-tuning data placement in parallel database systems,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_title', 'rtable_venue')","['aries/csa : a method for database recovery in client-server architectures', 'international conference on management of data']","['towards self-tuning data placement in parallel database systems', 'international conference on management of data']",0.7337267398834229,0.26627326011657715,2
853,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,towards self-tuning data placement in parallel database systems,"mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['aries/csa : a method for database recovery in client-server architectures', 'c. mohan , inderpal narang']","['towards self-tuning data placement in parallel database systems', 'mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal']",0.9475586973130703,0.0524413026869297,2
852,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,2000,"('rtable_year',)",[1994],[2000],0.9534989409148693,0.04650105908513069,2
476,dynamic information visualization,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title',)",['aries/csa : a method for database recovery in client-server architectures'],['dynamic information visualization'],0.9322300106287003,0.06776998937129974,2
477,dynamic information visualization,yannis e. ioannidis,sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_authors')","['aries/csa : a method for database recovery in client-server architectures', 'c. mohan , inderpal narang']","['dynamic information visualization', 'yannis e. ioannidis']",0.9447599686682224,0.05524003133177757,2
478,dynamic information visualization,"c. mohan , inderpal narang",sigmod record,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_venue')","['aries/csa : a method for database recovery in client-server architectures', 'sigmod conference']","['dynamic information visualization', 'sigmod record']",0.9552777484059334,0.04472225159406662,2
479,dynamic information visualization,"c. mohan , inderpal narang",sigmod conference,1996,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_year')","['aries/csa : a method for database recovery in client-server architectures', 1994]","['dynamic information visualization', 1996]",0.9366470724344254,0.06335292756557465,2
855,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,towards self-tuning data placement in parallel database systems,"c. mohan , inderpal narang",international conference on management of data,2000,"('rtable_title', 'rtable_year')","['aries/csa : a method for database recovery in client-server architectures', 1994]","['towards self-tuning data placement in parallel database systems', 2000]",0.9511350020766258,0.048864997923374176,2
857,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,2000,"('rtable_venue', 'rtable_year')","['international conference on management of data', 1994]","['international conference on management of data', 2000]",0.9534989409148693,0.04650105908513069,2
458,report on first international workshop on real-time database systems,"c. mohan , inderpal narang",sigmod conference,1996,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_year')","['aries/csa : a method for database recovery in client-server architectures', 1994]","['report on first international workshop on real-time database systems', 1996]",0.6798346042633057,0.32016539573669434,2
