,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu']","['skew handling techniques in sort-merge join', 'richard t. snodgrass , wei li , dengfeng gao']",0.34396514,0.6560349,2
18,fundamental techniques for order optimization,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_year')","['a query language and optimization techniques for unstructured data', 1996]","['fundamental techniques for order optimization', 1996]",0.015027701,0.9849723,2
4,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu']","['a framework for expressing and combining preferences', 'edward l. wimmers , rakesh agrawal']",0.36499658,0.6350034,2
17,fundamental techniques for order optimization,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_venue')","['a query language and optimization techniques for unstructured data', 'sigmod conference']","['fundamental techniques for order optimization', 'sigmod conference']",0.015027673,0.9849723,2
16,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu']","['fundamental techniques for order optimization', 'eugene j. shekita , david e. simmen , timothy malkemus']",0.0048346887,0.99516535,2
15,fundamental techniques for order optimization,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title',)",['a query language and optimization techniques for unstructured data'],['fundamental techniques for order optimization'],0.015027701,0.9849723,2
8,efficient and effective clustering methods for spatial data mining,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title',)",['a query language and optimization techniques for unstructured data'],['efficient and effective clustering methods for spatial data mining'],0.47437617,0.5256238,2
9,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu']","['efficient and effective clustering methods for spatial data mining', 'raymond t. ng , jiawei han']",0.16469,0.83531,2
10,efficient and effective clustering methods for spatial data mining,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",vldb,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_venue')","['a query language and optimization techniques for unstructured data', 'sigmod conference']","['efficient and effective clustering methods for spatial data mining', 'vldb']",0.32546338,0.6745366,2
20,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 1996]","['fundamental techniques for order optimization', 'eugene j. shekita , david e. simmen , timothy malkemus', 1996]",0.004834691,0.99516535,3
19,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference']","['fundamental techniques for order optimization', 'eugene j. shekita , david e. simmen , timothy malkemus', 'sigmod conference']",0.004834691,0.99516535,3
13,efficient and effective clustering methods for spatial data mining,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",vldb,1994,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_venue', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'sigmod conference', 1996]","['efficient and effective clustering methods for spatial data mining', 'vldb', 1994]",0.35336936,0.6466307,3
11,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",vldb,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference']","['efficient and effective clustering methods for spatial data mining', 'raymond t. ng , jiawei han', 'vldb']",0.2133745,0.78662556,3
21,fundamental techniques for order optimization,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_venue', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'sigmod conference', 1996]","['fundamental techniques for order optimization', 'sigmod conference', 1996]",0.015027701,0.9849723,3
6,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,2000,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 1996]","['a framework for expressing and combining preferences', 'edward l. wimmers , rakesh agrawal', 2000]",0.3661286,0.6338714,3
5,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference']","['a framework for expressing and combining preferences', 'edward l. wimmers , rakesh agrawal', 'sigmod conference']",0.36499658,0.6350034,3
2,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,2002,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 1996]","['skew handling techniques in sort-merge join', 'richard t. snodgrass , wei li , dengfeng gao', 2002]",0.3313027,0.6686973,3
1,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference']","['skew handling techniques in sort-merge join', 'richard t. snodgrass , wei li , dengfeng gao', 'sigmod conference']",0.34396514,0.6560349,3
12,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",sigmod conference,1994,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 1996]","['efficient and effective clustering methods for spatial data mining', 'raymond t. ng , jiawei han', 1994]",0.18797839,0.8120216,3
14,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",vldb,1994,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference', 1996]","['efficient and effective clustering methods for spatial data mining', 'raymond t. ng , jiawei han', 'vldb', 1994]",0.2879884,0.71201164,4
7,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,2000,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference', 1996]","['a framework for expressing and combining preferences', 'edward l. wimmers , rakesh agrawal', 'sigmod conference', 2000]",0.3661286,0.6338714,4
3,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,2002,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference', 1996]","['skew handling techniques in sort-merge join', 'richard t. snodgrass , wei li , dengfeng gao', 'sigmod conference', 2002]",0.3313027,0.6686973,4
22,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['a query language and optimization techniques for unstructured data', 'gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu', 'sigmod conference', 1996]","['fundamental techniques for order optimization', 'eugene j. shekita , david e. simmen , timothy malkemus', 'sigmod conference', 1996]",0.004834691,0.99516535,4
