,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,,international conference on management of data,,"('rtable_title',)","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001']",['predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data'],0.14269596,0.857304,2
1,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,,,,"('rtable_title', 'rtable_venue')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', 'international conference on management of data']","['predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data', nan]",0.12361641,0.8763836,2
2,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,,international conference on management of data,1994.0,"('rtable_title', 'rtable_year')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan]","['predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data', 1994.0]",0.09122487,0.90877515,2
8,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,international conference on management of data,,"('rtable_title',)","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001']","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996']",0.16140568,0.8385943,2
9,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,international conference on management of data,,"('rtable_title', 'rtable_authors')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan]","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996', nan]",0.16140568,0.8385943,2
10,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,very large data bases,,"('rtable_title', 'rtable_venue')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', 'international conference on management of data']","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996', 'very large data bases']",0.0044148997,0.9955851,2
11,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,international conference on management of data,,"('rtable_title', 'rtable_year')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan]","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996', nan]",0.16140568,0.8385943,2
3,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,"hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan, 'international conference on management of data']","['predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data', 'hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang', nan]",0.10904637,0.8909536,3
4,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,,,1994.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', 'international conference on management of data', nan]","['predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data', nan, 1994.0]",0.10859368,0.89140636,3
6,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,efficient testing of high performance transaction processing systems 1997,"d. wildfogel , ramana yerneni",very large data bases,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan, 'international conference on management of data']","['efficient testing of high performance transaction processing systems 1997', 'd. wildfogel , ramana yerneni', 'very large data bases']",0.33160818,0.6683919,3
12,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,very large data bases,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan, 'international conference on management of data']","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996', nan, 'very large data bases']",0.0044148997,0.9955851,3
13,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,international conference on management of data,,"('rtable_title', 'rtable_authors', 'rtable_year')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', nan, nan]","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996', nan, nan]",0.16140568,0.8385943,3
14,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,very large data bases,,"('rtable_title', 'rtable_venue', 'rtable_year')","['on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001', 'international conference on management of data', nan]","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996', 'very large data bases', nan]",0.0044148997,0.9955851,3
