,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998.0,"wong . m , â ?? mining fuzzy association rules in databases , â ??","tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('rtable_title',)",['mining association rules from quantitative data'],"['wong . m , â ?? mining fuzzy association rules in databases , â ??']",0.48628509044647217,0.5137149095535278,2
119,mining association rules from quantitative data,"kuo , sc chi",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', 'kuo , sc chi']",0.04987502098083496,0.950124979019165,2
120,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
121,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
126,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title',)",['mining fuzzy association rules in databases'],['mining association rules from quantitative data'],0.043614745140075684,0.9563852548599243,2
127,mining association rules from quantitative data,"tp hong , cs",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', 'tp hong , cs']",0.051993489265441895,0.9480065107345581,2
128,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
118,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title',)",['mining fuzzy association rules in databases'],['mining association rules from quantitative data'],0.043614745140075684,0.9563852548599243,2
129,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
135,mining association rules from quantitative data,", sc chi",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', ', sc chi']",0.04191547632217407,0.9580845236778259,2
136,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
137,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
142,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title',)",['mining fuzzy association rules in databases'],['mining association rules from quantitative data'],0.043614745140075684,0.9563852548599243,2
143,mining association rules from quantitative data,"tp hong , cs kuo",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', 'tp hong , cs kuo']",0.05234348773956299,0.947656512260437,2
144,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
134,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title',)",['mining fuzzy association rules in databases'],['mining association rules from quantitative data'],0.043614745140075684,0.9563852548599243,2
113,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
112,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
111,mining association rules from quantitative data,"tp hong ,",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', 'tp hong ,']",0.05368983745574951,0.9463101625442505,2
79,mining association rules from quantitative data,tp,sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', 'tp']",0.0643688440322876,0.9356311559677124,2
80,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
81,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
86,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title',)",['mining fuzzy association rules in databases'],['mining association rules from quantitative data'],0.043614745140075684,0.9563852548599243,2
87,mining association rules from quantitative data,", cs kuo , sc chi",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', ', cs kuo , sc chi']",0.052641868591308594,0.9473581314086914,2
88,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
89,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
94,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title',)",['mining fuzzy association rules in databases'],['mining association rules from quantitative data'],0.043614745140075684,0.9563852548599243,2
95,mining association rules from quantitative data,tp hong,sigmod record,1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_authors')","['mining fuzzy association rules in databases', 'c kuok , a fu , m wong']","['mining association rules from quantitative data', 'tp hong']",0.07146871089935303,0.928531289100647,2
96,mining association rules from quantitative data,"c kuok , a fu , m wong","intelligent data analysis ,",1998.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_venue')","['mining fuzzy association rules in databases', 'sigmod record']","['mining association rules from quantitative data', 'intelligent data analysis ,']",0.047088027000427246,0.9529119729995728,2
97,mining association rules from quantitative data,"c kuok , a fu , m wong",sigmod record,1999.0,mining association rules from quantitative data,"tp hong , cs kuo , sc chi","intelligent data analysis ,",1999.0,"('ltable_title', 'ltable_year')","['mining fuzzy association rules in databases', 1998.0]","['mining association rules from quantitative data', 1999.0]",0.04489541053771973,0.9551045894622803,2
