,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,toshiba 19 ' black lcd hdtv 19av500u,toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish,,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","[nan, 789.98]","[""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.31636003,0.68364,2
90,,linksys etherfast ezxs88w,toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish,,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_name',)","[""toshiba 19 ' black lcd hdtv 19av500u""]",['linksys etherfast ezxs88w'],1,0,0.022619506,0.9773806,2
88,,toshiba 19 ' black lcd hdtv 19av500u,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_description', 'ltable_price')","[""toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish"", nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.16412674,0.83587325,2
87,,ethernet switch ezxs88w,toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish,,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_name', 'ltable_price')","[""toshiba 19 ' black lcd hdtv 19av500u"", nan]","['ethernet switch ezxs88w', nan]",1,0,0.020937387,0.97906256,2
86,,ethernet switch ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_name', 'ltable_description')","[""toshiba 19 ' black lcd hdtv 19av500u"", ""toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish""]","['ethernet switch ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.0460092,0.9539908,2
85,,toshiba 19 ' black lcd hdtv 19av500u,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_description',)","[""toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish""]",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.31231534,0.6876846,2
84,,ethernet switch ezxs88w,toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish,,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_name',)","[""toshiba 19 ' black lcd hdtv 19av500u""]",['ethernet switch ezxs88w'],1,0,0.021163154,0.97883683,2
83,,toshiba 19 ' black lcd hdtv 19av500u,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_description', 'ltable_price')","[""toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish"", nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.16412674,0.83587325,2
82,,linksys etherfast,toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish,,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_name', 'ltable_price')","[""toshiba 19 ' black lcd hdtv 19av500u"", nan]","['linksys etherfast', nan]",1,0,0.04322748,0.9567725,2
81,,toshiba 19 ' black lcd hdtv 19av500u,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,789.98,"('ltable_description',)","[""toshiba 19 ' black lcd hdtv 19av500u 720p hd display dynalight back-light control theaterwide modes soundstrip speaker system hdmi digital input universal remote high-gloss bezel black finish""]",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.31231534,0.6876846,2
