,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,"We Are Winners ( Once We Try ) Minor Detail Minor Detail Rock , Classic Rock",,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name',)","['Anything Goes Florida Georgia Line Country October 14 , 2014']","['We Are Winners ( Once We Try ) Minor Detail Minor Detail Rock , Classic Rock']",0.11342336,0.8865766,2
131,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,I Bet My Life $ 1.29,,Anything Goes,,,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name', 'rtable_Price')","['Anything Goes Florida Georgia Line Country October 14 , 2014', '$ 1.29']","['I Bet My Life $ 1.29', nan]",0.2438414,0.7561586,2
130,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,I Bet My Life $ 1.29,,Anything Goes,Pop,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name', 'rtable_Genre')","['Anything Goes Florida Georgia Line Country October 14 , 2014', nan]","['I Bet My Life $ 1.29', 'Pop']",0.290379,0.7096211,2
129,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,I Bet My Life $ 1.29,Midifine Systems,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Anything Goes Florida Georgia Line Country October 14 , 2014', nan]","['I Bet My Life $ 1.29', 'Midifine Systems']",0.24917302,0.750827,2
128,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,I Bet My Life $ 1.29,,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name',)","['Anything Goes Florida Georgia Line Country October 14 , 2014']",['I Bet My Life $ 1.29'],0.36810505,0.63189495,2
558,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,"Like You Ai n't Even Gone Anything Goes $ 1.29 ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville ) 3:30",,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",,,"('rtable_Song_Name', 'rtable_Time')","['Anything Goes Florida Georgia Line Country October 14 , 2014', '3:38']","[""Like You Ai n't Even Gone Anything Goes $ 1.29 ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville ) 3:30"", nan]",0.00042037255,0.9995796,2
559,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,"Like You Ai n't Even Gone Anything Goes $ 1.29 ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville ) 3:30",,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,"October 14 , 2014","('rtable_Song_Name', 'rtable_Released')","['Anything Goes Florida Georgia Line Country October 14 , 2014', nan]","[""Like You Ai n't Even Gone Anything Goes $ 1.29 ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville ) 3:30"", 'October 14 , 2014']",0.00027177916,0.99972826,2
680,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,"Your Replacement The Ugly Truth ( Original Motion Picture Soundtrack ) June 30 , 2009",,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name',)","['Anything Goes Florida Georgia Line Country October 14 , 2014']","['Your Replacement The Ugly Truth ( Original Motion Picture Soundtrack ) June 30 , 2009']",0.05657111,0.9434289,2
681,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,"Your Replacement The Ugly Truth ( Original Motion Picture Soundtrack ) June 30 , 2009",Aaron Zigman,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Anything Goes Florida Georgia Line Country October 14 , 2014', nan]","['Your Replacement The Ugly Truth ( Original Motion Picture Soundtrack ) June 30 , 2009', 'Aaron Zigman']",0.06993344,0.9300666,2
229,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Florida Georgia Line,,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,,,14-Oct-14,"I Ca n't Take It Money Sucks , Friends Rule Dance & Electronic $ 1.29 4:22 October 27 , 2014",Dillon Francis,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Anything Goes Florida Georgia Line Country October 14 , 2014', nan]","[""I Ca n't Take It Money Sucks , Friends Rule Dance & Electronic $ 1.29 4:22 October 27 , 2014"", 'Dillon Francis']",0.0556825,0.94431746,2
