,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': -3.743575430970625e-13, 'ltable_id': -1.4586183140627889e-12, 'ltable_name': 6.120565324532763e-13, 'rtable_description': 4.869395206990058e-13, 'rtable_id': 4.296820663261178e-12, 'rtable_name': 2.849869721205233e-12, 'rtable_price': 2.2759677549339144e-11}",mojito-c,20.98727451100001,0.0,0.0,445-910,[9.9984872e-01 1.5123058e-04]
1,"{'ltable_description': -3.1417426154392144e-12, 'ltable_id': -3.089717980754301e-11, 'ltable_name': 5.683105119168915e-12, 'rtable_id': 6.756020300206838e-11, 'rtable_name': 3.000285537500963e-11}",mojito-c,21.738249360000054,0.0,0.0,719-812,[0.53993714 0.4600628 ]
2,"{'ltable_description': -6.696447248624306e-13, 'ltable_id': -6.202075409247095e-13, 'ltable_name': 4.4206976049903467e-13, 'rtable_description': 5.131292431861726e-13, 'rtable_id': 3.879049236117107e-12, 'rtable_name': 3.827417798499905e-12, 'rtable_price': 1.6293610130933003e-11}",mojito-c,20.98886223999989,0.0,0.0,550-664,[9.9980444e-01 1.9560196e-04]
3,"{'ltable_description': -7.765349535769335e-33, 'ltable_id': 3.377310750477457e-30, 'ltable_name': 1.592102087360115e-31, 'ltable_price': -1.3435287292045357e-30, 'rtable_description': -1.9721522630525295e-31, 'rtable_id': 2.289545517887546e-30, 'rtable_name': 2.2710565904214285e-30}",mojito-c,21.202182405999793,0.0,0.0,643-636,[9.9980193e-01 1.9807482e-04]
4,"{'ltable_description': -3.1668957857823323e-13, 'ltable_id': -5.123456811683806e-14, 'ltable_name': 4.3103167268933295e-13, 'rtable_description': 7.164761971843742e-13, 'rtable_id': 3.0382411688553794e-12, 'rtable_name': 2.8127911419238722e-12, 'rtable_price': 1.5157525024686458e-11}",mojito-c,21.368021183000565,0.0,0.0,495-578,[9.9985921e-01 1.4081325e-04]
5,"{'ltable_description': -1.1573696218253296e-12, 'ltable_id': -1.3928054588179554e-12, 'ltable_name': 2.1921516771847846e-12, 'rtable_description': 1.5167422685597684e-12, 'rtable_id': 1.1567108222380061e-11, 'rtable_name': 7.384530328160832e-12}",mojito-c,20.935798788000284,0.0,0.0,994-336,[9.996885e-01 3.115281e-04]
6,"{'ltable_description': 5.693578949001842e-14, 'ltable_id': 7.715865877038104e-12, 'ltable_name': 5.862325223324072e-13, 'rtable_id': -3.835967520246796e-12, 'rtable_name': -1.2217386369142042e-13}",mojito-c,20.837802408999778,0.0,0.0,808-127,[9.9983215e-01 1.6783284e-04]
7,"{'ltable_description': -2.7476739922685963e-13, 'ltable_id': -1.6494214747397112e-12, 'ltable_name': 6.85643256470614e-13, 'rtable_description': 2.0420493047904348e-13, 'rtable_id': 3.81561905273543e-12, 'rtable_name': 2.7564304195184785e-12, 'rtable_price': 1.8463562527768283e-11}",mojito-c,21.090043960999537,0.0,0.0,987-980,[9.9985862e-01 1.4141311e-04]
8,"{'ltable_description': 0.0, 'ltable_id': 0.0, 'ltable_name': 0.0, 'rtable_description': 0.0, 'rtable_id': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",mojito-c,21.017399583999577,0.0,0.0,332-237,[9.9984252e-01 1.5741494e-04]
9,"{'ltable_description': -4.2510870169832236e-13, 'ltable_id': -1.459526028510355e-12, 'ltable_name': 6.45729123121484e-13, 'rtable_description': 3.9519442533727505e-13, 'rtable_id': 3.8895250664377536e-12, 'rtable_name': 2.252671197929143e-12, 'rtable_price': 2.03046475097006e-11}",mojito-c,21.74066040999969,0.0,0.0,994-732,[9.9982244e-01 1.7763485e-04]
10,"{'ltable_description': 0.0, 'ltable_id': 0.0, 'ltable_name': 0.0, 'rtable_description': 0.0, 'rtable_id': 0.0, 'rtable_name': 0.0}",mojito-c,21.947397201000058,0.0,0.0,764-141,[9.997930e-01 2.070667e-04]
11,"{'ltable_description': 6.344515046384385e-13, 'ltable_id': 7.125180994157564e-12, 'ltable_name': -4.546142294407735e-13, 'rtable_description': 7.990066231238355e-15, 'rtable_id': -1.0845644858286235e-11, 'rtable_name': -9.971565430909148e-12}",mojito-c,21.047110317998886,0.0,0.0,615-640,[9.9958020e-01 4.1974187e-04]
12,"{'ltable_description': -4.646649982712741e-13, 'ltable_id': -7.291698893543671e-12, 'ltable_name': 1.9219958602476174e-13, 'rtable_description': 6.3628257503851e-13, 'rtable_id': 7.903060642990291e-12, 'rtable_name': 2.2734371779742273e-12, 'rtable_price': 2.3416453743041063e-11}",mojito-c,20.784042958999635,0.0,0.0,431-71,[9.9981958e-01 1.8042479e-04]
