,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': 0.9690907766681018, 'ltable_name': 0.3676721904996045, 'ltable_price': 0.20941743227233758, 'rtable_description': 0.2339483226392841, 'rtable_name': 0.548061438530269, 'rtable_price': 0.13129132315440012}",landmark,205.20955687500003,0.0,0.0,445-910,[9.9984872e-01 1.5123058e-04]
1,"{'ltable_description': 0.040685080924927196, 'ltable_name': 0.0024596768004192813, 'ltable_price': 0.0034136145826003557, 'rtable_description': 0.0010994840843702013, 'rtable_name': 0.002250758394858693, 'rtable_price': -0.0026000542360186413}",landmark,214.77525794999997,0.0,0.0,719-812,[0.53993714 0.4600628 ]
2,"{'ltable_description': 0.7274456855381899, 'ltable_name': -0.22528148607392026, 'ltable_price': 0.1977723967034948, 'rtable_description': 0.5585604990090375, 'rtable_name': 0.40290044282897397, 'rtable_price': 0.05230716184263961}",landmark,205.28636772900018,0.0,0.0,550-664,[9.9980444e-01 1.9560196e-04]
3,"{'ltable_description': 0.3661745678668202, 'ltable_name': 0.4657327068861927, 'ltable_price': 0.04831166925689872, 'rtable_description': 0.9103216070383146, 'rtable_name': -0.022721678173174067, 'rtable_price': 0.053025102644568216}",landmark,205.58587836699962,0.0,0.0,643-636,[9.9980193e-01 1.9807482e-04]
4,"{'ltable_description': 1.4309979800422465, 'ltable_name': 0.08567440329210024, 'ltable_price': 0.12076252630085267, 'rtable_description': -0.12866647510011286, 'rtable_name': 0.2708914599766899, 'rtable_price': 0.16671779605950923}",landmark,208.21234495000044,0.0,0.0,495-578,[9.9985921e-01 1.4081325e-04]
5,"{'ltable_description': 0.6056382205539897, 'ltable_name': -0.13382241669278427, 'ltable_price': -0.020333702725869488, 'rtable_description': 0.18630211319670065, 'rtable_name': 1.068883287986812, 'rtable_price': -0.10003742316391902}",landmark,205.11363362799966,0.0,0.0,994-336,[9.996885e-01 3.115281e-04]
6,"{'ltable_description': -0.021843146070819656, 'ltable_name': 0.020871279439681003, 'ltable_price': 0.1424288711799996, 'rtable_description': 0.16464142044124302, 'rtable_name': 1.8965475474894393, 'rtable_price': 0.07175883581838388}",landmark,204.95955974999924,0.0,0.0,808-127,[9.9983215e-01 1.6783284e-04]
7,"{'ltable_description': 0.7098560979639418, 'ltable_name': -0.000178442566434317, 'ltable_price': 0.08104868632096533, 'rtable_description': 0.5601702818496305, 'rtable_name': 0.5497677126310959, 'rtable_price': 0.27342955663437224}",landmark,205.95300286400015,0.0,0.0,987-980,[9.9985862e-01 1.4141311e-04]
8,"{'ltable_description': 0.10354945458521031, 'ltable_name': 0.15562179355482106, 'ltable_price': 0.03796676135636583, 'rtable_description': 0.0641074182143363, 'rtable_name': 1.8799987587462403, 'rtable_price': 0.09802766550836041}",landmark,206.93549367099877,0.0,0.0,332-237,[9.9984252e-01 1.5741494e-04]
9,"{'ltable_description': 0.5488361832923949, 'ltable_name': 0.33069046505058214, 'ltable_price': 0.2309641599537061, 'rtable_description': 0.8970522908563874, 'rtable_name': 0.7600927803674858, 'rtable_price': 0.2977003849289842}",landmark,212.31179165400135,0.0,0.0,994-732,[9.9982244e-01 1.7763485e-04]
10,"{'ltable_description': 0.3779697172686481, 'ltable_name': -0.09865137651171849, 'ltable_price': -0.03145231827556669, 'rtable_description': -0.06855697666909698, 'rtable_name': 0.06433814198426885, 'rtable_price': 0.010925468112067783}",landmark,214.2547638399992,0.0,0.0,764-141,[9.997930e-01 2.070667e-04]
11,"{'ltable_description': 0.22807611851290482, 'ltable_name': 0.05135335284273676, 'ltable_price': 0.07805599896692367, 'rtable_description': 0.8811587348270942, 'rtable_name': 0.23508211434013543, 'rtable_price': 0.13095632131133664}",landmark,204.22026730000107,0.0,0.0,615-640,[9.9958020e-01 4.1974187e-04]
12,"{'ltable_description': 0.424506952290631, 'ltable_name': 0.05577993763160935, 'ltable_price': 0.1463970498909617, 'rtable_description': 0.6142544148392909, 'rtable_name': 1.2519395236046995, 'rtable_price': 0.2910643572669843}",landmark,203.96889503000057,0.0,0.0,431-71,[9.9981958e-01 1.8042479e-04]
