,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': -0.0002857034860402957, 'ltable_name': -0.0005778103865776845, 'rtable_description': -0.0002916223527957616, 'rtable_id': -0.0004763198690673219, 'rtable_name': -0.0004722405590313768}",mojito-d,20.783433540999994,0.0,0.0,445-910,[9.9984872e-01 1.5123058e-04]
1,"{'ltable_description': 0.055252992417145284, 'ltable_id': 0.09040749559610402, 'ltable_name': 0.06984787253289593, 'rtable_id': 0.19712098702940803, 'rtable_name': -0.21966189188404273}",mojito-d,21.536036175999925,0.0,0.0,719-812,[0.53993714 0.4600628 ]
2,"{'ltable_description': -0.04162249215957378, 'ltable_name': 0.025167828958005272, 'rtable_description': 0.06978984085650199, 'rtable_id': 0.1134583439407879, 'rtable_name': -0.08064555809573169}",mojito-d,20.829687704999742,0.0,0.0,550-664,[9.9980444e-01 1.9560196e-04]
3,"{'ltable_description': 0.057402514166176366, 'ltable_name': 0.1076737687074108, 'rtable_description': -0.12802395300344474, 'rtable_id': 0.17010833173631254}",mojito-d,20.882253199999923,0.0,0.0,643-636,[9.9980193e-01 1.9807482e-04]
4,"{'ltable_description': -0.009598473350761395, 'ltable_name': 0.0364619374546523, 'rtable_name': -0.010438712225948684}",mojito-d,20.882926803999908,0.0,0.0,495-578,[9.9985921e-01 1.4081325e-04]
5,"{'ltable_description': 0.003949234888866513, 'ltable_name': 0.020744791089707063, 'rtable_description': 0.04576461817138258, 'rtable_name': -0.07253291917163757}",mojito-d,20.761017883000022,0.0,0.0,994-336,[9.996885e-01 3.115281e-04]
6,"{'ltable_description': 0.05280144641445749, 'ltable_name': -0.07825695528722343, 'rtable_name': -0.10545755995720918}",mojito-d,20.677829492000456,0.0,0.0,808-127,[9.9983215e-01 1.6783284e-04]
7,"{'ltable_description': -0.0001629210382123122, 'ltable_id': -0.00033351058668473787, 'ltable_name': -0.00011487934499290612, 'rtable_description': -0.0001790253499891859, 'rtable_price': -0.0007259212180317148}",mojito-d,20.87471675100005,0.0,0.0,987-980,[9.9985862e-01 1.4141311e-04]
8,"{'ltable_description': -0.002418942964702107, 'ltable_name': 0.025058856949025363, 'rtable_description': 0.029181182938903275, 'rtable_name': -0.09869136679166944}",mojito-d,20.777120598999318,0.0,0.0,332-237,[9.9984252e-01 1.5741494e-04]
9,"{'ltable_description': -0.0006392681898721694, 'rtable_description': -0.0008242802158165365, 'rtable_name': -0.0006218294251667295, 'rtable_price': -0.0011863638385586142}",mojito-d,21.546619662000012,0.0,0.0,994-732,[9.9982244e-01 1.7763485e-04]
10,"{'ltable_description': -0.007219710754381055, 'ltable_id': 0.007357306123392327, 'ltable_name': -0.00788902179118253, 'rtable_name': -0.005430360853890163}",mojito-d,21.56105775299875,0.0,0.0,764-141,[9.997930e-01 2.070667e-04]
11,"{'ltable_description': 0.012948885106655953, 'ltable_name': 0.08718149905200365, 'rtable_description': -0.012727555917971001, 'rtable_name': -0.4462028851417099}",mojito-d,20.81057576800049,0.0,0.0,615-640,[9.9958020e-01 4.1974187e-04]
12,"{'ltable_description': -0.01514908725225888, 'ltable_name': -0.019671864428240707, 'rtable_description': -0.034907909691306575, 'rtable_name': 0.0351362007218246}",mojito-d,20.582671935999315,0.0,0.0,431-71,[9.9981958e-01 1.8042479e-04]
13,"{'ltable_description': -0.017645644007764066, 'rtable_description': -0.020771014173484273, 'rtable_name': -0.014573037924194406}",mojito-d,20.838890098000775,0.0,0.0,805-399,[9.9980944e-01 1.9054899e-04]
14,"{'ltable_description': -0.00016723458384482957, 'ltable_name': -0.00027699326262248155, 'rtable_description': -0.0001894798871356399, 'rtable_name': -2.1412474696215415e-05}",mojito-d,21.573957333999715,0.0,0.0,987-653,[9.9911660e-01 8.8336057e-04]
15,"{'ltable_description': -0.0030140383099193043, 'ltable_id': -0.004221933510889891, 'ltable_name': -0.0035425330366199645, 'rtable_description': -0.004618088349893697, 'rtable_name': -0.0037146382895534443}",mojito-d,22.12852891900002,0.0,0.0,710-660,[9.9983764e-01 1.6231286e-04]
16,"{'ltable_description': -0.000986648074091315, 'ltable_id': -0.002586125124099691, 'ltable_name': -0.0013819416551655447, 'rtable_description': -0.0007750203877418889, 'rtable_name': -0.0012699989605687882}",mojito-d,21.184531502000027,0.0,0.0,191-301,[9.9984908e-01 1.5093424e-04]
17,"{'ltable_description': 0.007301274710221602, 'ltable_name': 0.04188420597457353, 'rtable_description': -0.013373734406478264, 'rtable_name': -0.02178645078053419}",mojito-d,20.76865194399943,0.0,0.0,169-235,[9.9983740e-01 1.6258193e-04]
18,"{'ltable_description': -0.00031226811551104126, 'ltable_name': -0.00028085091892189205, 'rtable_id': -0.00010726711031503018, 'rtable_name': -0.0002365071914616771}",mojito-d,21.257679371999984,0.0,0.0,677-891,[9.9985361e-01 1.4640113e-04]
19,"{'ltable_description': -0.015691942644876677, 'ltable_name': -0.023082642965932442, 'rtable_name': -0.008822282135222619}",mojito-d,21.47612797599868,0.0,0.0,280-300,[9.9980158e-01 1.9849172e-04]
20,"{'ltable_description': -0.00985047039813736, 'ltable_name': -0.011829065674256315, 'rtable_name': -0.0058387475671861176}",mojito-d,21.40020474800258,0.0,0.0,523-954,[9.9984252e-01 1.5744046e-04]
21,"{'ltable_description': -0.0007505788222498949, 'ltable_name': 0.0067121070447853344, 'rtable_description': -0.06547682348656635, 'rtable_name': -0.037674333298876934}",mojito-d,21.301583614000265,0.0,0.0,427-146,[9.9976331e-01 2.3674426e-04]
22,"{'ltable_description': -0.010021256583134214, 'ltable_id': -0.04329214009584415, 'rtable_description': 0.0012165620380197445, 'rtable_name': -0.03071571885757371}",mojito-d,21.482554318998154,0.0,0.0,955-194,[9.998499e-01 1.501117e-04]
23,"{'ltable_description': -0.024921831399534734, 'ltable_id': 0.2230711373857144, 'ltable_name': 0.11792722138932027, 'rtable_description': 0.01757925683858878, 'rtable_name': 0.1043786981266211}",mojito-d,20.95623873400109,0.0,0.0,462-273,[0.9963008  0.00369917]
24,"{'ltable_description': 0.0677471858331287, 'ltable_name': 0.07223435704945844, 'ltable_price': -0.16850985975460347, 'rtable_description': 0.05868792318847416, 'rtable_name': -0.14936475148595751}",mojito-d,20.55619293500058,0.0,0.0,334-179,[9.9983823e-01 1.6170529e-04]
25,"{'ltable_description': -0.001208723274227697, 'ltable_name': -0.0011147529920750934, 'rtable_description': -0.0008690969992397324, 'rtable_name': -0.0018467927802749895}",mojito-d,20.643784964999213,0.0,0.0,572-695,[9.9986005e-01 1.3993197e-04]
26,"{'ltable_description': -0.00265593453984784, 'ltable_id': 0.007365634408741496, 'ltable_name': -0.00021835004339044106, 'rtable_description': -0.005528363738316933, 'rtable_name': 0.0018803259906870684}",mojito-d,20.63850710999759,0.0,0.0,804-690,[9.997538e-01 2.462817e-04]
27,"{'ltable_description': 0.0014002167546853545, 'ltable_name': -0.0018031946006777104, 'rtable_name': -0.0010984403916517189, 'rtable_price': -0.0036710275244131374}",mojito-d,20.657878784997592,0.0,0.0,1044-999,[9.9983549e-01 1.6442295e-04]
28,"{'ltable_description': -0.001768535364530755, 'rtable_id': -0.0015527919027974759, 'rtable_name': -0.0014509382519983442}",mojito-d,20.684281567999278,0.0,0.0,477-542,[9.9984634e-01 1.5362010e-04]
29,"{'ltable_description': 0.07277070519414067, 'ltable_name': 0.07367300789990651, 'rtable_description': 0.05815459748897198}",mojito-d,20.677290116000222,0.0,0.0,853-686,[9.9953747e-01 4.6257451e-04]
30,"{'ltable_description': -0.000225102787825051, 'ltable_name': -0.00014990399538401838, 'rtable_name': -0.00014986712842924747}",mojito-d,20.634906181003316,0.0,0.0,684-1021,[9.9957687e-01 4.2312194e-04]
31,"{'ltable_description': 0.10925800007620576, 'ltable_name': 0.11691464544392738, 'rtable_name': 0.01469894506509406}",mojito-d,20.594913444001577,1.0,0.0,231-185,[4.1185795e-05 9.9995875e-01]
32,"{'ltable_description': -0.0003508223387060344, 'ltable_name': -0.0004929148394809131, 'ltable_price': -0.0003037778410457957, 'rtable_price': -0.0007540661844123305}",mojito-d,20.597882204005145,0.0,0.0,196-908,[9.9985635e-01 1.4358219e-04]
33,"{'ltable_description': -0.00505845395084974, 'ltable_name': 0.035102147118745784, 'rtable_name': -0.04545238625329979}",mojito-d,20.627227862998552,0.0,0.0,448-909,[9.9983418e-01 1.6584259e-04]
34,"{'ltable_description': -0.018285133882194087, 'ltable_name': 0.10499025451908424, 'rtable_name': -0.06648641616557005}",mojito-d,20.554970985998807,0.0,0.0,793-1049,[9.9976903e-01 2.3099604e-04]
35,"{'ltable_description': -4.160333326597393e-05, 'ltable_name': -4.8705663527106566e-05, 'rtable_description': -5.9095103970781457e-05, 'rtable_name': -8.585001113572163e-05, 'rtable_price': -5.4850683293580556e-05}",mojito-d,20.64603644699673,0.0,0.0,946-874,[9.9984801e-01 1.5200186e-04]
36,"{'ltable_description': -4.65885064746111e-05, 'rtable_description': -5.107593715706138e-05, 'rtable_id': -0.00011207277033818191, 'rtable_name': -7.455356429907495e-05, 'rtable_price': -4.8765741327131766e-05}",mojito-d,20.727736415996333,0.0,0.0,885-630,[9.9985933e-01 1.4068602e-04]
37,"{'ltable_description': -4.1306526025071145e-05, 'ltable_name': 0.11231695202850092, 'rtable_name': -0.1574450912137852}",mojito-d,20.58745232199726,0.0,0.0,388-917,[9.9979872e-01 2.0131528e-04]
38,"{'ltable_description': -0.01024474262570989, 'ltable_name': 0.11369032409788493, 'rtable_description': -0.12469510765729966, 'rtable_name': -0.0010108512168660634}",mojito-d,20.651727577998827,0.0,0.0,348-409,[0.99892265 0.0010773 ]
39,"{'ltable_description': -0.001466559749405893, 'ltable_name': 0.001356647797736992, 'rtable_description': -0.0006714443145685956, 'rtable_name': -0.0009317743189112255}",mojito-d,20.61305859999993,0.0,0.0,486-544,[9.9917585e-01 8.2408660e-04]
40,"{'ltable_description': -0.004330590638391717, 'ltable_id': 0.0007768667647365729, 'ltable_name': -0.006708267880665445, 'rtable_name': -0.0029091773550500174}",mojito-d,20.549979928997345,0.0,0.0,19-569,[9.998141e-01 1.859864e-04]
41,"{'ltable_description': -0.00022191764743695474, 'ltable_name': -0.00024883493529111617, 'rtable_description': -0.0003658711093385409, 'rtable_name': -0.0002769590766526778, 'rtable_price': 3.673132146523582e-05}",mojito-d,20.790019370004302,0.0,0.0,997-991,[9.998135e-01 1.865341e-04]
42,"{'ltable_description': -0.0021578451089216614, 'ltable_id': -0.04155915391693202, 'ltable_name': -0.00879261728333058, 'rtable_description': -0.023313277596686766, 'rtable_name': -0.05457492732760458}",mojito-d,20.666078518996073,0.0,0.0,1015-541,[9.9979216e-01 2.0784921e-04]
43,"{'ltable_description': 0.007607152174415796, 'ltable_name': 0.1191129805480212, 'rtable_name': -0.04087329499674325, 'rtable_price': -0.14177163245121321}",mojito-d,21.381725704995915,0.0,1.0,710-746,[0.9775309  0.02246908]
44,"{'ltable_description': 0.08208676931078424, 'ltable_id': 0.18306320167274043, 'ltable_name': 0.06140758031509249, 'rtable_description': 0.05900020170987138, 'rtable_id': 0.11674948395479852, 'rtable_name': 0.07771363766230731}",mojito-d,29.031091951001144,1.0,1.0,244-328,[3.2597523e-05 9.9996746e-01]
45,"{'ltable_description': -0.0001886701105571853, 'ltable_name': -0.00019432466720303946, 'rtable_description': -0.0002353374290795391, 'rtable_name': -0.0002595605495984878}",mojito-d,20.893943655995827,0.0,0.0,483-414,[9.9984598e-01 1.5398968e-04]
46,"{'ltable_description': 0.04088081470087054, 'ltable_id': -0.09163439403288208, 'ltable_name': 0.03651579242586719, 'rtable_description': -0.05349474738555755, 'rtable_name': -0.017887299072372007}",mojito-d,20.583947085004183,0.0,0.0,251-247,[0.9984578  0.00154225]
