,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,17-Apr-09,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,3:59,1
1,nan,Flo Rida,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008","Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",3:59,1
2,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,3:59,1
3,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.99,18-Mar-08,Cameras 28-Mar-11,3:16,nan,Flo Rida,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,3:59,1
4,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,( C ) 2015 Interscope Records,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008","Anything Goes Florida Georgia Line Country October 14 , 2014",3:59,1
5,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,( c ) 2015 Karaoke Freaks,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008","Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",3:59,0
6,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Cameras 28-Mar-11,3:16,nan,Shinedown,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,3:59,1
7,nan,Flo Rida,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Cameras 28-Mar-11,3:16,nan,Flo Rida,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,3:59,1
8,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,nan,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",X2CU Jason Derulo Pop 2011 Because Music,3:59,0
9,nan,Flo Rida,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,nan,Flo Rida,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",X2CU Jason Derulo Pop 2011 Because Music,3:59,0
