,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,electronics - general,samsung,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,accell,b101b-003b,24.99,1
1,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,hard drives,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,accell,35106,24.99,1
2,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,electronics - general,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,boss,b101b-003b,24.99,1
3,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,electronics - general,accell,k087b-005b,29.99,accell ultraav b101b-003b display port with vga active adapter,nan,boss,b101b-003b,24.99,1
4,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,electronics - general,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,cleaning repair,accell,23056,24.99,1
5,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,electronics - general,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,pny,b101b-003b,15.17,1
6,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,tv accessories,samsung,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,accell,b101b-003b,24.99,1
7,elite screens cinegray prime vision series fixed frame screen - 135 diagonal,electronics - general,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,lacie,b101b-003b,24.99,0
8,elite screens cinegray prime vision series fixed frame screen - 135 diagonal,electronics - general,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,accell,gb01959,24.99,0
9,elite screens cinegray prime vision series fixed frame screen - 135 diagonal,electronics - general,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,nan,accell,b101b-003b,24.99,0
