,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,b101b-003b display port with vga active adapter,,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,,accell,b101b-003b,24.99,"('ltable_title', 'ltable_category')","['accell ultraav displayport multi-monitor adapter', 'electronics - general']","['b101b-003b display port with vga active adapter', nan]",0.2145886,0.78541136,2
42,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,ultraav displayport multi-monitor adapter,,accell,b101b-003b,24.99,"('rtable_title', 'rtable_brand')","['accell ultraav b101b-003b display port with vga active adapter', 'accell']","['ultraav displayport multi-monitor adapter', 'accell']",0.29574007,0.70425993,2
41,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,ultraav displayport multi-monitor adapter,electronics - general,accell,b101b-003b,24.99,"('rtable_title', 'rtable_category')","['accell ultraav b101b-003b display port with vga active adapter', nan]","['ultraav displayport multi-monitor adapter', 'electronics - general']",0.061847784,0.9381522,2
40,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,ultraav displayport multi-monitor adapter,,accell,b101b-003b,24.99,"('rtable_title',)",['accell ultraav b101b-003b display port with vga active adapter'],['ultraav displayport multi-monitor adapter'],0.29574007,0.70425993,2
56,display port with vga active adapter,,accell,k087b-005b,198.35,accell ultraav b101b-003b display port with vga active adapter,,accell,b101b-003b,24.99,"('ltable_title', 'ltable_category')","['accell ultraav displayport multi-monitor adapter', 'electronics - general']","['display port with vga active adapter', nan]",0.2145886,0.78541136,2
64,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,accell ultraav displayport multi-monitor adapter,,accell,b101b-003b,24.99,"('rtable_title',)",['accell ultraav b101b-003b display port with vga active adapter'],['accell ultraav displayport multi-monitor adapter'],0.29574007,0.70425993,2
65,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,accell ultraav displayport multi-monitor adapter,- general,accell,b101b-003b,24.99,"('rtable_title', 'rtable_category')","['accell ultraav b101b-003b display port with vga active adapter', nan]","['accell ultraav displayport multi-monitor adapter', '- general']",0.026058571,0.9739414,2
28,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,displayport multi-monitor adapter,,accell,b101b-003b,198.35,"('rtable_title', 'rtable_price')","['accell ultraav b101b-003b display port with vga active adapter', 24.99]","['displayport multi-monitor adapter', 198.35]",0.1929401,0.8070599,2
27,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,displayport multi-monitor adapter,,accell,k087b-005b,24.99,"('rtable_title', 'rtable_modelno')","['accell ultraav b101b-003b display port with vga active adapter', 'b101b-003b']","['displayport multi-monitor adapter', 'k087b-005b']",0.29574007,0.70425993,2
26,accell ultraav displayport multi-monitor adapter,electronics - general,accell,k087b-005b,198.35,displayport multi-monitor adapter,,accell,b101b-003b,24.99,"('rtable_title', 'rtable_brand')","['accell ultraav b101b-003b display port with vga active adapter', 'accell']","['displayport multi-monitor adapter', 'accell']",0.29574007,0.70425993,2
