,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('rtable_title',)",['on completeness of historical relational query languages'],['formal query languages for secure relational databases'],0.008684939,0.99131507,2
1,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"m winslett , k smith , x qian","acm transactions on database systems ( tods ) ,",1994.0,"('rtable_title', 'rtable_authors')","['on completeness of historical relational query languages', 'j clifford , a croker , a tuzhilin']","['formal query languages for secure relational databases', 'm winslett , k smith , x qian']",0.0022803303,0.9977196,2
2,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"j clifford , a croker , a tuzhilin","acm transactions on database systems ,",1994.0,"('rtable_title', 'rtable_venue')","['on completeness of historical relational query languages', 'acm transactions on database systems ( tods ) ,']","['formal query languages for secure relational databases', 'acm transactions on database systems ,']",0.008548161,0.99145186,2
3,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('rtable_title', 'rtable_year')","['on completeness of historical relational query languages', 1994.0]","['formal query languages for secure relational databases', 1994.0]",0.008684939,0.99131507,2
8,anatomy of a native xml base management system,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",acm trans . database syst .,1994,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_authors')","['formal query languages for secure relational databases', 'm winslett , k smith , x qian']","['anatomy of a native xml base management system', 't fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann']",0.03934789,0.96065205,2
4,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"m winslett , k smith , x qian","acm transactions on database systems ,",1994.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on completeness of historical relational query languages', 'j clifford , a croker , a tuzhilin', 'acm transactions on database systems ( tods ) ,']","['formal query languages for secure relational databases', 'm winslett , k smith , x qian', 'acm transactions on database systems ,']",0.0017912998,0.99820876,3
5,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"m winslett , k smith , x qian","acm transactions on database systems ( tods ) ,",1994.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['on completeness of historical relational query languages', 'j clifford , a croker , a tuzhilin', 1994.0]","['formal query languages for secure relational databases', 'm winslett , k smith , x qian', 1994.0]",0.0022803303,0.9977196,3
6,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"j clifford , a croker , a tuzhilin","acm transactions on database systems ,",1994.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['on completeness of historical relational query languages', 'acm transactions on database systems ( tods ) ,', 1994.0]","['formal query languages for secure relational databases', 'acm transactions on database systems ,', 1994.0]",0.008548161,0.99145186,3
9,anatomy of a native xml base management system,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",vldb j.,1994,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","['formal query languages for secure relational databases', 'm winslett , k smith , x qian', 'acm trans . database syst .']","['anatomy of a native xml base management system', 't fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann', 'vldb j.']",0.25380382,0.74619615,3
10,anatomy of a native xml base management system,"t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",acm trans . database syst .,2002,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_authors', 'ltable_year')","['formal query languages for secure relational databases', 'm winslett , k smith , x qian', 1994]","['anatomy of a native xml base management system', 't fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann', 2002]",0.038541555,0.9614585,3
