,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,canon black rechargeable battery 9612a001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon nb-2lh battery pack 9612a001,,,"('rtable_name',)",['canon canon cb-2lw battery charger 0763b001'],['canon nb-2lh battery pack 9612a001'],0.07740390300750732,0.9225960969924927,2
48,canon canon cb-2lw battery,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name',)",['canon black rechargeable battery 9612a001'],['canon canon cb-2lw battery'],0.06888526678085327,0.9311147332191467,2
24,canon cb-2lw battery charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name',)",['canon black rechargeable battery 9612a001'],['canon cb-2lw battery charger 0763b001'],0.0949087142944336,0.9050912857055664,2
25,canon cb-2lw battery charger 0763b001,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['canon cb-2lw battery charger 0763b001', nan]",0.1080096960067749,0.8919903039932251,2
26,canon cb-2lw battery charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['canon cb-2lw battery charger 0763b001', nan]",0.09617555141448975,0.9038244485855103,2
54,0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['0763b001', nan]",0.0633057951927185,0.9366942048072815,2
28,canon,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name',)",['canon black rechargeable battery 9612a001'],['canon'],0.07543110847473145,0.9245688915252686,2
29,canon,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['canon', nan]",0.06230485439300537,0.9376951456069946,2
30,canon,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['canon', nan]",0.07543110847473145,0.9245688915252686,2
22,canon black rechargeable battery 9612a001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,peerless ss550p flat panel tv stand,,,"('rtable_name', 'rtable_price')","['canon canon cb-2lw battery charger 0763b001', nan]","['peerless ss550p flat panel tv stand', nan]",0.04780298471450806,0.9521970152854919,2
32,cb-2lw battery charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name',)",['canon black rechargeable battery 9612a001'],['cb-2lw battery charger 0763b001'],0.09423708915710449,0.9057629108428955,2
34,cb-2lw battery charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['cb-2lw battery charger 0763b001', nan]",0.09423708915710449,0.9057629108428955,2
46,charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['charger 0763b001', nan]",0.0693088173866272,0.9306911826133728,2
36,battery charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name',)",['canon black rechargeable battery 9612a001'],['battery charger 0763b001'],0.08201593160629272,0.9179840683937073,2
37,battery charger 0763b001,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['battery charger 0763b001', nan]",0.09324979782104492,0.9067502021789551,2
38,battery charger 0763b001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['battery charger 0763b001', nan]",0.08201593160629272,0.9179840683937073,2
45,charger 0763b001,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['charger 0763b001', nan]",0.07656592130661011,0.9234340786933899,2
40,canon canon cb-2lw,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name',)",['canon black rechargeable battery 9612a001'],['canon canon cb-2lw'],0.08541363477706909,0.9145863652229309,2
41,canon canon cb-2lw,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['canon canon cb-2lw', nan]",0.09245675802230835,0.9075432419776917,2
33,cb-2lw battery charger 0763b001,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['cb-2lw battery charger 0763b001', nan]",0.1068347692489624,0.8931652307510376,2
42,canon canon cb-2lw,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_price')","['canon black rechargeable battery 9612a001', nan]","['canon canon cb-2lw', nan]",0.08541363477706909,0.9145863652229309,2
21,canon black rechargeable battery 9612a001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,peerless ss550p flat panel tv stand,glass black,,"('rtable_name', 'rtable_description')","['canon canon cb-2lw battery charger 0763b001', nan]","['peerless ss550p flat panel tv stand', 'glass black']",0.04810476303100586,0.9518952369689941,2
49,canon canon cb-2lw battery,,,canon canon cb-2lw battery charger 0763b001,,,"('ltable_name', 'ltable_description')","['canon black rechargeable battery 9612a001', 'canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish']","['canon canon cb-2lw battery', nan]",0.04834967851638794,0.9516503214836121,2
1,canon black rechargeable battery 9612a001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon nb-2lh battery pack 9612a001,lithium ion ( li-ion ) photo battery,,"('rtable_name', 'rtable_description')","['canon canon cb-2lw battery charger 0763b001', nan]","['canon nb-2lh battery pack 9612a001', 'lithium ion ( li-ion ) photo battery']",0.06433755159378052,0.9356624484062195,2
2,canon black rechargeable battery 9612a001,"canon black rechargeable battery 9612a001 lithium-ion technology compatible with canon digital rebel xt and powershot s series digital cameras also compatible with canon elura series , optura series and zr series camcorders black finish",,canon nb-2lh battery pack 9612a001,,,"('rtable_name', 'rtable_price')","['canon canon cb-2lw battery charger 0763b001', nan]","['canon nb-2lh battery pack 9612a001', nan]",0.07740390300750732,0.9225960969924927,2
