,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
19,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",,"('rtable_title',)","['andb . eftring , deeds : towards a distributed and active real-time database systems']","['progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton']",0.0014796398,0.9985203,2
22,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",,"('rtable_title', 'rtable_year')","['andb . eftring , deeds : towards a distributed and active real-time database systems', nan]","['progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton', nan]",0.0014796398,0.9985203,2
21,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton","sf andler , j hansson , j eriksson , j mellin , m","proc . ieee ,",,"('rtable_title', 'rtable_venue')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'acm sigmod record ,']","['progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton', 'proc . ieee ,']",0.0023570387,0.99764293,2
20,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton",,"acm sigmod record ,",,"('rtable_title', 'rtable_authors')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'sf andler , j hansson , j eriksson , j mellin , m']","['progressive transmission of grayscale and binary pictures by simple , efficient , and lossless k knowlton', nan]",0.0010599439,0.99894005,2
28,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,communication-efficient leader election and consensus with limited link synchrony,"mk aguilera , c delporte-gallet , h fauconnier , s","acm sigmod record ,",,"('rtable_title', 'rtable_authors')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'sf andler , j hansson , j eriksson , j mellin , m']","['communication-efficient leader election and consensus with limited link synchrony', 'mk aguilera , c delporte-gallet , h fauconnier , s']",0.0060831793,0.9939168,2
29,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","mk aguilera , c delporte-gallet , h fauconnier , s",,,"('rtable_authors', 'rtable_venue')","['sf andler , j hansson , j eriksson , j mellin , m', 'acm sigmod record ,']","['mk aguilera , c delporte-gallet , h fauconnier , s', nan]",0.33636773,0.6636323,2
30,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","mk aguilera , c delporte-gallet , h fauconnier , s","acm sigmod record ,",,"('rtable_authors', 'rtable_year')","['sf andler , j hansson , j eriksson , j mellin , m', nan]","['mk aguilera , c delporte-gallet , h fauconnier , s', nan]",0.13233723,0.8676628,2
14,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",2001.0,"('rtable_title', 'rtable_year')","['andb . eftring , deeds : towards a distributed and active real-time database systems', nan]","['xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,', 2001.0]",0.10804853,0.89195144,2
13,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,","sf andler , j hansson , j eriksson , j mellin , m",,,"('rtable_title', 'rtable_venue')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'acm sigmod record ,']","['xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,', nan]",0.24073556,0.75926447,2
27,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","mk aguilera , c delporte-gallet , h fauconnier , s","acm sigmod record ,",,"('rtable_authors',)","['sf andler , j hansson , j eriksson , j mellin , m']","['mk aguilera , c delporte-gallet , h fauconnier , s']",0.13233723,0.8676628,2
11,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","j van den bercken , b blohsfeld , jp dittrich , j","acm sigmod record ,",,"('rtable_authors',)","['sf andler , j hansson , j eriksson , j mellin , m']","['j van den bercken , b blohsfeld , jp dittrich , j']",0.38296503,0.617035,2
12,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,","j van den bercken , b blohsfeld , jp dittrich , j","acm sigmod record ,",,"('rtable_title', 'rtable_authors')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'sf andler , j hansson , j eriksson , j mellin , m']","['xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,', 'j van den bercken , b blohsfeld , jp dittrich , j']",0.13445923,0.86554074,2
35,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems",,"proceedings of the 23rd asme mechanisms conference ,",,"('rtable_authors', 'rtable_venue')","['sf andler , j hansson , j eriksson , j mellin , m', 'acm sigmod record ,']","[nan, 'proceedings of the 23rd asme mechanisms conference ,']",0.44770026,0.55229974,2
7,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","sf andler , j hansson , j eriksson , j mellin , m","genes to cells ,",2001.0,"('rtable_venue', 'rtable_year')","['acm sigmod record ,', nan]","['genes to cells ,', 2001.0]",0.22938922,0.7706108,2
6,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",2001.0,"('rtable_title', 'rtable_year')","['andb . eftring , deeds : towards a distributed and active real-time database systems', nan]","['monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t', 2001.0]",0.008425573,0.99157447,2
5,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t","sf andler , j hansson , j eriksson , j mellin , m","genes to cells ,",,"('rtable_title', 'rtable_venue')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'acm sigmod record ,']","['monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t', 'genes to cells ,']",0.011231193,0.9887688,2
4,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t",,"acm sigmod record ,",,"('rtable_title', 'rtable_authors')","['andb . eftring , deeds : towards a distributed and active real-time database systems', 'sf andler , j hansson , j eriksson , j mellin , m']","['monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t', nan]",0.06313741,0.93686265,2
3,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","sf andler , j hansson , j eriksson , j mellin , m","genes to cells ,",,"('rtable_venue',)","['acm sigmod record ,']","['genes to cells ,']",0.12641822,0.8735818,2
2,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",,"('rtable_title',)","['andb . eftring , deeds : towards a distributed and active real-time database systems']","['monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory t ishii , s serizawa , a kohda , h nakatani , t']",0.0077733975,0.9922266,2
10,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,","sf andler , j hansson , j eriksson , j mellin , m","acm sigmod record ,",,"('rtable_title',)","['andb . eftring , deeds : towards a distributed and active real-time database systems']","['xxl-a library approach to supporting efficient implementations of advanced database queries proceedings of the 27th international conference on very & hellip ; ,']",0.28863737,0.7113627,2
33,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"andb . eftring , deeds : towards a distributed and active real-time database systems","mk aguilera , c delporte-gallet , h fauconnier , s",,,"('rtable_authors', 'rtable_venue', 'rtable_year')","['sf andler , j hansson , j eriksson , j mellin , m', 'acm sigmod record ,', nan]","['mk aguilera , c delporte-gallet , h fauconnier , s', nan, nan]",0.33636847,0.66363156,3
