,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,Swagger Jagger Cher Lloyd and More,Justin Bieber,Never Say Never - The Remixes,,,,3:48,,"('rtable_Song_Name',)","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011']",['Swagger Jagger Cher Lloyd and More'],0.17206946,0.82793057,2
324,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"A Guy Walks into a Bar Electronica , Dance & Electronic",Justin Bieber,Never Say Never - The Remixes,,$ 1.29,,3:48,,"('rtable_Song_Name', 'rtable_Price')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', nan]","['A Guy Walks into a Bar Electronica , Dance & Electronic', '$ 1.29']",0.05700167,0.94299835,2
322,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"A Guy Walks into a Bar Electronica , Dance & Electronic",Justin Bieber,Tyler Farr and More,,,,3:48,,"('rtable_Song_Name', 'rtable_Album_Name')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', 'Never Say Never - The Remixes']","['A Guy Walks into a Bar Electronica , Dance & Electronic', 'Tyler Farr and More']",0.40929434,0.59070563,2
321,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"A Guy Walks into a Bar Electronica , Dance & Electronic",Tittsworth & Alvin Risk,Never Say Never - The Remixes,,,,3:48,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', 'Justin Bieber']","['A Guy Walks into a Bar Electronica , Dance & Electronic', 'Tittsworth & Alvin Risk']",0.25235683,0.7476432,2
320,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"A Guy Walks into a Bar Electronica , Dance & Electronic",Justin Bieber,Never Say Never - The Remixes,,,,3:48,,"('rtable_Song_Name',)","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011']","['A Guy Walks into a Bar Electronica , Dance & Electronic']",0.098229855,0.90177006,2
284,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"I Like It , I Love It Number One Hits Curb Records , Inc. 3:25 November 30 , 2010",Justin Bieber,,,,,3:48,,"('rtable_Song_Name', 'rtable_Album_Name')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', 'Never Say Never - The Remixes']","['I Like It , I Love It Number One Hits Curb Records , Inc. 3:25 November 30 , 2010', nan]",0.3396276,0.66037244,2
230,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"I Wan na Be Around ... Duets An American Classic & copy ; 2014 Glory Days Music under license from V&H Holdings Pty Ltd August 19 , 2013",Justin Bieber,Never Say Never - The Remixes,,,,3:48,,"('rtable_Song_Name', 'rtable_Released')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', nan]","['I Wan na Be Around ... Duets An American Classic & copy ; 2014 Glory Days Music under license from V&H Holdings Pty Ltd August 19 , 2013', nan]",0.34828678,0.6517132,2
229,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"I Wan na Be Around ... Duets An American Classic & copy ; 2014 Glory Days Music under license from V&H Holdings Pty Ltd August 19 , 2013",Justin Bieber,Never Say Never - The Remixes,,,,3:00,,"('rtable_Song_Name', 'rtable_Time')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', '3:48']","['I Wan na Be Around ... Duets An American Classic & copy ; 2014 Glory Days Music under license from V&H Holdings Pty Ltd August 19 , 2013', '3:00']",0.38119087,0.6188091,2
228,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,"I Wan na Be Around ... Duets An American Classic & copy ; 2014 Glory Days Music under license from V&H Holdings Pty Ltd August 19 , 2013",Justin Bieber,Never Say Never - The Remixes,,,,3:48,,"('rtable_Song_Name', 'rtable_CopyRight')","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011', nan]","['I Wan na Be Around ... Duets An American Classic & copy ; 2014 Glory Days Music under license from V&H Holdings Pty Ltd August 19 , 2013', nan]",0.34828678,0.6517132,2
96,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],,$ 1.29,,4:40,,Wrap U Around Me Sean Kingston Tomorrow Pop 2013 Bigger Picture LLC/Better I Do n't LLC,Justin Bieber,Never Say Never - The Remixes,,,,3:48,,"('rtable_Song_Name',)","['Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011']","[""Wrap U Around Me Sean Kingston Tomorrow Pop 2013 Bigger Picture LLC/Better I Do n't LLC""]",0.296655,0.70334506,2
