,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,ink cartridge,printers,epson,epson t068120-d2,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_title',)",['epson t068120-d2 dual black ink cartridge'],['ink cartridge'],0.40403467,0.5959653,2
121,epson t068120-d2 dual black ink cartridge,inkjet printer ink,epson,epson t068120-d2,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_category',)",['printers'],['inkjet printer ink'],0.11626545,0.8837345,2
122,epson t068120-d2 dual black ink cartridge,printers,epson,epson t068120-d2,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_brand',)",['epson'],['epson'],0.15098666,0.8490133,2
123,epson t068120-d2 dual black ink cartridge,printers,epson,t048220,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_modelno',)",['epson t068120-d2'],['t048220'],0.33762214,0.6623779,2
124,epson t068120-d2 dual black ink cartridge,printers,epson,epson t068120-d2,9.99,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_price',)",[39.84],[9.99],0.020236757,0.9797632,2
125,t048220 cyan ink cartridge,printers,epson,epson t068120-d2,9.99,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_title', 'ltable_price')","['epson t068120-d2 dual black ink cartridge', 39.84]","['t048220 cyan ink cartridge', 9.99]",0.33726704,0.6627329,2
126,epson t068120-d2 dual black ink cartridge,inkjet printer ink,epson,epson t068120-d2,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_category', 'ltable_brand')","['printers', 'epson']","['inkjet printer ink', 'epson']",0.11626545,0.8837345,2
127,epson t068120-d2 dual black ink cartridge,inkjet printer ink,epson,t048220,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_category', 'ltable_modelno')","['printers', 'epson t068120-d2']","['inkjet printer ink', 't048220']",0.33844045,0.6615595,2
128,epson t068120-d2 dual black ink cartridge,inkjet printer ink,epson,epson t068120-d2,9.99,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_category', 'ltable_price')","['printers', 39.84]","['inkjet printer ink', 9.99]",0.022167467,0.9778325,2
129,epson t068120-d2 dual black ink cartridge,printers,epson,t048220,39.84,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_brand', 'ltable_modelno')","['epson', 'epson t068120-d2']","['epson', 't048220']",0.33762243,0.6623776,2
130,epson t068120-d2 dual black ink cartridge,printers,epson,epson t068120-d2,9.99,epson t048220 cyan ink cartridge,inkjet printer ink,epson,t048220,9.99,"('ltable_brand', 'ltable_price')","['epson', 39.84]","['epson', 9.99]",0.020236729,0.9797633,2
