,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,netgear fs726tna switch 24-pt 10 100 1000 mbps,scanners,canon,2455b002,617.99,"('rtable_title',)",['canon 2455b002 imageformula dr-2510c compact color scanner'],['netgear fs726tna switch 24-pt 10\xa0100\xa01000 mbps'],0.99993277,6.7245914e-05,2
75,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,gold usb 2.0 a-b cable,scanners,compucessory,2455b002,617.99,"('rtable_title', 'rtable_brand')","['canon 2455b002 imageformula dr-2510c compact color scanner', 'canon']","['gold usb 2.0 a-b cable', 'compucessory']",0.9999999,1.0676952e-07,2
74,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,gold usb 2.0 a-b cable,computers accessories,canon,2455b002,617.99,"('rtable_title', 'rtable_category')","['canon 2455b002 imageformula dr-2510c compact color scanner', 'scanners']","['gold usb 2.0 a-b cable', 'computers accessories']",0.9826132,0.017386772,2
73,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,compucessory,2455b002,617.99,"('rtable_brand',)",['canon'],['compucessory'],0.97696406,0.023035977,2
72,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,gold usb 2.0 a-b cable,scanners,canon,2455b002,617.99,"('rtable_title',)",['canon 2455b002 imageformula dr-2510c compact color scanner'],['gold usb 2.0 a-b cable'],0.99981314,0.00018685023,2
136,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,v7 d22w12-n6 22-inch wide 1000 1 1680x1050 5ms vga lcd monitor with dvi-d spekers,scanners,v7,2455b002,617.99,"('rtable_title', 'rtable_brand')","['canon 2455b002 imageformula dr-2510c compact color scanner', 'canon']","['v7 d22w12-n6 22-inch wide 1000 1 1680x1050 5ms vga lcd monitor with dvi-d spekers', 'v7']",1.0,2.1200382e-08,2
201,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,griffin technology cinema seat for ipad grey,scanners,canon,2455b002,617.99,"('rtable_title',)",['canon 2455b002 imageformula dr-2510c compact color scanner'],['griffin technology cinema seat for ipad grey'],0.99998343,1.6554835e-05,2
202,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,griffin technology,2455b002,617.99,"('rtable_brand',)",['canon'],['griffin technology'],0.6579793,0.34202066,2
203,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,griffin technology cinema seat for ipad grey,cases sleeves,canon,2455b002,617.99,"('rtable_title', 'rtable_category')","['canon 2455b002 imageformula dr-2510c compact color scanner', 'scanners']","['griffin technology cinema seat for ipad grey', 'cases sleeves']",0.9999869,1.3155406e-05,2
204,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,griffin technology cinema seat for ipad grey,scanners,griffin technology,2455b002,617.99,"('rtable_title', 'rtable_brand')","['canon 2455b002 imageformula dr-2510c compact color scanner', 'canon']","['griffin technology cinema seat for ipad grey', 'griffin technology']",0.9999968,3.2668927e-06,2
