,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Taylor Swift ( Bonus Track Version ),Skrillex & Kill the Noise,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Teardrops On My Guitar ( Pop Version ),4:29,Taylor Swift,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),4:59,1
1,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Teardrops On My Guitar ( Pop Version ),3:47,Taylor Swift,Calvin Harris,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),3:46,1
2,Taylor Swift ( Bonus Track Version ),Skrillex & Kill the Noise,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Teardrops On My Guitar ( Pop Version ),4:29,Taylor Swift,Taylor Swift,( C ) 2010 Bad Boy/Interscope Records,Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),4:59,1
3,Rolling Papers,Taylor Swift,2009 Rostrum Records,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Teardrops On My Guitar ( Pop Version ),3:16,Taylor Swift,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),3:23,0
4,Somewhere In the Stratosphere ( Live ),Skrillex & Kill the Noise,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Teardrops On My Guitar ( Pop Version ),4:29,Taylor Swift,Taylor Swift,( C ) 2010 Bad Boy/Interscope Records,Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),4:59,1
5,Listen,Shinedown,2012 The Island Def Jam Music Group,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Teardrops On My Guitar ( Pop Version ),5:13,Taylor Swift,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 1.29,"June 30 , 2015",Teardrops On My Guitar ( Radio Single Remix ),3:23,1
6,Rolling Papers,Taylor Swift,2009 Rostrum Records,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,11-Sep-12,Teardrops On My Guitar ( Pop Version ),3:16,Taylor Swift,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),3:23,0
7,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,Cameras,2:59,Taylor Swift,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 0.99,"March 18 , 2008",Here 's To The Good Times,3:58,1
8,Hotel Cabana,Taylor Swift,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 0.99,24-Oct-06,If I Am a Stranger ( Live In Amsterdam ),3:16,Taylor Swift,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 1.29,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),3:23,1
9,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,24-Oct-06,45,2:59,Here 's To The Good Times,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Country,$ 0.99,"March 18 , 2008",Teardrops On My Guitar ( Radio Single Remix ),3:23,1
