,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
68,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,bacchanalia,' 3393 peachtree rd. ',atlanta,404-266-1440,californian,77,"('rtable_name', 'rtable_res_type')","[""` brasserie le coze '"", ""` french bistro '""]","['bacchanalia', 'californian']",0.08025643,0.9197436,2
8,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` ritz-carlton cafe ( buckhead ) ',' 3393 peachtree rd. ',atlanta,404-266-1440,` american ( new ) ',77,"('rtable_name', 'rtable_res_type')","[""` brasserie le coze '"", ""` french bistro '""]","[""` ritz-carlton cafe ( buckhead ) '"", ""` american ( new ) '""]",0.4702757,0.5297243,2
28,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` bradshaw \ 's restaurant ',' 3393 peachtree rd. ',atlanta,404-266-1440,southern/soul,77,"('rtable_name', 'rtable_res_type')","[""` brasserie le coze '"", ""` french bistro '""]","[""` bradshaw \\ 's restaurant '"", 'southern/soul']",0.38552383,0.61447614,2
16,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` morton \ 's of chicago ( atlanta ) ',' 3393 peachtree rd. ',atlanta,404-266-1440,steakhouses,77,"('rtable_name', 'rtable_res_type')","[""` brasserie le coze '"", ""` french bistro '""]","[""` morton \\ 's of chicago ( atlanta ) '"", 'steakhouses']",0.05331098,0.94668907,2
0,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` rainbow restaurant ',' 2118 n. decatur rd. ',atlanta,404-266-1440,vegetarian,77,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` brasserie le coze '"", ""' 3393 peachtree rd. '"", ""` french bistro '""]","[""` rainbow restaurant '"", ""' 2118 n. decatur rd. '"", 'vegetarian']",0.46303356,0.53696644,3
44,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` baker \ 's cajun cafe ',' 1134 euclid ave. ',atlanta,404-266-1440,cajun/creole,77,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` brasserie le coze '"", ""' 3393 peachtree rd. '"", ""` french bistro '""]","[""` baker \\ 's cajun cafe '"", ""' 1134 euclid ave. '"", 'cajun/creole']",0.16656478,0.83343524,3
45,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` baker \ 's cajun cafe ',' 1134 euclid ave. ',atlanta,404-266-1440,` french bistro ',677,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` brasserie le coze '"", ""' 3393 peachtree rd. '"", 77]","[""` baker \\ 's cajun cafe '"", ""' 1134 euclid ave. '"", 677]",0.47563967,0.52436036,3
32,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` bradshaw \ 's restaurant ',' 3393 peachtree rd. ',atlanta,404-266-1440,southern/soul,681,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` brasserie le coze '"", ""` french bistro '"", 77]","[""` bradshaw \\ 's restaurant '"", 'southern/soul', 681]",0.18048944,0.8195106,3
31,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` bradshaw \ 's restaurant ',' 3393 peachtree rd. ',atlanta,404-261-7015,southern/soul,77,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` brasserie le coze '"", '404-266-1440', ""` french bistro '""]","[""` bradshaw \\ 's restaurant '"", '404-261-7015', 'southern/soul']",0.38552383,0.61447614,3
30,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` bradshaw \ 's restaurant ',' 3393 peachtree rd. ',atlanta,404-266-1440,southern/soul,77,"('rtable_name', 'rtable_city', 'rtable_res_type')","[""` brasserie le coze '"", 'atlanta', ""` french bistro '""]","[""` bradshaw \\ 's restaurant '"", 'atlanta', 'southern/soul']",0.38552383,0.61447614,3
