,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Shiretown Siren_s T_ale,Winthrop Brewing Company,Amber Ale,-,"('rtable_Beer_Name',)",['Winthrop Double Dry Hopped Amber'],['Shiretown Siren_s T_ale'],0.24766498804092407,0.7523350119590759,2
436,Heartbreaker,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name',)",['Blue Bridge Amber Dry Hopped'],['Heartbreaker'],0.168659508228302,0.831340491771698,2
431,Fish Head Red,Galveston Island Brewing Company,American Amber / Red Ale,4.50 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Fish Head Red', '4.50 %']",0.31628352403640747,0.6837164759635925,2
430,Fish Head Red,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'American Amber / Red Ale']","['Fish Head Red', 'American Amber / Red Ale']",0.3884086012840271,0.6115913987159729,2
429,Fish Head Red,Pensacola Bay Brewery,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Fish Head Red', 'Pensacola Bay Brewery']",0.3827834129333496,0.6172165870666504,2
428,Fish Head Red,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name',)",['Blue Bridge Amber Dry Hopped'],['Fish Head Red'],0.37997639179229736,0.6200236082077026,2
423,Sunnybank Red,Galveston Island Brewing Company,American Amber / Red Ale,-,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Sunnybank Red', '-']",0.3328912854194641,0.6671087145805359,2
422,Sunnybank Red,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'American Amber / Red Ale']","['Sunnybank Red', 'American Amber / Red Ale']",0.31764280796051025,0.6823571920394897,2
421,Sunnybank Red,Hop 'n Moose Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Sunnybank Red', ""Hop 'n Moose Brewing Company""]",0.3248845934867859,0.6751154065132141,2
420,Sunnybank Red,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name',)",['Blue Bridge Amber Dry Hopped'],['Sunnybank Red'],0.32103466987609863,0.6789653301239014,2
