,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
255,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,"Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16",David Guetta,Music To Driveby [ Explicit ],Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_Album_Name')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', 'Nothing But The Beat']","[""Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16"", 'Music To Driveby [ Explicit ]']",0.036312286,0.9636878,2
254,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,"Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16",David Guetta,Nothing But The Beat,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name',)",['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28'],"[""Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16""]",0.10757439,0.8924256,2
256,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,"Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16",David Guetta,Nothing But The Beat,"Gangsta & Hardcore , Rap & Hip-Hop",,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_Genre')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', 'Dance & Electronic']","[""Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16"", 'Gangsta & Hardcore , Rap & Hip-Hop']",0.052083008,0.94791704,2
257,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,"Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16",David Guetta,Nothing But The Beat,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_Price')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', nan]","[""Jack Mode ( Album Version ) [ Clean ] Compton 's Most Wanted $ 0.99 ( C ) 2009 Hollywood Records , Inc. 3:16"", nan]",0.10757439,0.8924256,2
602,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,Do n't Stop Believin ' 2011 Trouble & Bass Recordings,David Guetta,Nothing But The Beat,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_CopyRight')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', nan]","[""Do n't Stop Believin ' 2011 Trouble & Bass Recordings"", nan]",0.41721892,0.5827811,2
601,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,Do n't Stop Believin ' 2011 Trouble & Bass Recordings,David Guetta,Nothing But The Beat,Dance & Electronic,$ 1.29,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_Price')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', nan]","[""Do n't Stop Believin ' 2011 Trouble & Bass Recordings"", '$ 1.29']",0.37974623,0.6202538,2
600,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,Do n't Stop Believin ' 2011 Trouble & Bass Recordings,David Guetta,Nothing But The Beat,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_Genre')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', 'Dance & Electronic']","[""Do n't Stop Believin ' 2011 Trouble & Bass Recordings"", 'Dance & Electronic']",0.41721892,0.5827811,2
599,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,Do n't Stop Believin ' 2011 Trouble & Bass Recordings,David Guetta,Big Game Pump-up Jams,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name', 'rtable_Album_Name')","['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28', 'Nothing But The Beat']","[""Do n't Stop Believin ' 2011 Trouble & Bass Recordings"", 'Big Game Pump-up Jams']",0.43511128,0.5648887,2
470,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,"Fotografia Furtado , Nelly Tribute Nelly Furtado Smooth Jazz Tribute Jazz Fusion , R&B , Smooth Jazz , Jazz , Pop , Dance & Electronic , Dance Pop , Blues $ 0.99 June 26 , 2007",David Guetta,Nothing But The Beat,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name',)",['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28'],"['Fotografia Furtado , Nelly Tribute Nelly Furtado Smooth Jazz Tribute Jazz Fusion , R&B , Smooth Jazz , Jazz , Pop , Dance & Electronic , Dance Pop , Blues $ 0.99 June 26 , 2007']",0.0016429423,0.998357,2
598,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,Do n't Stop Believin ' 2011 Trouble & Bass Recordings,David Guetta,Nothing But The Beat,Dance & Electronic,,,,"August 26 , 2011","('rtable_Song_Name',)",['Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28'],"[""Do n't Stop Believin ' 2011 Trouble & Bass Recordings""]",0.41721892,0.5827811,2
