,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Havannah,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('ltable_Beer_Name',)","[""Alexander Keith 's Red Amber Ale""]",['Havannah'],0.38971006870269775,0.6102899312973022,2
327,Ricochet,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('ltable_Beer_Name',)","[""Alexander Keith 's Red Amber Ale""]",['Ricochet'],0.49962735176086426,0.5003726482391357,2
323,Flashwood,Alexander Keith 's,American Amber / Red Ale,5.50 %,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Alexander Keith 's Red Amber Ale"", '5.00 %']","['Flashwood', '5.50 %']",0.3887629508972168,0.6112370491027832,2
322,Flashwood,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('ltable_Beer_Name', 'ltable_Style')","[""Alexander Keith 's Red Amber Ale"", 'American Amber / Red Ale']","['Flashwood', 'American Amber / Red Ale']",0.4665820002555847,0.5334179997444153,2
321,Flashwood,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('ltable_Beer_Name',)","[""Alexander Keith 's Red Amber Ale""]",['Flashwood'],0.4665820002555847,0.5334179997444153,2
316,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,3Cross Kannibaal,Hollywood Beach Brewing Company,Amber Ale,7.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', '5.20 %']","['3Cross Kannibaal', '7.50 %']",0.48177212476730347,0.5182278752326965,2
315,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,3Cross Kannibaal,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale']","['3Cross Kannibaal', 'Amber Ale']",0.4797937870025635,0.5202062129974365,2
314,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,3Cross Kannibaal,3Cross Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company']","['3Cross Kannibaal', '3Cross Brewing Company']",0.4595118761062622,0.5404881238937378,2
313,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,3Cross Kannibaal,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name',)",['Hollywood Beach Red Tide Amber Ale'],['3Cross Kannibaal'],0.4797937870025635,0.5202062129974365,2
308,Galarneau,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Alexander Keith 's Red Amber Ale"", '5.00 %']","['Galarneau', '5.00 %']",0.43221646547317505,0.567783534526825,2
