,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,nan,nan,hx-mta64da / g32,nan,1
1,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,samsung,hx-mta64da / g42,78.88,new-analog rca volume leveler - dct6s srs,nan,nan,hx-mta64da / g32,nan,1
2,san francisco 49ers camera case 19.99,usb drives,samsung,hx-mta64da / g42,78.88,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,nan,nan,hx-mta64da / g32,nan,1
3,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,hard drives,samsung,hx-mta64da / g42,78.88,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,nan,nan,hx-mta64da / g32,nan,1
4,san francisco 49ers camera case 19.99,hard drives,samsung,gbu421w6,78.88,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,nan,nan,hx-mta64da / g32,nan,1
5,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,nan,nan,hx-mta64da / g32,64.24,1
6,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,hard drives,samsung,hx-mta64da / g42,78.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,nan,hx-mta64da / g32,nan,1
7,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,samsung,hx-mta64da / g42,78.88,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,nan,nan,hx-mta64da / g32,nan,1
8,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,hard drives,samsung,hx-mta64da / g42,7443.99,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white external hard drives samsung 84.99,nan,nan,hx-mta64da / g32,nan,0
9,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets tops business forms,hard drives,samsung,hx-mta64da / g42,78.88,icon-icon4-blk neoprene notebook sleeve black motion systems 9.99,nan,nan,hx-mta64da / g32,nan,1
