,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,hc cinema vision tensioned advantage deluxe electrol - av format size 50 x 50,projection screens,da-lite,,,"('rtable_title',)",['hc da-mat tensioned advantage electrol - av format 50 x 50'],['hc cinema vision tensioned advantage deluxe electrol - av format size 50 x 50'],0.09514579,0.9048542,2
65,hc da-mat tensioned,electronics - general,da-lite,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_title', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 2595.0]","['hc da-mat tensioned', nan]",0.111298084,0.888702,2
64,hc da-mat tensioned,electronics - general,da-lite,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_title', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', '89939']","['hc da-mat tensioned', nan]",0.111298084,0.888702,2
63,hc da-mat tensioned,electronics - general,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_title', 'ltable_brand')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite']","['hc da-mat tensioned', 'da-lite']",0.10800732,0.8919927,2
62,hc da-mat tensioned,projection screens,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_title', 'ltable_category')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general']","['hc da-mat tensioned', 'projection screens']",0.17561035,0.82438964,2
61,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,projection screens,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_category',)",['electronics - general'],['projection screens'],0.39606386,0.60393614,2
60,hc da-mat tensioned,electronics - general,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_title',)",['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal'],['hc da-mat tensioned'],0.10800732,0.8919927,2
119,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,"('rtable_title', 'rtable_category')","['hc da-mat tensioned advantage electrol - av format 50 x 50', 'projection screens']","['da-lite 98810 hc da-mat tensioned cosmopolitan electrol - av format 12 x 12 diagonal', 'projection screens']",0.22271298,0.777287,2
66,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,projection screens,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_category', 'ltable_brand')","['electronics - general', 'da-lite']","['projection screens', 'da-lite']",0.39606425,0.60393584,2
136,tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,"('ltable_title', 'ltable_category')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general']","['tensioned advantage electrol - av format 50 x 50', 'projection screens']",0.059668556,0.9403314,2
