,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Pop Life ( Extended Version ) [ Bonus Version ],David Guetta,‰ ãÑ 2011 Cash Money Records Inc.,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,45,3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,"August 19 , 2014",We Found Love,3:35,1
1,Wild Ones,David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,45,3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,We Found Love,3:35,1
2,Pop Life ( Extended Version ) [ Bonus Version ],David Guetta,2009 Rostrum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,We Found Love,3:42,1
3,Pop Life ( Extended Version ) [ Bonus Version ],David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,We Found Love,3:42,1
4,Pop Life ( Extended Version ) [ Bonus Version ],David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Outversion,3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,Outversion,3:35,1
5,Pop Life ( Extended Version ) [ Bonus Version ],David Guetta,"‰ ãÑ 2014 Big Machine Label Group , LLC","Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Anything Goes,3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,We Found Love,8:09,1
6,Leave a Whisper ( Deluxe Version ),David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Cameras,3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,We Found Love,3:35,0
7,Take Care ( Deluxe Version ),David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Outversion,3:42,Pop for Your Weekend [ Explicit ],David Guetta,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.","Dance & Electronic , House",$ 1.29,nan,We Found Love,3:35,1
8,Pop Life ( Extended Version ) [ Bonus Version ],David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),3:42,Pop for Your Weekend [ Explicit ],Diddy - Dirty Money,2012 Blue Drum Records,"Gangsta & Hardcore , Rap & Hip-Hop",$ 1.29,nan,We Found Love,3:48,1
9,Nothing But the Beat,David Guetta,‰ ãÑ 2007 Gum Records,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.99,18-Sep-07,Anything Goes,3:42,Pop for Your Weekend [ Explicit ],David Guetta,2012 Blue Drum Records,"Dance & Electronic , House",$ 1.29,nan,We Found Love,3:35,1
