,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,xperanto : middleware for publishing object-relational data as xml documents vldb,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_authors')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan]","['xperanto : middleware for publishing object-relational data as xml documents vldb', 'm carey , j kiernan , j shanmugasundaram , e shekita , s subramanian']",0.36497447,0.6350255,2
4,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,,,,"('rtable_title',)","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm']",['data mapping in peer-to-peer systems : semantics and algorithmic issues'],0.0008262584,0.9991737,2
5,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , rj miller",,,"('rtable_title', 'rtable_authors')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', 'a kementsietsidis , m arenas , rj miller']",0.0007200107,0.99928004,2
6,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,,"acm sigmod ,",,"('rtable_title', 'rtable_venue')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', 'acm sigmod ,']",0.0011361927,0.9988638,2
7,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,,,,"('rtable_title', 'rtable_year')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', nan]",0.000826258,0.9991737,2
1,xperanto : middleware for publishing object-relational data as xml documents vldb,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",,,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_authors', 'ltable_venue')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan, nan]","['xperanto : middleware for publishing object-relational data as xml documents vldb', 'm carey , j kiernan , j shanmugasundaram , e shekita , s subramanian', nan]",0.36497447,0.6350255,3
2,xperanto : middleware for publishing object-relational data as xml documents vldb,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",,2000.0,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_authors', 'ltable_year')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan, nan]","['xperanto : middleware for publishing object-relational data as xml documents vldb', 'm carey , j kiernan , j shanmugasundaram , e shekita , s subramanian', 2000.0]",0.120984256,0.87901574,3
8,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , rj miller","acm sigmod ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan, nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', 'a kementsietsidis , m arenas , rj miller', 'acm sigmod ,']",0.0012903614,0.9987097,3
9,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , rj miller",,,"('rtable_title', 'rtable_authors', 'rtable_year')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan, nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', 'a kementsietsidis , m arenas , rj miller', nan]",0.0007200107,0.99928004,3
10,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,,"acm sigmod ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan, nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', 'acm sigmod ,', nan]",0.0011361927,0.9988638,3
3,xperanto : middleware for publishing object-relational data as xml documents vldb,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",,2000.0,"enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm",,,,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999', nan, nan, nan]","['xperanto : middleware for publishing object-relational data as xml documents vldb', 'm carey , j kiernan , j shanmugasundaram , e shekita , s subramanian', nan, 2000.0]",0.120984256,0.87901574,4
11,"data integration and warehousing in telecom italia s trisolini , m lenzerini , d nardi sigmod conference 1999",,,,data mapping in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , rj miller","acm sigmod ,",,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['enterprise modeling and data warehousing in telecom italia d calvanese , l dragone , d nardi , r rosati , sm', nan, nan, nan]","['data mapping in peer-to-peer systems : semantics and algorithmic issues', 'a kementsietsidis , m arenas , rj miller', 'acm sigmod ,', nan]",0.0012903614,0.9987097,4
