,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,706,"('rtable_name',)",['nava'],"[""` la fonda latina '""]",0.24307658,0.7569234,2
1,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-240-1984,southwestern,706,"('rtable_name', 'rtable_addr')","['nava', ""' 3060 peachtree rd. '""]","[""` la fonda latina '"", ""' 4427 roswell rd. '""]",0.04300017,0.95699984,2
2,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,706,"('rtable_name', 'rtable_city')","['nava', 'atlanta']","[""` la fonda latina '"", 'atlanta']",0.24307658,0.7569234,2
3,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-303-8201,southwestern,706,"('rtable_name', 'rtable_phone')","['nava', '404-240-1984']","[""` la fonda latina '"", '404-303-8201']",0.24307658,0.7569234,2
4,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,spanish,706,"('rtable_name', 'rtable_res_type')","['nava', 'southwestern']","[""` la fonda latina '"", 'spanish']",0.21328495,0.78671503,2
5,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,701,"('rtable_name', 'rtable_class')","['nava', 706]","[""` la fonda latina '"", 701]",0.39582422,0.6041758,2
6,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-240-1984,spanish,706,"('rtable_addr', 'rtable_res_type')","[""' 3060 peachtree rd. '"", 'southwestern']","[""' 4427 roswell rd. '"", 'spanish']",0.13364872,0.86635125,2
40,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 2905 buford hwy . ',atlanta,404-240-1984,cuban,706,"('rtable_addr', 'rtable_res_type')","[""' 3060 peachtree rd. '"", 'southwestern']","[""' 2905 buford hwy . '"", 'cuban']",0.40602687,0.59397304,2
42,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 2905 buford hwy . ',atlanta,404-636-4094,cuban,706,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3060 peachtree rd. '"", '404-240-1984', 'southwestern']","[""' 2905 buford hwy . '"", '404-636-4094', 'cuban']",0.40602687,0.59397304,3
41,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 2905 buford hwy . ',atlanta,404-240-1984,cuban,706,"('rtable_addr', 'rtable_city', 'rtable_res_type')","[""' 3060 peachtree rd. '"", 'atlanta', 'southwestern']","[""' 2905 buford hwy . '"", 'atlanta', 'cuban']",0.40602687,0.59397304,3
19,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-240-1984,spanish,701,"('rtable_addr', 'rtable_res_type', 'rtable_class')","[""' 3060 peachtree rd. '"", 'southwestern', 706]","[""' 4427 roswell rd. '"", 'spanish', 701]",0.21408394,0.7859161,3
18,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-303-8201,spanish,706,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3060 peachtree rd. '"", '404-240-1984', 'southwestern']","[""' 4427 roswell rd. '"", '404-303-8201', 'spanish']",0.13364887,0.8663512,3
17,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-240-1984,spanish,706,"('rtable_addr', 'rtable_city', 'rtable_res_type')","[""' 3060 peachtree rd. '"", 'atlanta', 'southwestern']","[""' 4427 roswell rd. '"", 'atlanta', 'spanish']",0.13364872,0.86635125,3
16,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,spanish,701,"('rtable_name', 'rtable_res_type', 'rtable_class')","['nava', 'southwestern', 706]","[""` la fonda latina '"", 'spanish', 701]",0.30668953,0.6933104,3
15,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-303-8201,southwestern,701,"('rtable_name', 'rtable_phone', 'rtable_class')","['nava', '404-240-1984', 706]","[""` la fonda latina '"", '404-303-8201', 701]",0.39582422,0.6041758,3
13,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,701,"('rtable_name', 'rtable_city', 'rtable_class')","['nava', 'atlanta', 706]","[""` la fonda latina '"", 'atlanta', 701]",0.39582422,0.6041758,3
12,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,spanish,706,"('rtable_name', 'rtable_city', 'rtable_res_type')","['nava', 'atlanta', 'southwestern']","[""` la fonda latina '"", 'atlanta', 'spanish']",0.21328495,0.78671503,3
11,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-303-8201,southwestern,706,"('rtable_name', 'rtable_city', 'rtable_phone')","['nava', 'atlanta', '404-240-1984']","[""` la fonda latina '"", 'atlanta', '404-303-8201']",0.24307658,0.7569234,3
10,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-240-1984,southwestern,701,"('rtable_name', 'rtable_addr', 'rtable_class')","['nava', ""' 3060 peachtree rd. '"", 706]","[""` la fonda latina '"", ""' 4427 roswell rd. '"", 701]",0.08503174,0.91496825,3
9,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-240-1984,spanish,706,"('rtable_name', 'rtable_addr', 'rtable_res_type')","['nava', ""' 3060 peachtree rd. '"", 'southwestern']","[""` la fonda latina '"", ""' 4427 roswell rd. '"", 'spanish']",0.016491987,0.983508,3
8,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-303-8201,southwestern,706,"('rtable_name', 'rtable_addr', 'rtable_phone')","['nava', ""' 3060 peachtree rd. '"", '404-240-1984']","[""` la fonda latina '"", ""' 4427 roswell rd. '"", '404-303-8201']",0.04300017,0.95699984,3
7,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-240-1984,southwestern,706,"('rtable_name', 'rtable_addr', 'rtable_city')","['nava', ""' 3060 peachtree rd. '"", 'atlanta']","[""` la fonda latina '"", ""' 4427 roswell rd. '"", 'atlanta']",0.04300017,0.95699984,3
14,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-303-8201,spanish,706,"('rtable_name', 'rtable_phone', 'rtable_res_type')","['nava', '404-240-1984', 'southwestern']","[""` la fonda latina '"", '404-303-8201', 'spanish']",0.21328495,0.78671503,3
29,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-303-8201,spanish,701,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","['nava', '404-240-1984', 'southwestern', 706]","[""` la fonda latina '"", '404-303-8201', 'spanish', 701]",0.30668953,0.6933104,4
32,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-303-8201,spanish,701,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3060 peachtree rd. '"", '404-240-1984', 'southwestern', 706]","[""' 4427 roswell rd. '"", '404-303-8201', 'spanish', 701]",0.21408394,0.7859161,4
31,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-240-1984,spanish,701,"('rtable_addr', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""' 3060 peachtree rd. '"", 'atlanta', 'southwestern', 706]","[""' 4427 roswell rd. '"", 'atlanta', 'spanish', 701]",0.21408394,0.7859161,4
30,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 4427 roswell rd. ',atlanta,404-303-8201,spanish,706,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 3060 peachtree rd. '"", 'atlanta', '404-240-1984', 'southwestern']","[""' 4427 roswell rd. '"", 'atlanta', '404-303-8201', 'spanish']",0.13364872,0.86635125,4
28,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-240-1984,spanish,701,"('rtable_name', 'rtable_city', 'rtable_res_type', 'rtable_class')","['nava', 'atlanta', 'southwestern', 706]","[""` la fonda latina '"", 'atlanta', 'spanish', 701]",0.30668953,0.6933104,4
21,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-240-1984,spanish,706,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_res_type')","['nava', ""' 3060 peachtree rd. '"", 'atlanta', 'southwestern']","[""` la fonda latina '"", ""' 4427 roswell rd. '"", 'atlanta', 'spanish']",0.016491987,0.983508,4
26,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 3060 peachtree rd. ',atlanta,404-303-8201,spanish,706,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","['nava', 'atlanta', '404-240-1984', 'southwestern']","[""` la fonda latina '"", 'atlanta', '404-303-8201', 'spanish']",0.21328495,0.78671503,4
25,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-240-1984,spanish,701,"('rtable_name', 'rtable_addr', 'rtable_res_type', 'rtable_class')","['nava', ""' 3060 peachtree rd. '"", 'southwestern', 706]","[""` la fonda latina '"", ""' 4427 roswell rd. '"", 'spanish', 701]",0.017504783,0.9824952,4
24,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-303-8201,southwestern,701,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","['nava', ""' 3060 peachtree rd. '"", '404-240-1984', 706]","[""` la fonda latina '"", ""' 4427 roswell rd. '"", '404-303-8201', 701]",0.08503174,0.91496825,4
23,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-303-8201,spanish,706,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","['nava', ""' 3060 peachtree rd. '"", '404-240-1984', 'southwestern']","[""` la fonda latina '"", ""' 4427 roswell rd. '"", '404-303-8201', 'spanish']",0.016491987,0.983508,4
