,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,viper 5902 5902v 5902v 2-way security system with color lcd display,digital cameras,kodak,,104.95,"('rtable_title',)",['kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black'],['viper 5902 5902v 5902v 2-way security system with color lcd display'],0.20176683,0.79823315,2
1,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,viper 5902 5902v 5902v 2-way security system with color lcd display,alarm systems,kodak,,104.95,"('rtable_title', 'rtable_category')","['kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', 'digital cameras']","['viper 5902 5902v 5902v 2-way security system with color lcd display', 'alarm systems']",0.1283742,0.87162584,2
2,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,viper 5902 5902v 5902v 2-way security system with color lcd display,digital cameras,viper,,104.95,"('rtable_title', 'rtable_brand')","['kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', 'kodak']","['viper 5902 5902v 5902v 2-way security system with color lcd display', 'viper']",0.1423944,0.8576056,2
3,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,viper 5902 5902v 5902v 2-way security system with color lcd display,digital cameras,kodak,5902,104.95,"('rtable_title', 'rtable_modelno')","['kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', nan]","['viper 5902 5902v 5902v 2-way security system with color lcd display', '5902']",0.0801341,0.91986597,2
23,14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,m552pink,104.95,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,"('ltable_title', 'ltable_price')","['kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 94.54]","['14mp 3x optical 5x digital zoom hd camera red black', 104.95]",0.45848575,0.5415142,2
22,14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,94.54,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,"('ltable_title', 'ltable_modelno')","['kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 'm552pink']","['14mp 3x optical 5x digital zoom hd camera red black', nan]",0.412684,0.587316,2
10,m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,94.54,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,"('ltable_title', 'ltable_modelno')","['kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 'm552pink']","['m531 14mp 3x optical 5x digital zoom hd camera red black', nan]",0.412684,0.587316,2
11,m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,m552pink,104.95,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,"('ltable_title', 'ltable_price')","['kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 94.54]","['m531 14mp 3x optical 5x digital zoom hd camera red black', 104.95]",0.45848575,0.5415142,2
25,14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,m552pink,104.95,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,"('ltable_title', 'ltable_category', 'ltable_price')","['kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 'digital cameras', 94.54]","['14mp 3x optical 5x digital zoom hd camera red black', 'digital cameras', 104.95]",0.45848575,0.5415142,3
24,14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,94.54,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 'digital cameras', 'm552pink']","['14mp 3x optical 5x digital zoom hd camera red black', 'digital cameras', nan]",0.412684,0.587316,3
