,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,efficient and cost-effective techniques for browsing and indexing large video databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('ltable_title',)",['effective timestamping in databases'],['efficient and cost-effective techniques for browsing and indexing large video databases'],0.007470339,0.9925297,2
30,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop,"niki pissinou , richard thomas snodgrass , ramez elmasri , inderpal s. mumick , tamer &#214; zsu , barbara pernici , arie segev , babis theodoulidis , umeshwar dayal",international conference on management of data,2000,"('rtable_title', 'rtable_authors')","['efficient and cost-effective techniques for browsing and indexing large video databases', 'junghwan oh , kien a. hua']","['towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop', 'niki pissinou , richard thomas snodgrass , ramez elmasri , inderpal s. mumick , tamer &#214; zsu , barbara pernici , arie segev , babis theodoulidis , umeshwar dayal']",0.36658368,0.6334163,2
25,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('rtable_title', 'rtable_year')","['efficient and cost-effective techniques for browsing and indexing large video databases', 2000]","['effective timestamping in databases', 2000]",0.0084132645,0.9915868,2
24,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"junghwan oh , kien a. hua",the vldb journal -- the international journal on very large data bases,2000,"('rtable_title', 'rtable_venue')","['efficient and cost-effective techniques for browsing and indexing large video databases', 'international conference on management of data']","['effective timestamping in databases', 'the vldb journal -- the international journal on very large data bases']",0.005963872,0.9940361,2
23,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",international conference on management of data,2000,"('rtable_title', 'rtable_authors')","['efficient and cost-effective techniques for browsing and indexing large video databases', 'junghwan oh , kien a. hua']","['effective timestamping in databases', 'kristian torp , christian s. jensen , richard thomas snodgrass']",0.00060986646,0.9993901,2
22,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('rtable_title',)",['efficient and cost-effective techniques for browsing and indexing large video databases'],['effective timestamping in databases'],0.0084132645,0.9915868,2
16,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",international conference on management of data,2000,"('rtable_title', 'rtable_authors')","['efficient and cost-effective techniques for browsing and indexing large video databases', 'junghwan oh , kien a. hua']","['research and practice in federated information systems', 'w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta']",0.3977982,0.6022019,2
11,an efficient and resilient approach to filtering and disseminating streaming data,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2003,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('ltable_title', 'ltable_year')","['effective timestamping in databases', 2000]","['an efficient and resilient approach to filtering and disseminating streaming data', 2003]",0.09259078,0.9074092,2
10,an efficient and resilient approach to filtering and disseminating streaming data,"christian s. jensen , kristian torp , richard t. snodgrass",vldb,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('ltable_title', 'ltable_venue')","['effective timestamping in databases', 'vldb j.']","['an efficient and resilient approach to filtering and disseminating streaming data', 'vldb']",0.034221362,0.9657786,2
17,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,research and practice in federated information systems,"junghwan oh , kien a. hua",acm sigmod record,2000,"('rtable_title', 'rtable_venue')","['efficient and cost-effective techniques for browsing and indexing large video databases', 'international conference on management of data']","['research and practice in federated information systems', 'acm sigmod record']",0.34793615,0.65206385,2
8,an efficient and resilient approach to filtering and disseminating streaming data,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('ltable_title',)",['effective timestamping in databases'],['an efficient and resilient approach to filtering and disseminating streaming data'],0.10200717,0.8979928,2
1,efficient and cost-effective techniques for browsing and indexing large video databases,"kien a. hua , jung-hwan oh",vldb j.,2000,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000,"('ltable_title', 'ltable_authors')","['effective timestamping in databases', 'christian s. jensen , kristian torp , richard t. snodgrass']","['efficient and cost-effective techniques for browsing and indexing large video databases', 'kien a. hua , jung-hwan oh']",2.786728e-05,0.9999721,2
