,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,","r agrawal , t imielinski , a swami",,,"('rtable_title',)",['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of'],"['a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,']",0.0020231977,0.99797684,2
33,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0",,,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0', nan]",0.00083261763,0.99916744,2
34,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0","r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0', nan]",0.06398748,0.93601257,2
35,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0","r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0', nan]",0.06398748,0.93601257,2
23,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,energy efficient indexing on air proceedings of the 1994 acm sigmod international conference,"r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['energy efficient indexing on air proceedings of the 1994 acm sigmod international conference', nan]",0.049350753,0.95064926,2
22,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,energy efficient indexing on air proceedings of the 1994 acm sigmod international conference,"r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['energy efficient indexing on air proceedings of the 1994 acm sigmod international conference', nan]",0.049350753,0.95064926,2
21,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,energy efficient indexing on air proceedings of the 1994 acm sigmod international conference,"t imielinski , s viswanathan , br badrinath",,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['energy efficient indexing on air proceedings of the 1994 acm sigmod international conference', 't imielinski , s viswanathan , br badrinath']",0.0801944,0.91980565,2
20,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,energy efficient indexing on air proceedings of the 1994 acm sigmod international conference,"r agrawal , t imielinski , a swami",,,"('rtable_title',)",['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of'],['energy efficient indexing on air proceedings of the 1994 acm sigmod international conference'],0.049350753,0.95064926,2
40,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"view maintenance in a warehouse environment , acm sigmod int conf . on management of data ,","y zhuge , h garcia-molina , jl wiener",,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['view maintenance in a warehouse environment , acm sigmod int conf . on management of data ,', 'y zhuge , h garcia-molina , jl wiener']",0.13471384,0.8652861,2
16,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,a scan-driven sort facility for a relational database system,t haerder,,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['a scan-driven sort facility for a relational database system', 't haerder']",0.017796269,0.9822037,2
28,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an experimental evaluation of ground decision procedures l de moura , h ruess 2004.0",,,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['an experimental evaluation of ground decision procedures l de moura , h ruess 2004.0', nan]",0.038297772,0.96170217,2
44,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,combustion analysis and cycle-by-cycle variations in spark ignition engine combustion part 1 : an 1998.0,"jk ball , rr raine , cr stone",,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['combustion analysis and cycle-by-cycle variations in spark ignition engine combustion part 1 : an 1998.0', 'jk ball , rr raine , cr stone']",0.3648391,0.63516086,2
32,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0","r agrawal , t imielinski , a swami",,,"('rtable_title',)",['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of'],"['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0']",0.06398748,0.93601257,2
11,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar","r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar', nan]",0.043678045,0.956322,2
1,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,",,,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,', nan]",0.005098081,0.9949019,2
2,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,","r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,', nan]",0.0020231977,0.99797684,2
3,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,","r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['a multi-environment cost evaluator for parallel database systems . procedings of the 2nd int . dasfaa f andres , m couprie , y viemont international conference on very large databases , santiago ,', nan]",0.0020231977,0.99797684,2
46,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,an equilibrium in electoral competition with entry costs . s weber,,,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['an equilibrium in electoral competition with entry costs . s weber', nan]",0.44934428,0.5506557,2
47,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,an equilibrium in electoral competition with entry costs . s weber,"r agrawal , t imielinski , a swami","unpublished manuscript ,",,"('rtable_title', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['an equilibrium in electoral competition with entry costs . s weber', 'unpublished manuscript ,']",0.38134012,0.61865985,2
8,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar","r agrawal , t imielinski , a swami",,,"('rtable_title',)",['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of'],"['habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar']",0.043678045,0.956322,2
9,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar",,,,"('rtable_title', 'rtable_authors')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami']","['habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar', nan]",0.016341295,0.98365873,2
10,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar","r agrawal , t imielinski , a swami","& hellip ; institute , university of washington , seattle , washington ,",,"('rtable_title', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan]","['habitat conditions influencing a remnant bull trout spawning population , gold creek , washington . sd craig , rc wissmar', '& hellip ; institute , university of washington , seattle , washington ,']",0.021600513,0.97839946,2
37,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0",,,,"('rtable_title', 'rtable_authors', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami', nan]","['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0', nan, nan]",0.00083261763,0.99916744,3
45,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,combustion analysis and cycle-by-cycle variations in spark ignition engine combustion part 1 : an 1998.0,"jk ball , rr raine , cr stone",,,"('rtable_title', 'rtable_authors', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami', nan]","['combustion analysis and cycle-by-cycle variations in spark ignition engine combustion part 1 : an 1998.0', 'jk ball , rr raine , cr stone', nan]",0.3648391,0.63516086,3
48,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,an equilibrium in electoral competition with entry costs . s weber,,"unpublished manuscript ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami', nan]","['an equilibrium in electoral competition with entry costs . s weber', nan, 'unpublished manuscript ,']",0.010605626,0.98939437,3
49,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,an equilibrium in electoral competition with entry costs . s weber,,,1992.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami', nan]","['an equilibrium in electoral competition with entry costs . s weber', nan, 1992.0]",0.25044087,0.74955916,3
36,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0",,,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami', nan]","['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0', nan, nan]",0.00083261763,0.99916744,3
41,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"view maintenance in a warehouse environment , acm sigmod int conf . on management of data ,","y zhuge , h garcia-molina , jl wiener",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', 'r agrawal , t imielinski , a swami', nan]","['view maintenance in a warehouse environment , acm sigmod int conf . on management of data ,', 'y zhuge , h garcia-molina , jl wiener', nan]",0.134714,0.86528593,3
38,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0","r agrawal , t imielinski , a swami",,,"('rtable_title', 'rtable_venue', 'rtable_year')","['mining association rules between sets of items in large databases . 1993 proc . acm sigmod international conference on management of', nan, nan]","['practical hardware for linear execution of relational database operations th merrett sigmod record , 1984.0', nan, nan]",0.06398748,0.93601257,3
