,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Danimal,The Livery,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Hopper ( Imperial Red Ale )', 'Black Acre Brewing Co. .']","['Danimal', 'The Livery']",0.48285770416259766,0.5171422958374023,2
308,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Hopper ( Imperial Red Ale )', 'Black Acre Brewing Co. .']","['Pikkupomo', 'Ruosniemen Panimo']",0.48043107986450195,0.519568920135498,2
122,Rufous,Black Acre Brewing Co. .,American Amber / Red Ale,5.60 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Hopper ( Imperial Red Ale )', '6.20 %']","['Rufous', '5.60 %']",0.4548735022544861,0.5451264977455139,2
303,RInkusteinur,Black Acre Brewing Co. .,American Amber / Red Ale,5.80 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Hopper ( Imperial Red Ale )', '6.20 %']","['RInkusteinur', '5.80 %']",0.49622881412506104,0.503771185874939,2
302,RInkusteinur,Okkara,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Hopper ( Imperial Red Ale )', 'Black Acre Brewing Co. .']","['RInkusteinur', 'Okkara']",0.46328914165496826,0.5367108583450317,2
126,FBF,French Beer Factory,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Hopper ( Imperial Red Ale )', 'Black Acre Brewing Co. .']","['FBF', 'French Beer Factory']",0.4832603335380554,0.5167396664619446,2
127,FBF,Black Acre Brewing Co. .,American Amber / Red Ale,4.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Hopper ( Imperial Red Ale )', '6.20 %']","['FBF', '4.50 %']",0.4111937880516052,0.5888062119483948,2
298,Jackalope,Black Acre Brewing Co. .,American Amber / Red Ale,5.25 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Hopper ( Imperial Red Ale )', '6.20 %']","['Jackalope', '5.25 %']",0.46185553073883057,0.5381444692611694,2
132,Grahamber,Black Acre Brewing Co. .,American Amber / Red Ale,5.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Hopper ( Imperial Red Ale )', '6.20 %']","['Grahamber', '5.50 %']",0.4755306839942932,0.5244693160057068,2
293,Reset,Black Acre Brewing Co. .,American Amber / Red Ale,5.60 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Hopper ( Imperial Red Ale )', '6.20 %']","['Reset', '5.60 %']",0.40340471267700195,0.596595287322998,2
