,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,devise : integrated querying and visual exploration of large datasets ( demo abstract ),"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title',)",['indexing the positions of continuously moving objects'],['devise : integrated querying and visual exploration of large datasets ( demo abstract )'],0.9352529123425484,0.06474708765745163,2
475,indexing the positions of continuously moving objects,"d papadias , t sellis",sigmod conference,1994,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_authors', 'ltable_year')","['s saltenis , c jensen , s leutenegger , m lopez', 2000]","['d papadias , t sellis', 1994]",0.9479154869914055,0.05208451300859451,2
896,indexing the positions of continuously moving objects,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,foreword,"s saltenis , c jensen , s leutenegger","journal of geophysical research ( space physics ,",,"('rtable_title', 'rtable_venue')","['lopez. , m. : indexing the position of continuously moving objects', 'proceedings of acm sigmod conference']","['foreword', 'journal of geophysical research ( space physics ,']",0.9454864524304867,0.05451354756951332,2
895,indexing the positions of continuously moving objects,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,foreword,"ra hoffman , rj strangeway , sb mende",proceedings of acm sigmod conference,,"('rtable_title', 'rtable_authors')","['lopez. , m. : indexing the position of continuously moving objects', 's saltenis , c jensen , s leutenegger']","['foreword', 'ra hoffman , rj strangeway , sb mende']",0.9505871161818504,0.04941288381814957,2
894,indexing the positions of continuously moving objects,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","ra hoffman , rj strangeway , sb mende",proceedings of acm sigmod conference,,"('rtable_authors',)","['s saltenis , c jensen , s leutenegger']","['ra hoffman , rj strangeway , sb mende']",0.9398914575576782,0.06010854244232178,2
893,indexing the positions of continuously moving objects,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,foreword,"s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('rtable_title',)","['lopez. , m. : indexing the position of continuously moving objects']",['foreword'],0.9407153502106667,0.059284649789333344,2
481,fast parallel similarity search in multimedia databases,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title',)",['indexing the positions of continuously moving objects'],['fast parallel similarity search in multimedia databases'],0.9290731847286224,0.07092681527137756,2
482,indexing the positions of continuously moving objects,"s berchtold , c bіhm , b braunmќller , d keim , h kriegel",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_authors',)","['s saltenis , c jensen , s leutenegger , m lopez']","['s berchtold , c bіhm , b braunmќller , d keim , h kriegel']",0.5187786221504211,0.48122137784957886,2
483,fast parallel similarity search in multimedia databases,"s berchtold , c bіhm , b braunmќller , d keim , h kriegel",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_authors')","['indexing the positions of continuously moving objects', 's saltenis , c jensen , s leutenegger , m lopez']","['fast parallel similarity search in multimedia databases', 's berchtold , c bіhm , b braunmќller , d keim , h kriegel']",0.949739582836628,0.05026041716337204,2
484,fast parallel similarity search in multimedia databases,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_venue')","['indexing the positions of continuously moving objects', 'sigmod conference']","['fast parallel similarity search in multimedia databases', 'sigmod conference']",0.9284193515777588,0.07158064842224121,2
485,fast parallel similarity search in multimedia databases,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,1997,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_year')","['indexing the positions of continuously moving objects', 2000]","['fast parallel similarity search in multimedia databases', 1997]",0.9313293024897575,0.06867069751024246,2
486,indexing the positions of continuously moving objects,"s berchtold , c bіhm , b braunmќller , d keim , h kriegel",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_authors', 'ltable_venue')","['s saltenis , c jensen , s leutenegger , m lopez', 'sigmod conference']","['s berchtold , c bіhm , b braunmќller , d keim , h kriegel', 'sigmod conference']",0.5083523094654083,0.4916476905345917,2
887,indexing the positions of continuously moving objects,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","a wigley , s wheelwright",proceedings of acm sigmod conference,,"('rtable_authors', 'rtable_year')","['s saltenis , c jensen , s leutenegger', nan]","['a wigley , s wheelwright', nan]",0.9322951138019562,0.06770488619804382,2
491,in-memory data management for consumer transactions the times-ten approach,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title',)",['indexing the positions of continuously moving objects'],['in-memory data management for consumer transactions the times-ten approach'],0.9239444732666016,0.07605552673339844,2
492,indexing the positions of continuously moving objects,t team,sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_authors',)","['s saltenis , c jensen , s leutenegger , m lopez']",['t team'],0.954888679087162,0.04511132091283798,2
493,in-memory data management for consumer transactions the times-ten approach,t team,sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_authors')","['indexing the positions of continuously moving objects', 's saltenis , c jensen , s leutenegger , m lopez']","['in-memory data management for consumer transactions the times-ten approach', 't team']",0.9500210843980312,0.049978915601968765,2
494,in-memory data management for consumer transactions the times-ten approach,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_venue')","['indexing the positions of continuously moving objects', 'sigmod conference']","['in-memory data management for consumer transactions the times-ten approach', 'sigmod conference']",0.9240390881896019,0.0759609118103981,2
495,in-memory data management for consumer transactions the times-ten approach,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,1999,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_year')","['indexing the positions of continuously moving objects', 2000]","['in-memory data management for consumer transactions the times-ten approach', 1999]",0.9387911930680275,0.061208806931972504,2
474,indexing the positions of continuously moving objects,"d papadias , t sellis",vldb j.,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_authors', 'ltable_venue')","['s saltenis , c jensen , s leutenegger , m lopez', 'sigmod conference']","['d papadias , t sellis', 'vldb j.']",0.949275903403759,0.050724096596241,2
496,indexing the positions of continuously moving objects,t team,sigmod conference,2000,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_authors', 'ltable_venue')","['s saltenis , c jensen , s leutenegger , m lopez', 'sigmod conference']","['t team', 'sigmod conference']",0.9548907354474068,0.04510926455259323,2
473,qualitative representation of spatial knowledge in two-dimensional space,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,1994,"lopez. , m. : indexing the position of continuously moving objects","s saltenis , c jensen , s leutenegger",proceedings of acm sigmod conference,,"('ltable_title', 'ltable_year')","['indexing the positions of continuously moving objects', 2000]","['qualitative representation of spatial knowledge in two-dimensional space', 1994]",0.9510553441941738,0.04894465580582619,2
