,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,syba high quality mini displayport to dvi adapter,usb flash drives,action,,,"('rtable_title',)",['birdhouse tony hawk 16gb ptero skatedrive usb flash drive'],['syba high quality mini displayport to dvi adapter'],0.9999753,2.4700472e-05,2
231,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,action,,10.0,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, 10.0]",0.99334383,0.0066562044,2
230,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,pilot,,10.0,"('rtable_brand', 'rtable_price')","['action', nan]","['pilot', 10.0]",0.98689413,0.013105824,2
229,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,pilot,,,"('rtable_brand', 'rtable_modelno')","['action', nan]","['pilot', nan]",0.975717,0.024282994,2
228,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,networking products,action,,10.0,"('rtable_category', 'rtable_price')","['usb flash drives', nan]","['networking products', 10.0]",0.99585515,0.004144767,2
227,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,networking products,action,,,"('rtable_category', 'rtable_modelno')","['usb flash drives', nan]","['networking products', nan]",0.99708325,0.0029167398,2
226,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,networking products,pilot,,,"('rtable_category', 'rtable_brand')","['usb flash drives', 'action']","['networking products', 'pilot']",0.99772555,0.0022745123,2
225,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,pilot 31096 - g2 pro roller ball retractable gel pen black ink fine,usb flash drives,action,,10.0,"('rtable_title', 'rtable_price')","['birdhouse tony hawk 16gb ptero skatedrive usb flash drive', nan]","['pilot 31096 - g2 pro roller ball retractable gel pen black ink fine', 10.0]",0.9998845,0.000115516144,2
107,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,action,asf22wusz,75.23,"('rtable_modelno', 'rtable_price')","[nan, nan]","['asf22wusz', 75.23]",0.97296494,0.02703509,2
224,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,pilot 31096 - g2 pro roller ball retractable gel pen black ink fine,usb flash drives,action,,,"('rtable_title', 'rtable_modelno')","['birdhouse tony hawk 16gb ptero skatedrive usb flash drive', nan]","['pilot 31096 - g2 pro roller ball retractable gel pen black ink fine', nan]",0.9999286,7.1382376e-05,2
125,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,computers accessories,action,,,"('rtable_category',)",['usb flash drives'],['computers accessories'],0.99857664,0.0014233155,2
126,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,dell,,,"('rtable_brand',)",['action'],['dell'],0.9234245,0.076575495,2
127,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,action,"switch by design studio , shaadi - 17 ''",,"('rtable_modelno',)",[nan],"[""switch by design studio , shaadi - 17 ''""]",0.9871393,0.0128606595,2
128,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,action,,49.99,"('rtable_price',)",[nan],[49.99],0.9444561,0.05554395,2
129,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,dell switch by design studio lid for inspiron r series laptop - shaadi,computers accessories,action,,,"('rtable_title', 'rtable_category')","['birdhouse tony hawk 16gb ptero skatedrive usb flash drive', 'usb flash drives']","['dell switch by design studio lid for inspiron r series laptop - shaadi', 'computers accessories']",1.0,1.538961e-13,2
