,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,a new method for similarity indexing of market basket data,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_title',)",['aries/csa : a method for database recovery in client-server architectures'],['a new method for similarity indexing of market basket data'],0.15383786,0.84616214,2
61,aries/csa : a method for database recovery in client-server architectures,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod record,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors', 'ltable_venue')","['c. mohan , inderpal narang', 'sigmod conference']","['ji-rong wen , qing li , wei-ying ma , hongjiang zhang', 'sigmod record']",0.0019213933,0.9980786,2
60,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,2003,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_year',)",[1994],[2003],5.407684e-05,0.9999459,2
59,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod record,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue',)",['sigmod conference'],['sigmod record'],0.0003810677,0.9996189,2
58,aries/csa : a method for database recovery in client-server architectures,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors',)","['c. mohan , inderpal narang']","['ji-rong wen , qing li , wei-ying ma , hongjiang zhang']",0.0010978605,0.9989021,2
53,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_venue', 'rtable_year')","['international conference on management of data', 1994]","['international conference on management of data', 1994]",6.478078e-05,0.99993527,2
52,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"yannis e. ioannidis , yezdi lashkari",international conference on management of data,1994,"('rtable_authors', 'rtable_year')","['c. mohan , inderpal narang', 1994]","['yannis e. ioannidis , yezdi lashkari', 1994]",0.000104963714,0.999895,2
51,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"yannis e. ioannidis , yezdi lashkari",international conference on management of data,1994,"('rtable_authors', 'rtable_venue')","['c. mohan , inderpal narang', 'international conference on management of data']","['yannis e. ioannidis , yezdi lashkari', 'international conference on management of data']",0.000104963714,0.999895,2
50,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,incomplete path expressions and their disambiguation,"yannis e. ioannidis , yezdi lashkari",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['aries/csa : a method for database recovery in client-server architectures', 'c. mohan , inderpal narang']","['incomplete path expressions and their disambiguation', 'yannis e. ioannidis , yezdi lashkari']",0.15811998,0.84188,2
49,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_year',)",[1994],[1994],6.478078e-05,0.99993527,2
48,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_venue',)",['international conference on management of data'],['international conference on management of data'],6.478078e-05,0.99993527,2
47,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"yannis e. ioannidis , yezdi lashkari",international conference on management of data,1994,"('rtable_authors',)","['c. mohan , inderpal narang']","['yannis e. ioannidis , yezdi lashkari']",0.000104963714,0.999895,2
45,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",acm sigmod record,1994,"('rtable_venue', 'rtable_year')","['international conference on management of data', 1994]","['acm sigmod record', 1994]",9.686079e-05,0.9999031,2
44,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,li yang,international conference on management of data,1994,"('rtable_authors', 'rtable_year')","['c. mohan , inderpal narang', 1994]","['li yang', 1994]",0.076849125,0.92315084,2
43,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,li yang,acm sigmod record,1994,"('rtable_authors', 'rtable_venue')","['c. mohan , inderpal narang', 'international conference on management of data']","['li yang', 'acm sigmod record']",0.060103614,0.93989635,2
84,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1995,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['sigmod conference', 1995]",6.157034e-05,0.99993837,2
62,aries/csa : a method for database recovery in client-server architectures,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod conference,2003,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors', 'ltable_year')","['c. mohan , inderpal narang', 1994]","['ji-rong wen , qing li , wei-ying ma , hongjiang zhang', 2003]",0.00095028896,0.9990497,2
41,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",acm sigmod record,1994,"('rtable_venue',)",['international conference on management of data'],['acm sigmod record'],9.686088e-05,0.9999031,2
63,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod record,2003,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['sigmod record', 2003]",0.00036221693,0.9996377,2
66,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",acm sigmod record,1994,"('rtable_venue',)",['international conference on management of data'],['acm sigmod record'],9.686079e-05,0.9999031,2
83,ptool : a light weight persistent object manager,"c. mohan , inderpal narang",sigmod conference,1995,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_year')","['aries/csa : a method for database recovery in client-server architectures', 1994]","['ptool : a light weight persistent object manager', 1995]",0.36320883,0.63679117,2
82,ptool : a light weight persistent object manager,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title', 'ltable_venue')","['aries/csa : a method for database recovery in client-server architectures', 'sigmod conference']","['ptool : a light weight persistent object manager', 'sigmod conference']",0.4869803,0.51301974,2
81,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1995,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_year',)",[1994],[1995],6.157034e-05,0.99993837,2
80,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue',)",['sigmod conference'],['sigmod conference'],6.478078e-05,0.99993527,2
79,ptool : a light weight persistent object manager,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_title',)",['aries/csa : a method for database recovery in client-server architectures'],['ptool : a light weight persistent object manager'],0.4869803,0.51301974,2
77,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod record,2003,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['sigmod record', 2003]",0.00036221693,0.9996377,2
76,aries/csa : a method for database recovery in client-server architectures,murali mani,sigmod conference,2003,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors', 'ltable_year')","['c. mohan , inderpal narang', 1994]","['murali mani', 2003]",0.0009438818,0.99905616,2
75,aries/csa : a method for database recovery in client-server architectures,murali mani,sigmod record,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors', 'ltable_venue')","['c. mohan , inderpal narang', 'sigmod conference']","['murali mani', 'sigmod record']",0.008361787,0.99163824,2
74,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,2003,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_year',)",[1994],[2003],5.407684e-05,0.9999459,2
73,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod record,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_venue',)",['sigmod conference'],['sigmod record'],0.0003810677,0.9996189,2
72,aries/csa : a method for database recovery in client-server architectures,murali mani,sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('ltable_authors',)","['c. mohan , inderpal narang']",['murali mani'],0.0010377612,0.9989623,2
70,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",acm sigmod record,1994,"('rtable_venue', 'rtable_year')","['international conference on management of data', 1994]","['acm sigmod record', 1994]",9.686079e-05,0.9999031,2
69,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,won kim,international conference on management of data,1994,"('rtable_authors', 'rtable_year')","['c. mohan , inderpal narang', 1994]","['won kim', 1994]",0.12681691,0.8731831,2
68,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,won kim,acm sigmod record,1994,"('rtable_authors', 'rtable_venue')","['c. mohan , inderpal narang', 'international conference on management of data']","['won kim', 'acm sigmod record']",0.05186711,0.94813293,2
67,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_year',)",[1994],[1994],6.478078e-05,0.99993527,2
65,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,won kim,international conference on management of data,1994,"('rtable_authors',)","['c. mohan , inderpal narang']",['won kim'],0.12681691,0.8731831,2
40,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,li yang,international conference on management of data,1994,"('rtable_authors',)","['c. mohan , inderpal narang']",['li yang'],0.076849125,0.92315084,2
42,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_year',)",[1994],[1994],6.4780725e-05,0.99993527,2
4,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,a new method for similarity indexing of market basket data,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_title', 'rtable_venue')","['aries/csa : a method for database recovery in client-server architectures', 'international conference on management of data']","['a new method for similarity indexing of market basket data', 'international conference on management of data']",0.15383786,0.84616214,2
13,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",international conference on management of data,1994,"('rtable_year',)",[1994],[1994],6.478078e-05,0.99993527,2
14,aries/csa : a method for database recovery in client-server architectures,"c. mohan , inderpal narang",sigmod conference,1994,a performance study of transitive closure algorithms,"shaul dar , raghu ramakrishnan",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['aries/csa : a method for database recovery in client-server architectures', 'c. mohan , inderpal narang']","['a performance study of transitive closure algorithms', 'shaul dar , raghu ramakrishnan']",0.034909666,0.9650904,2
