,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,interview with jim gray,,,2003.0,"john hatcli , roby joehanes , shawn laubach , corina s. pasareanu , robby , willem visser , and hongjun",e larson,"proceedings of the 23rd international conference on software & hellip ; ,",,"('rtable_title', 'rtable_venue')","['interview with authors', 'san diego ,']","['john hatcli , roby joehanes , shawn laubach , corina s. pasareanu , robby , willem visser , and hongjun', 'proceedings of the 23rd international conference on software & hellip ; ,']",0.2549104690551758,0.7450895309448242,2
32,interview with authors,e larson,,2003.0,interview with authors,e larson,"san diego ,",,"('ltable_title', 'ltable_authors')","['interview with jim gray', nan]","['interview with authors', 'e larson']",0.10327178239822388,0.8967282176017761,2
33,interview with authors,,,,interview with authors,e larson,"san diego ,",,"('ltable_title', 'ltable_year')","['interview with jim gray', 2003.0]","['interview with authors', nan]",0.14555013179779053,0.8544498682022095,2
19,interview with jim gray,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner",e larson,"san diego ,",,"('rtable_title', 'rtable_year')","['interview with authors', nan]","['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner', nan]",0.2693939805030823,0.7306060194969177,2
18,interview with jim gray,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner",e larson,proc . 21st int . conf . on low temp .,,"('rtable_title', 'rtable_venue')","['interview with authors', 'san diego ,']","['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner', 'proc . 21st int . conf . on low temp .']",0.15258872509002686,0.8474112749099731,2
17,interview with jim gray,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner","k mikhalev , y piskunov","san diego ,",,"('rtable_title', 'rtable_authors')","['interview with authors', 'e larson']","['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner', 'k mikhalev , y piskunov']",0.2804110646247864,0.7195889353752136,2
16,interview with jim gray,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner",e larson,"san diego ,",,"('rtable_title',)",['interview with authors'],"['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner']",0.2749541401863098,0.7250458598136902,2
38,interview with authors,e larson,,2003.0,interview with authors,e larson,"san diego ,",,"('ltable_title', 'ltable_authors')","['interview with jim gray', nan]","['interview with authors', 'e larson']",0.10370326042175293,0.8962967395782471,2
26,interview with authors,larson,,2003.0,interview with authors,e larson,"san diego ,",,"('ltable_title', 'ltable_authors')","['interview with jim gray', nan]","['interview with authors', 'larson']",0.13567382097244263,0.8643261790275574,2
12,interview with jim gray,,,2003.0,"john hatcli , roby joehanes , shawn laubach , corina s. pasareanu , robby , willem visser , and hongjun",e larson,"proceedings of the 23rd international conference on software & hellip ; ,",,"('rtable_title', 'rtable_venue')","['interview with authors', 'san diego ,']","['john hatcli , roby joehanes , shawn laubach , corina s. pasareanu , robby , willem visser , and hongjun', 'proceedings of the 23rd international conference on software & hellip ; ,']",0.2549104690551758,0.7450895309448242,2
