,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,incremental data structures and algorithms for dynamic query interfaces,"egemen tanin , richard beigel , ben shneiderman",international conference on management of data,2001,"('rtable_title', 'rtable_authors')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman']","['incremental data structures and algorithms for dynamic query interfaces', 'egemen tanin , richard beigel , ben shneiderman']",0.041048963,0.958951,2
1,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,incremental data structures and algorithms for dynamic query interfaces,"chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman",acm sigmod record,2001,"('rtable_title', 'rtable_venue')","['on supporting containment queries in relational database management systems', 'international conference on management of data']","['incremental data structures and algorithms for dynamic query interfaces', 'acm sigmod record']",0.11541893,0.8845811,2
2,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,incremental data structures and algorithms for dynamic query interfaces,"egemen tanin , richard beigel , ben shneiderman",acm sigmod record,2001,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 'international conference on management of data']","['incremental data structures and algorithms for dynamic query interfaces', 'egemen tanin , richard beigel , ben shneiderman', 'acm sigmod record']",0.023974946,0.976025,3
3,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,incremental data structures and algorithms for dynamic query interfaces,"egemen tanin , richard beigel , ben shneiderman",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 2001]","['incremental data structures and algorithms for dynamic query interfaces', 'egemen tanin , richard beigel , ben shneiderman', 1996]",0.04096606,0.9590339,3
4,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,incremental data structures and algorithms for dynamic query interfaces,"chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman",acm sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['on supporting containment queries in relational database management systems', 'international conference on management of data', 2001]","['incremental data structures and algorithms for dynamic query interfaces', 'acm sigmod record', 1996]",0.12490104,0.875099,3
6,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,control strategies for complex relational query processing in shared nothing systems,"lionel brunie , harald kosch",acm sigmod record,2001,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 'international conference on management of data']","['control strategies for complex relational query processing in shared nothing systems', 'lionel brunie , harald kosch', 'acm sigmod record']",0.012336658,0.9876633,3
8,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,an extended entity-relationship model for geographic applications,"thanasis hadzilacos , nectaria tryfona",acm sigmod record,2001,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 'international conference on management of data']","['an extended entity-relationship model for geographic applications', 'thanasis hadzilacos , nectaria tryfona', 'acm sigmod record']",0.0020495104,0.9979505,3
10,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,materialized views and data warehouses,nick roussopoulos,acm sigmod record,2001,"('rtable_title', 'rtable_authors', 'rtable_venue')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 'international conference on management of data']","['materialized views and data warehouses', 'nick roussopoulos', 'acm sigmod record']",0.04822713,0.95177287,3
5,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,incremental data structures and algorithms for dynamic query interfaces,"egemen tanin , richard beigel , ben shneiderman",acm sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 'international conference on management of data', 2001]","['incremental data structures and algorithms for dynamic query interfaces', 'egemen tanin , richard beigel , ben shneiderman', 'acm sigmod record', 1996]",0.025773104,0.9742269,4
7,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,control strategies for complex relational query processing in shared nothing systems,"lionel brunie , harald kosch",acm sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['on supporting containment queries in relational database management systems', 'chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman', 'international conference on management of data', 2001]","['control strategies for complex relational query processing in shared nothing systems', 'lionel brunie , harald kosch', 'acm sigmod record', 1996]",0.012152985,0.987847,4
