,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Everything Is 4,Wiz Khalifa,2015 300 Entertainment/RGF Productions,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,Cameras 28-Mar-11,nan,Listen ( Deluxe ),nan,2015 If Moving Your Mine,Dance & Electronic,nan,"April 17 , 2009","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",3:58,0
1,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,18-Apr-11,Cameras 28-Mar-11,2:01,Listen ( Deluxe ),nan,2015 If Moving Your Mine,"Rap & Hip-Hop , Southern Rap , Pop Rap",nan,"November 24 , 2014","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",4:41,0
2,nan,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,Here Comes The Fuzz [ Explicit ],Taylor Swift,nan,Dance & Electronic,nan,"November 24 , 2014","Sound Of Letting Go ( Feat . Chris Willis ) Dance & Electronic August 21 , 2009",3:58,0
3,Here Comes the Fuzz,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,nan,Cameras 28-Mar-11,nan,Taylor Swift,nan,2015 If Moving Your Mine,Dance & Electronic,$ 1.29,"May 20 , 2003","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",3:58,0
4,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,18-Apr-11,Cameras 28-Mar-11,2:01,Listen ( Deluxe ),nan,2015 If Moving Your Mine,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 0.99,"November 24 , 2014","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",4:41,0
5,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,18-Apr-11,Cameras 28-Mar-11,2:01,Mail On Sunday [ Explicit ],nan,2015 If Moving Your Mine,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 0.99,"November 24 , 2014","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",4:41,1
6,nan,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,Here Comes The Fuzz [ Explicit ],Taylor Swift,nan,Pop,nan,"November 24 , 2014","Sound Of Letting Go ( Feat . Chris Willis ) Dance & Electronic August 21 , 2009",3:58,0
7,Here Comes the Fuzz,David Guetta,2015 300 Entertainment/RGF Productions,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,nan,Cameras 28-Mar-11,nan,Taylor Swift,nan,2015 If Moving Your Mine,Dance & Electronic,$ 1.29,"May 20 , 2003","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",3:58,0
8,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,18-Apr-11,Cameras 28-Mar-11,2:01,Mail On Sunday [ Explicit ],nan,2015 If Moving Your Mine,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 0.99,"November 24 , 2014","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",4:41,1
9,nan,David Guetta,2015 300 Entertainment/RGF Productions,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,Here Comes The Fuzz [ Explicit ],Taylor Swift,nan,Pop,nan,"November 24 , 2014","Sound Of Letting Go ( Feat . Chris Willis ) Dance & Electronic August 21 , 2009",3:58,0
